measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,23.61,262.0,262.0,31.084000000000003,339.0,339.0
2003-02-01,20.835,231.0,231.0,27.431,299.0,299.0
2003-03-01,21.439,238.0,238.0,28.226000000000003,308.0,308.0
2003-04-01,19.254,213.0,213.0,25.349,277.0,277.0
2003-05-01,19.648,218.0,218.0,25.869,282.0,282.0
2003-06-01,20.838,231.0,231.0,27.435,300.0,300.0
2003-07-01,24.099,267.0,267.0,31.729000000000003,346.0,346.0
2003-08-01,25.551000000000002,283.0,283.0,33.64,367.0,367.0
2003-09-01,21.411,237.0,237.0,28.19,308.0,308.0
2003-10-01,20.084,223.0,223.0,26.443,289.0,289.0
2003-11-01,20.017,222.0,222.0,26.354000000000003,288.0,288.0
2003-12-01,22.216,246.0,246.0,29.25,319.0,319.0
2004-01-01,54.889,645.0,645.0,14.785,181.0,181.0
2004-02-01,14.308,168.0,168.0,10.02,122.0,122.0
2004-03-01,1.9680000000000002,23.0,23.0,4.707,58.0,58.0
2004-04-01,14.053,165.0,165.0,10.092,123.0,123.0
2004-05-01,14.933,176.0,176.0,19.975,244.0,244.0
2004-06-01,19.923000000000002,234.0,234.0,35.051,428.0,428.0
2004-07-01,28.43,334.0,334.0,39.601,484.0,484.0
2004-08-01,31.775,374.0,374.0,25.934,317.0,317.0
2004-09-01,25.144000000000002,296.0,296.0,16.348000000000003,200.0,200.0
2004-10-01,35.681000000000004,420.0,420.0,21.716,265.0,265.0
2004-11-01,30.556,359.0,359.0,18.872,231.0,231.0
2004-12-01,33.34,392.0,392.0,22.9,280.0,280.0
2005-01-01,335.094,2952.37,2952.37,5.56,51.19,51.19
2005-02-01,115.128,1014.34,1014.34,4.448,40.95,40.95
2005-03-01,127.605,1124.27,1124.27,6.173,56.83,56.83
2005-04-01,154.565,1361.81,1361.81,5.86,53.95,53.95
2005-05-01,143.55200000000002,1264.78,1264.78,5.603000000000001,51.59,51.59
2005-06-01,186.317,1641.55,1641.55,10.577,97.38,97.38
