measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-06-01,-2.113,0.0,0.0,219.222,1939.0,1939.0
2021-07-01,-1.782,0.0,0.0,204.964,1813.0,1813.0
2021-08-01,-2.213,0.0,0.0,197.474,1746.0,1746.0
2021-09-01,-2.267,0.0,0.0,168.577,1491.0,1491.0
2021-10-01,-1.959,0.0,0.0,103.884,919.0,919.0
2021-11-01,-2.387,0.0,0.0,78.722,696.0,696.0
2021-12-01,-2.279,0.0,0.0,59.157,523.0,523.0
2022-01-01,-4.14,0.0,0.0,67.833,231.0,231.0
2022-02-01,-3.785,0.0,0.0,95.532,326.0,326.0
2022-03-01,-3.856,0.0,0.0,130.483,445.0,445.0
2022-04-01,-2.99,0.0,0.0,119.32,407.0,407.0
2022-05-01,-4.563,0.0,0.0,159.98,546.0,546.0
2022-06-01,-4.498,0.0,0.0,204.419,697.0,697.0
2022-07-01,-4.204,0.0,0.0,195.505,667.0,667.0
2022-08-01,-4.487,0.0,0.0,182.425,622.0,622.0
2022-09-01,-4.132,0.0,0.0,162.848,556.0,556.0
2022-10-01,-4.338,0.0,0.0,125.784,429.0,429.0
2022-11-01,-4.036,0.0,0.0,70.039,239.0,239.0
2022-12-01,-3.971,0.0,0.0,40.832,139.0,139.0
2023-01-01,-2.0,0.0,0.0,61.0,208.0,208.0
2023-02-01,-1.0,0.0,0.0,100.0,341.0,341.0
2023-03-01,-2.0,0.0,0.0,117.0,399.0,399.0
2023-04-01,-1.0,0.0,0.0,159.0,543.0,543.0
2023-05-01,-3.0,0.0,0.0,170.0,580.0,580.0
2023-06-01,0.0,0.0,0.0,179.0,611.0,611.0
2023-07-01,-1.0,0.0,0.0,173.0,590.0,590.0
2023-08-01,-1.0,0.0,0.0,163.0,556.0,556.0
2023-09-01,0.0,0.0,0.0,136.0,464.0,464.0
2023-10-01,0.0,0.0,0.0,108.0,368.0,368.0
2023-11-01,-1.0,0.0,0.0,78.0,266.0,266.0
2023-12-01,-1.0,0.0,0.0,51.0,174.0,174.0
2024-01-01,-1.0,0.0,0.0,58.0,198.0,198.0
2024-02-01,-2.0,0.0,0.0,94.0,321.0,321.0
2024-03-01,-2.0,0.0,0.0,125.0,427.0,427.0
2024-04-01,-1.0,0.0,0.0,157.0,536.0,536.0
2024-05-01,-2.0,0.0,0.0,157.0,536.0,536.0
2024-06-01,0.0,0.0,0.0,167.0,570.0,570.0
2024-07-01,-1.0,0.0,0.0,172.0,587.0,587.0
2024-08-01,-1.0,0.0,0.0,161.0,549.0,549.0
2024-09-01,0.0,0.0,0.0,155.0,529.0,529.0
2024-10-01,-2.0,0.0,0.0,123.0,420.0,420.0
2024-11-01,-2.0,0.0,0.0,62.0,212.0,212.0
2024-12-01,-2.0,0.0,0.0,50.0,171.0,171.0
