measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,1299.0,19725.0,19725.0
2003-02-01,1088.0,14699.0,14699.0
2003-03-01,786.0,11562.0,11562.0
2003-04-01,249.0,3821.0,3821.0
2003-05-01,133.0,2064.0,2064.0
2003-07-01,17.0,260.0,260.0
2003-08-01,838.0,12822.0,12822.0
2003-09-01,340.0,5210.0,5210.0
2003-10-01,336.0,5516.0,5516.0
2003-12-01,22.0,373.0,373.0
2004-01-01,43.562000000000005,681.0,681.0
2004-02-01,34.238,535.0,535.0
2004-03-01,53.226,832.0,832.0
2004-04-01,58.51,915.0,915.0
2004-05-01,114.42200000000001,1789.0,1789.0
2004-06-01,157.752,2467.0,2467.0
2004-07-01,179.34900000000002,2805.0,2805.0
2004-08-01,211.997,3315.0,3315.0
2004-09-01,146.665,2294.0,2294.0
2004-10-01,81.855,1280.0,1280.0
2004-11-01,85.152,1332.0,1332.0
2004-12-01,104.272,1631.0,1631.0
2005-01-01,131.029,1968.25,1968.25
2005-02-01,104.824,1574.61,1574.61
2005-03-01,145.46200000000002,2185.06,2185.06
2005-04-01,138.08100000000002,2074.19,2074.19
2005-05-01,132.038,1983.41,1983.41
2005-06-01,249.25,3744.12,3744.12
2005-07-01,328.12600000000003,4928.96,4928.96
2005-08-01,325.961,4896.42,4896.42
2005-09-01,197.348,2964.47,2964.47
2005-10-01,139.93200000000002,2101.99,2101.99
2005-11-01,122.63900000000001,1842.22,1842.22
2005-12-01,153.31,2302.94,2302.94
2006-01-01,12.089,209.0,209.0
2006-02-01,13.665,237.0,237.0
2006-03-01,18.007,312.0,312.0
2006-04-01,14.902000000000001,258.0,258.0
2006-05-01,19.629,340.0,340.0
2006-06-01,25.285,438.0,438.0
2006-07-01,45.246,783.0,783.0
2006-08-01,40.205,696.0,696.0
2006-09-01,23.65,409.0,409.0
2006-10-01,25.617,444.0,444.0
2006-11-01,17.222,298.0,298.0
2006-12-01,17.483,303.0,303.0
2007-01-01,33.369,667.0,667.0
2007-02-01,30.571,611.0,611.0
2007-03-01,44.22,884.0,884.0
2007-04-01,36.183,724.0,724.0
2007-05-01,43.469,869.0,869.0
2007-06-01,53.623000000000005,1072.0,1072.0
2007-07-01,62.251000000000005,1244.0,1244.0
2007-08-01,72.961,1459.0,1459.0
2007-09-01,53.472,1069.0,1069.0
2007-10-01,43.567,871.0,871.0
2007-11-01,34.967,699.0,699.0
2007-12-01,37.348,747.0,747.0
2008-01-01,7.401000000000001,150.0,150.0
2008-02-01,6.751,138.0,138.0
2008-03-01,7.83,161.0,161.0
2008-04-01,7.274,149.0,149.0
2008-05-01,7.101,145.0,145.0
2008-06-01,10.417,213.0,213.0
2008-07-01,13.282,272.0,272.0
2008-08-01,10.699,219.0,219.0
2008-09-01,9.962,204.0,204.0
2008-10-01,9.083,186.0,186.0
2008-11-01,7.876,162.0,162.0
2008-12-01,7.324000000000001,150.0,150.0
2009-01-01,19.12,339.0,339.0
2009-02-01,18.185,322.0,322.0
2009-03-01,21.652,383.0,383.0
2009-04-01,21.459,380.0,380.0
2009-05-01,20.329,360.0,360.0
2009-06-01,21.627000000000002,383.0,383.0
2009-07-01,26.184,464.0,464.0
2009-08-01,31.888,565.0,565.0
2009-09-01,21.892,387.0,387.0
2009-10-01,19.612000000000002,347.0,347.0
2009-11-01,19.602,347.0,347.0
2009-12-01,20.45,362.0,362.0
2010-01-01,162.51,2578.0,2578.0
2010-02-01,153.959,2442.0,2442.0
2010-03-01,156.80700000000002,2487.0,2487.0
2010-04-01,168.417,2672.0,2672.0
2010-05-01,182.523,2895.0,2895.0
2010-06-01,239.11700000000002,3794.0,3794.0
2010-07-01,325.61600000000004,5166.0,5166.0
2010-08-01,293.74100000000004,4661.0,4661.0
2010-09-01,265.00600000000003,4205.0,4205.0
2010-10-01,196.691,3120.0,3120.0
2010-11-01,207.143,3286.0,3286.0
2010-12-01,185.47,2942.0,2942.0
2011-01-01,242.178,4198.0,4198.0
2011-02-01,222.117,3850.0,3850.0
2011-03-01,276.243,4788.0,4788.0
2011-04-01,244.32,4235.0,4235.0
2011-05-01,264.898,4592.0,4592.0
2011-06-01,312.909,5424.0,5424.0
2011-07-01,457.444,7929.0,7929.0
2011-08-01,391.935,6794.0,6794.0
2011-09-01,318.632,5523.0,5523.0
2011-10-01,295.569,5124.0,5124.0
2011-11-01,262.736,4554.0,4554.0
2011-12-01,287.019,4976.0,4976.0
2012-01-01,273.531,4776.0,4776.0
2012-02-01,261.861,4571.0,4571.0
2012-03-01,253.463,4425.0,4425.0
2012-04-01,276.047,4819.0,4819.0
2012-05-01,341.81,5966.0,5966.0
2012-06-01,388.255,6777.0,6777.0
2012-07-01,502.585,8773.0,8773.0
2012-08-01,441.442,7706.0,7706.0
2012-09-01,332.199,5798.0,5798.0
2012-10-01,313.99,5480.0,5480.0
2012-11-01,312.716,5459.0,5459.0
2012-12-01,288.101,5029.0,5029.0
2013-01-01,194.62,3277.0,3277.0
2013-02-01,199.528,3361.0,3361.0
2013-03-01,207.574,3495.0,3495.0
2013-04-01,172.264,2901.0,2901.0
2013-05-01,202.232,3406.0,3406.0
2013-06-01,235.333,3963.0,3963.0
2013-07-01,341.716,5755.0,5755.0
2013-08-01,253.207,4264.0,4264.0
2013-09-01,199.343,3357.0,3357.0
2013-10-01,170.86,2877.0,2877.0
2013-11-01,183.604,3092.0,3092.0
2013-12-01,212.719,3583.0,3583.0
