measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,-59.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,-50.0,0.0,0.0
2003-03-01,-75.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,-32.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,-26.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,-24.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,-27.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,-26.0,0.0,0.0
2003-09-01,0.0,0.0,0.0,-26.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,-32.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,-36.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,-57.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,-30.091,0.0,0.0
2004-02-01,0.0,0.0,0.0,-31.164,0.0,0.0
2004-03-01,0.0,0.0,0.0,-34.195,0.0,0.0
2004-04-01,0.0,0.0,0.0,-66.388,0.0,0.0
2004-05-01,0.0,0.0,0.0,-54.778000000000006,0.0,0.0
2004-06-01,0.0,0.0,0.0,-57.426,0.0,0.0
2004-07-01,0.0,0.0,0.0,-46.339000000000006,0.0,0.0
2004-08-01,0.0,0.0,0.0,-42.993,0.0,0.0
2004-09-01,0.0,0.0,0.0,-17.978,0.0,0.0
2004-10-01,0.0,0.0,0.0,-5.95,0.0,0.0
2004-11-01,0.0,0.0,0.0,-13.445,0.0,0.0
2004-12-01,0.0,0.0,0.0,-38.252,0.0,0.0
2005-01-01,0.306,4.29,4.29,26.351000000000003,374.93,374.93
2005-02-01,0.105,1.47,1.47,21.081,299.95,299.95
2005-03-01,0.117,1.64,1.64,29.253,416.23,416.23
2005-04-01,0.14100000000000001,1.98,1.98,27.769000000000002,395.11,395.11
2005-05-01,0.131,1.84,1.84,26.554000000000002,377.82,377.82
2005-06-01,0.17,2.39,2.39,50.126000000000005,713.21,713.21
2005-07-01,0.17300000000000001,2.43,2.43,65.989,938.91,938.91
2005-08-01,0.20400000000000001,2.85,2.85,65.553,932.71,932.71
2005-09-01,0.133,1.87,1.87,39.688,564.7,564.7
2005-10-01,0.14800000000000002,2.07,2.07,28.141000000000002,400.4,400.4
2005-11-01,0.11900000000000001,1.67,1.67,24.664,350.92,350.92
2005-12-01,0.252,3.52,3.52,30.832,438.68,438.68
2006-01-01,0.0,0.0,0.0,10.804,355.0,355.0
2006-02-01,0.0,0.0,0.0,12.213000000000001,401.0,401.0
2006-03-01,0.0,0.0,0.0,16.094,529.0,529.0
2006-04-01,0.0,0.0,0.0,13.319,438.0,438.0
2006-05-01,0.0,0.0,0.0,17.544,576.0,576.0
2006-06-01,0.0,0.0,0.0,22.599,742.0,742.0
2006-07-01,0.0,0.0,0.0,40.44,1328.0,1328.0
2006-08-01,0.0,0.0,0.0,35.934000000000005,1180.0,1180.0
2006-09-01,0.0,0.0,0.0,21.137,694.0,694.0
2006-10-01,0.0,0.0,0.0,22.896,752.0,752.0
2006-11-01,0.0,0.0,0.0,15.393,506.0,506.0
2006-12-01,0.0,0.0,0.0,15.626000000000001,513.0,513.0
2007-01-01,-2.507,77.0,77.0,-4.098,127.0,127.0
2007-02-01,-3.343,106.0,106.0,-15.247,474.0,474.0
2007-03-01,-3.7880000000000003,118.0,118.0,-7.422000000000001,231.0,231.0
2007-04-01,-3.4,106.0,106.0,-12.437000000000001,386.0,386.0
2007-05-01,-2.8890000000000002,89.0,89.0,-13.306000000000001,414.0,414.0
2007-06-01,-3.27,100.0,100.0,-14.895,463.0,463.0
2007-07-01,-2.415,77.0,77.0,-12.276,381.0,381.0
2007-08-01,-1.814,59.0,59.0,-58.44,1816.0,1816.0
2007-09-01,-2.0540000000000003,65.0,65.0,-19.18,597.0,597.0
2007-10-01,-3.1540000000000004,100.0,100.0,-15.471,481.0,481.0
2007-11-01,-4.373,136.0,136.0,-6.1240000000000006,191.0,191.0
2007-12-01,-4.405,136.0,136.0,-7.69,239.0,239.0
2008-01-01,0.0,0.0,0.0,-49.048,244.0,244.0
2008-02-01,0.0,0.0,0.0,-35.698,178.0,178.0
2008-03-01,0.0,0.0,0.0,-24.131,120.0,120.0
2008-04-01,0.0,0.0,0.0,-9.691,48.0,48.0
2008-05-01,0.0,0.0,0.0,-8.785,44.0,44.0
2008-06-01,0.0,0.0,0.0,-68.024,339.0,339.0
2008-07-01,0.0,0.0,0.0,-52.294000000000004,260.0,260.0
2008-08-01,0.0,0.0,0.0,-53.288000000000004,265.0,265.0
2008-09-01,0.0,0.0,0.0,-24.84,124.0,124.0
2008-10-01,0.0,0.0,0.0,-3.1220000000000003,15.0,15.0
2008-11-01,0.0,0.0,0.0,-8.352,42.0,42.0
2008-12-01,-12.64,63.0,63.0,-17.087,85.0,85.0
2009-01-01,-24.867,929.0,929.0,-4.601,171.0,171.0
2009-02-01,-39.343,1458.0,1458.0,-3.4040000000000004,126.0,126.0
2009-03-01,-30.091,1117.0,1117.0,-1.9560000000000002,73.0,73.0
2009-04-01,-25.342000000000002,941.0,941.0,-1.937,72.0,72.0
2009-05-01,-55.017,2040.0,2040.0,-0.808,30.0,30.0
2009-06-01,-30.18,1117.0,1117.0,-3.527,131.0,131.0
2009-07-01,-36.826,1364.0,1364.0,-1.804,67.0,67.0
2009-08-01,-26.568,988.0,988.0,-5.975,221.0,221.0
2009-09-01,-30.328000000000003,1123.0,1123.0,-3.925,146.0,146.0
2009-10-01,-25.258000000000003,935.0,935.0,-1.205,45.0,45.0
