measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,-90.0,0.0,0.0
2003-02-01,-79.0,0.0,0.0
2003-03-01,-78.0,0.0,0.0
2003-04-01,-70.56,0.0,0.0
2003-05-01,595.0,7558.0,7558.0
2003-06-01,-78.0,0.0,0.0
2003-07-01,-84.0,0.0,0.0
2003-08-01,837.0,10333.0,10333.0
2003-09-01,-77.0,0.0,0.0
2003-10-01,-75.0,0.0,0.0
2003-11-01,-74.0,0.0,0.0
2003-12-01,-92.0,0.0,0.0
2004-01-01,-90.0,0.0,0.0
2004-02-01,-81.0,0.0,0.0
2004-03-01,-78.0,0.0,0.0
2004-04-01,-73.0,0.0,0.0
2004-05-01,1251.0,15702.0,15702.0
2004-06-01,-88.0,0.0,0.0
2004-07-01,-97.0,32.0,32.0
2004-08-01,1244.0,14930.0,14930.0
2004-09-01,448.0,6093.0,6093.0
2004-10-01,-83.0,0.0,0.0
2004-11-01,-78.0,0.0,0.0
2004-12-01,-94.0,0.0,0.0
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,798.0,10509.4,10509.4
2005-05-01,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0
2005-07-01,646.0,8600.9,8600.9
2005-08-01,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,5185.0,63787.0,63787.0
2006-07-01,14486.0,181695.0,181695.0
2006-08-01,15269.0,191110.0,191110.0
2006-09-01,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,295.0,3716.0,3716.0
2007-05-01,0.0,0.0,0.0
2007-06-01,793.0,10692.0,10692.0
2007-07-01,1402.0,17282.0,17282.0
2007-08-01,33991.0,425795.0,425795.0
2007-09-01,3610.0,46338.0,46338.0
