measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-12-01,1.0,9.0,9.0
2017-01-01,494.402,4555.0,4555.0
2017-02-01,603.557,5561.0,5561.0
2017-03-01,743.041,6846.0,6846.0
2017-04-01,809.342,7456.0,7456.0
2017-05-01,884.778,8151.0,8151.0
2017-06-01,756.749,6972.0,6972.0
2017-07-01,844.5,7780.0,7780.0
2017-08-01,762.412,7024.0,7024.0
2017-09-01,732.154,6745.0,6745.0
2017-10-01,637.543,5874.0,5874.0
2017-11-01,563.125,5188.0,5188.0
2017-12-01,460.397,4242.0,4242.0
2018-01-01,569.223,5182.0,5182.0
2018-02-01,498.933,4542.0,4542.0
2018-03-01,720.746,6562.0,6562.0
2018-04-01,885.006,8057.0,8057.0
2018-05-01,879.109,8003.0,8003.0
2018-06-01,945.741,8610.0,8610.0
2018-07-01,892.97,8130.0,8130.0
2018-08-01,911.804,8301.0,8301.0
2018-09-01,603.673,5496.0,5496.0
2018-10-01,649.958,5917.0,5917.0
2018-11-01,471.347,4291.0,4291.0
2018-12-01,389.49,3546.0,3546.0
2019-01-01,252.88,2252.0,2252.0
2019-02-01,243.719,2170.0,2170.0
2019-03-01,403.819,3596.0,3596.0
2019-04-01,414.98,3695.0,3695.0
2019-05-01,471.446,4198.0,4198.0
2019-06-01,456.882,4069.0,4069.0
2019-07-01,507.921,4523.0,4523.0
2019-08-01,452.31,4028.0,4028.0
2019-09-01,412.473,3673.0,3673.0
2019-10-01,327.062,2912.0,2912.0
2019-11-01,281.664,2508.0,2508.0
2019-12-01,249.844,2225.0,2225.0
2020-01-01,525.785,4610.0,4610.0
2020-02-01,540.349,4737.0,4737.0
2020-03-01,691.16,6059.0,6059.0
2020-04-01,938.776,8230.0,8230.0
2020-05-01,939.523,8237.0,8237.0
2020-06-01,914.039,8013.0,8013.0
2020-07-01,1022.422,8964.0,8964.0
2020-08-01,820.962,7197.0,7197.0
2020-09-01,695.288,6096.0,6096.0
2020-10-01,704.9,6180.0,6180.0
2020-11-01,589.552,5169.0,5169.0
2020-12-01,498.244,4368.0,4368.0
2021-01-01,494.939,4377.0,4377.0
2021-02-01,483.488,4276.0,4276.0
2021-03-01,793.156,7015.0,7015.0
2021-04-01,1065.783,9426.0,9426.0
2021-05-01,1074.047,9499.0,9499.0
2021-06-01,989.416,8750.0,8750.0
2021-07-01,1069.071,9455.0,9455.0
2021-08-01,974.375,8617.0,8617.0
2021-09-01,911.463,8061.0,8061.0
2021-10-01,748.366,6619.0,6619.0
2021-11-01,703.767,6224.0,6224.0
2021-12-01,514.129,4547.0,4547.0
2022-01-01,505.04,1723.0,1723.0
2022-02-01,563.545,1923.0,1923.0
2022-03-01,734.818,2507.0,2507.0
2022-04-01,953.831,3254.0,3254.0
2022-05-01,904.118,3085.0,3085.0
2022-06-01,955.488,3260.0,3260.0
2022-07-01,850.673,2902.0,2902.0
2022-08-01,827.504,2823.0,2823.0
2022-09-01,774.736,2643.0,2643.0
2022-10-01,649.579,2216.0,2216.0
2022-11-01,507.276,1731.0,1731.0
2022-12-01,397.392,1356.0,1356.0
2023-01-01,334.0,1140.0,1140.0
2023-02-01,452.0,1542.0,1542.0
2023-03-01,537.0,1832.0,1832.0
2023-04-01,714.0,2436.0,2436.0
2023-05-01,577.0,1969.0,1969.0
2023-06-01,676.0,2307.0,2307.0
2023-07-01,980.0,3344.0,3344.0
2023-08-01,1021.0,3484.0,3484.0
2023-09-01,883.0,3013.0,3013.0
2023-10-01,652.0,2225.0,2225.0
2023-11-01,618.0,2109.0,2109.0
2023-12-01,434.0,1481.0,1481.0
2024-01-01,420.0,1433.0,1433.0
2024-02-01,495.0,1689.0,1689.0
2024-03-01,602.0,2054.0,2054.0
2024-04-01,767.0,2617.0,2617.0
2024-05-01,974.0,3323.0,3323.0
2024-06-01,1005.0,3429.0,3429.0
2024-07-01,1061.0,3620.0,3620.0
2024-08-01,831.0,2835.0,2835.0
2024-09-01,961.0,3279.0,3279.0
2024-10-01,521.0,1778.0,1778.0
2024-11-01,641.0,2187.0,2187.0
2024-12-01,476.0,1624.0,1624.0
