measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,68.0,232.0,232.0
2024-02-01,90.0,307.0,307.0
2024-03-01,108.0,368.0,368.0
2024-04-01,138.0,471.0,471.0
2024-05-01,127.0,433.0,433.0
2024-06-01,140.0,478.0,478.0
2024-07-01,119.0,406.0,406.0
2024-08-01,128.0,437.0,437.0
2024-09-01,77.0,263.0,263.0
2024-10-01,97.0,331.0,331.0
2024-11-01,82.0,280.0,280.0
2024-12-01,65.0,222.0,222.0
