measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2012-06-01,738.636,9397.0,9397.0,0.0,0.0,0.0
2012-07-01,795.723,10123.0,10123.0,0.0,0.0,0.0
2012-08-01,920.146,11706.0,11706.0,0.0,0.0,0.0
2012-09-01,905.341,11518.0,11518.0,0.0,0.0,0.0
2012-10-01,908.726,11561.0,11561.0,0.0,0.0,0.0
2012-11-01,993.773,12643.0,12643.0,0.0,0.0,0.0
2012-12-01,995.878,12670.0,12670.0,0.0,0.0,0.0
2013-01-01,724.686,10902.0,10902.0,0.0,0.0,0.0
2013-02-01,652.863,9823.0,9823.0,0.0,0.0,0.0
2013-03-01,701.383,10552.0,10552.0,0.0,0.0,0.0
2013-04-01,636.566,9577.0,9577.0,0.0,0.0,0.0
2013-05-01,706.09,10623.0,10623.0,0.0,0.0,0.0
2013-06-01,687.604,10345.0,10345.0,0.0,0.0,0.0
2013-07-01,707.125,10639.0,10639.0,0.0,0.0,0.0
2013-08-01,781.321,11755.0,11755.0,0.0,0.0,0.0
2013-09-01,712.724,10723.0,10723.0,0.0,0.0,0.0
2013-10-01,778.1,11707.0,11707.0,0.0,0.0,0.0
2013-11-01,773.724,11641.0,11641.0,0.0,0.0,0.0
2013-12-01,807.814,12154.0,12154.0,0.0,0.0,0.0
2014-01-01,1011.235,16655.0,16655.0,0.0,0.0,0.0
2014-02-01,882.59,14535.0,14535.0,0.0,0.0,0.0
2014-03-01,922.369,15191.0,15191.0,0.0,0.0,0.0
2014-04-01,810.019,13340.0,13340.0,0.0,0.0,0.0
2014-05-01,834.613,13745.0,13745.0,0.0,0.0,0.0
2014-06-01,885.23,14579.0,14579.0,0.0,0.0,0.0
2014-07-01,885.472,14583.0,14583.0,0.0,0.0,0.0
2014-08-01,867.873,14293.0,14293.0,0.0,0.0,0.0
2014-09-01,874.769,14407.0,14407.0,0.0,0.0,0.0
2014-10-01,879.16,14479.0,14479.0,0.0,0.0,0.0
2014-11-01,754.882,12432.0,12432.0,0.0,0.0,0.0
2014-12-01,804.788,13254.0,13254.0,0.0,0.0,0.0
2015-01-01,421.483,7990.0,7990.0,0.0,0.0,0.0
2015-02-01,392.075,7432.0,7432.0,0.0,0.0,0.0
2015-03-01,408.629,7746.0,7746.0,0.0,0.0,0.0
2015-04-01,360.83,6840.0,6840.0,0.0,0.0,0.0
2015-05-01,394.104,7471.0,7471.0,0.0,0.0,0.0
2015-06-01,442.934,8396.0,8396.0,0.0,0.0,0.0
2015-07-01,451.427,8557.0,8557.0,0.0,0.0,0.0
2015-08-01,434.849,8243.0,8243.0,0.0,0.0,0.0
2015-09-01,425.605,8068.0,8068.0,0.0,0.0,0.0
2015-10-01,409.768,7768.0,7768.0,0.0,0.0,0.0
2015-11-01,379.72,7198.0,7198.0,0.0,0.0,0.0
2015-12-01,432.576,8200.0,8200.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,456.0,7982.0,7982.0,0.0,0.0,0.0
2022-07-01,183.279,1700.0,1700.0,,,
2022-08-01,192.805,1788.0,1788.0,,,
2022-09-01,186.89,1733.0,1733.0,,,
2022-10-01,188.129,1745.0,1745.0,,,
2022-11-01,159.758,1482.0,1482.0,,,
2022-12-01,182.139,1689.0,1689.0,,,
2023-01-01,373.277,4119.0,4119.0,,,
2023-02-01,362.509,4000.0,4000.0,,,
2023-03-01,383.011,4226.0,4226.0,,,
2023-04-01,365.102,4029.0,4029.0,,,
2023-05-01,448.077,4944.0,4944.0,,,
2023-06-01,400.582,4420.0,4420.0,,,
2023-07-01,418.144,4614.0,4614.0,,,
2023-08-01,449.028,4955.0,4955.0,,,
2023-09-01,418.435,4617.0,4617.0,,,
2023-10-01,394.424,4352.0,4352.0,,,
2023-11-01,401.002,4425.0,4425.0,,,
2023-12-01,452.409,4992.0,4992.0,,,
2024-01-01,567.536,6708.0,6708.0,,,
2024-02-01,493.975,5839.0,5839.0,,,
2024-03-01,592.425,7003.0,7003.0,,,
2024-04-01,485.444,5738.0,5738.0,,,
2024-05-01,573.021,6773.0,6773.0,,,
2024-06-01,534.663,6320.0,6320.0,,,
2024-07-01,554.186,6551.0,6551.0,,,
2024-08-01,560.058,6620.0,6620.0,,,
2024-09-01,537.007,6348.0,6348.0,,,
2024-10-01,519.673,6143.0,6143.0,,,
2024-11-01,554.242,6552.0,6552.0,,,
2024-12-01,579.77,6853.0,6853.0,,,
