measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,2586.052,14694.0,27325.0
2003-02-01,2383.405,13543.0,25183.0
2003-03-01,2347.451,13338.0,24803.0
2003-04-01,2357.781,13397.0,24913.0
2003-05-01,2058.52,11697.0,21751.0
2003-06-01,2487.476,14134.0,26283.0
2003-07-01,3228.449,18344.0,34112.0
2003-08-01,3208.927,18233.0,33906.0
2003-09-01,2652.434,15071.0,28026.0
2003-10-01,2939.7980000000002,16704.0,31062.0
2003-11-01,2660.288,15116.0,28109.0
2003-12-01,2636.42,14980.0,27857.0
2004-01-01,2509.943,12496.32,26610.83
2004-02-01,2509.943,12496.32,26610.83
2004-03-01,2509.943,12496.32,26610.83
2004-04-01,2509.943,12496.32,26610.83
2004-05-01,2509.943,12496.32,26610.83
2004-06-01,2509.943,12496.32,26610.83
2004-07-01,2509.943,12496.32,26610.83
2004-08-01,2509.943,12496.32,26610.83
2004-09-01,2509.943,12496.32,26610.83
2004-10-01,2509.943,12496.32,26610.83
2004-11-01,2509.943,12496.32,26610.83
2004-12-01,2509.943,12496.32,26610.83
2005-01-01,2147.0930000000003,10689.79,25929.28
2005-02-01,1903.4540000000002,9476.78,22986.98
2005-03-01,2271.438,11308.87,27430.94
2005-04-01,2328.781,11594.37,28123.44
2005-05-01,1889.199,9405.81,22814.84
2005-06-01,3214.0860000000002,16002.05,38814.78
2005-07-01,4141.802000000001,20620.9,50018.31
2005-08-01,4428.206,22046.83,53477.06
2005-09-01,2929.299,14584.18,35375.56
2005-10-01,2025.7630000000001,10085.72,24464.05
2005-11-01,1818.351,9053.07,21959.24
2005-12-01,1964.6090000000002,9781.25,23725.52
2006-01-01,2096.1440000000002,10436.13,23407.35
2006-02-01,2090.035,10405.71,23339.13
2006-03-01,2280.115,11352.07,25461.73
2006-04-01,1917.038,9544.41,21407.3
2006-05-01,1859.66,9258.74,20766.57
2006-06-01,2378.864,11843.71,26564.44
2006-07-01,3562.498,17736.71,39781.92
2006-08-01,3353.9970000000003,16698.64,37453.61
2006-09-01,2378.99,11844.34,26565.85
2006-10-01,2653.16,13209.36,29627.46
2006-11-01,2282.072,11361.81,25483.58
2006-12-01,2229.908,11102.1,24901.07
2007-01-01,1687.189,8400.0,18258.0
2007-02-01,1494.874,7443.0,16177.0
2007-03-01,2110.054,10505.0,22834.0
2007-04-01,2681.877,13352.0,29023.0
2007-05-01,2193.433,10921.0,23737.0
2007-06-01,2532.3360000000002,12608.0,27404.0
2007-07-01,3214.242,16003.0,34784.0
2007-08-01,3389.5710000000004,16876.0,36681.0
2007-09-01,2727.6620000000003,13580.0,29518.0
2007-10-01,2680.05,13343.0,29003.0
2007-11-01,2498.367,12439.0,27037.0
2007-12-01,2289.324,11398.0,24774.0
2008-01-01,1744.756,8513.0,19272.0
2008-02-01,1733.24,8457.0,19145.0
2008-03-01,1938.159,9457.0,21409.0
2008-04-01,2454.4120000000003,11975.0,27110.0
2008-05-01,1933.594,9434.0,21358.0
2008-06-01,2747.722,13407.0,30350.0
2008-07-01,3631.925,17721.0,40117.0
2008-08-01,2688.737,13119.0,29699.0
2008-09-01,2480.746,12104.0,27401.0
2008-10-01,2447.396,11941.0,27034.0
2008-11-01,2531.607,12352.0,27964.0
2008-12-01,2233.706,10899.0,24673.0
2009-01-01,1901.68,9279.0,21854.0
2009-02-01,1652.7330000000002,8064.0,18993.0
