measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-10-01,2.979,42.0,42.0
2021-11-01,2.45,34.0,34.0
2021-12-01,2.571,36.0,36.0
2022-01-01,19.728,304.0,304.0
2022-02-01,17.565,269.0,269.0
2022-03-01,13.987,215.0,215.0
2022-04-01,14.581,223.0,223.0
2022-05-01,21.54,330.0,330.0
2022-06-01,26.22,402.0,402.0
2022-07-01,30.897,474.0,474.0
2022-08-01,31.058,476.0,476.0
2022-09-01,26.18,401.0,401.0
2022-10-01,20.234,310.0,310.0
2022-11-01,18.964,290.0,290.0
2022-12-01,21.046,323.0,323.0
2023-01-01,21.015,322.0,322.0
2023-02-01,19.821,304.0,304.0
2023-03-01,19.562,300.0,300.0
2023-04-01,18.892,290.0,290.0
2023-05-01,26.972,414.0,414.0
2023-06-01,31.158,478.0,478.0
2023-07-01,34.171,524.0,524.0
2023-08-01,37.611,577.0,577.0
2023-09-01,31.685,486.0,486.0
2023-10-01,23.388,359.0,359.0
2023-11-01,21.684,332.0,332.0
2023-12-01,23.041,354.0,354.0
2024-01-01,22.031,322.0,322.0
2024-02-01,15.212,221.0,221.0
2024-03-01,17.263,251.0,251.0
2024-04-01,16.219,236.0,236.0
2024-05-01,21.67,316.0,316.0
2024-06-01,24.447,355.0,355.0
2024-07-01,26.426,384.0,384.0
2024-08-01,29.859,434.0,434.0
2024-09-01,24.775,360.0,360.0
2024-10-01,21.461,312.0,312.0
2024-11-01,17.193,250.0,250.0
2024-12-01,18.444,269.0,269.0
