measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2012-12-01,,,,1832.0,19749.0,19749.0
2013-01-01,0.0,0.0,0.0,1111.0,11782.0,11782.0
2013-02-01,0.0,0.0,0.0,3284.0,34745.0,34745.0
2013-03-01,0.0,0.0,0.0,37461.0,381281.0,381281.0
2013-04-01,0.0,0.0,0.0,12260.0,132559.0,132559.0
2013-05-01,0.0,0.0,0.0,16633.0,174958.0,174958.0
2013-06-01,0.0,0.0,0.0,29722.0,313287.0,313287.0
2013-07-01,0.0,0.0,0.0,44602.0,470803.0,470803.0
2013-08-01,0.0,0.0,0.0,36853.0,392138.0,392138.0
2013-09-01,0.0,0.0,0.0,53296.0,566722.0,566722.0
2013-10-01,0.0,0.0,0.0,22663.0,235880.0,235880.0
2013-11-01,235.833,2426.0,2426.0,19718.167,202814.0,202814.0
2013-12-01,0.0,0.0,0.0,1708.0,17852.0,17852.0
2014-01-01,6475.88,67000.0,67000.0,5984.12,61912.0,61912.0
2014-02-01,0.0,0.0,0.0,5108.0,52488.0,52488.0
2014-03-01,476.556,5107.0,5107.0,9845.444,105515.0,105515.0
2014-04-01,0.0,0.0,0.0,14984.0,158032.0,158032.0
2014-05-01,0.0,0.0,0.0,97166.0,1019202.0,1019202.0
2014-06-01,0.0,0.0,0.0,118582.0,1245056.0,1245056.0
2014-07-01,0.0,0.0,0.0,81427.0,858145.0,858145.0
2014-08-01,0.0,0.0,0.0,51322.0,542771.0,542771.0
2014-09-01,0.0,0.0,0.0,106980.0,1123873.0,1123873.0
2014-10-01,0.0,0.0,0.0,137423.0,1432565.0,1432565.0
2014-11-01,391.983,4054.0,4054.0,57375.017,593454.0,593454.0
2014-12-01,1.133,12.0,12.0,43040.867,442135.0,442135.0
2015-01-01,5713.913,58571.0,58571.0,8124.087,83277.0,83277.0
2015-02-01,11533.227,117759.0,117759.0,236.773,2418.0,2418.0
2015-03-01,0.0,0.0,0.0,9884.0,103252.0,103252.0
2015-04-01,0.0,0.0,0.0,41583.0,433325.0,433325.0
2015-05-01,243.809,2559.0,2559.0,96412.191,1012123.0,1012123.0
