measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,18802.28,142180.0,372660.0
2003-02-01,24319.68,135946.0,405060.0
2003-03-01,25646.6,138765.0,424066.0
2003-04-01,12785.0,71260.0,218486.0
2003-05-01,12785.0,71260.0,218486.0
2003-06-01,24832.0,126649.0,420875.0
2003-07-01,24523.0,129719.0,412120.0
2003-08-01,25909.0,128680.0,438357.0
2003-09-01,25334.0,141579.0,432044.0
2003-10-01,26431.0,125449.0,423414.0
2003-11-01,26170.0,130528.0,424447.0
2003-12-01,20737.0,107142.0,338349.0
2004-01-01,26650.12,123673.57,442751.0
2004-02-01,25108.58,116519.84,414010.0
2004-03-01,21710.92,100752.53,387591.0
2004-04-01,22712.48,105400.4,401099.0
2004-05-01,23968.84,111230.72,423341.0
2004-06-01,23968.84,111230.72,423341.0
2004-07-01,23361.24,108411.06,428764.0
2004-08-01,23414.16,108656.65,445554.0
2004-09-01,22486.1,104349.86,404011.0
2004-10-01,22349.88,103717.71,402986.0
2004-11-01,20417.32,94749.4,377920.0
2004-12-01,21119.98,98010.19,395276.0
2005-01-01,20965.14,97291.63,393429.0
2005-02-01,19039.44,88355.15,356661.0
2005-03-01,20761.3,96345.68,394903.0
2005-04-01,16149.42,74943.62,217796.0
2005-05-01,17330.32,80423.75,249023.0
2005-06-01,18918.9,87795.77,296589.0
2005-07-01,20552.56,95377.0,321506.0
2005-08-01,22004.92,102116.87,340552.0
2005-09-01,20235.04,93903.5,318855.0
2005-10-01,15814.26,73388.26,214776.0
2005-11-01,19672.52,91293.05,275652.0
2005-12-01,23915.92,110985.13,332545.0
2006-01-01,17622.36,81779.0,283297.0
2006-02-01,12220.6,56711.38,195970.0
2006-03-01,15515.36,72001.17,277690.0
2006-04-01,16472.82,76444.4,290408.0
2006-05-01,16813.86,78027.04,295222.0
2006-06-01,16678.62,77399.44,291594.0
2006-07-01,16816.8,78040.68,297206.0
2006-08-01,16569.84,76894.63,294996.0
2006-09-01,16343.46,75844.09,283827.0
2006-10-01,18599.42,86313.18,308111.0
2006-11-01,17462.62,81037.7,292313.0
2006-12-01,18081.0,83907.38,297524.0
2007-01-01,17891.86,83030.0,301367.0
2007-02-01,22287.16,103427.0,346897.0
2007-03-01,25173.26,116820.0,393082.0
2007-04-01,22863.4,106101.0,368844.0
2007-05-01,24077.62,111736.0,393336.0
2007-06-01,23872.8,110785.0,383330.0
2007-07-01,22679.16,105246.0,376873.0
2007-08-01,20817.16,96605.0,352936.0
2007-09-01,21319.9,98938.0,358601.0
2007-10-01,15066.52,69918.0,269961.0
2007-11-01,9434.46,43782.0,138065.0
2007-12-01,9545.2,44296.0,141967.0
2008-01-01,6052.443,28087.0,131140.0
2008-02-01,5114.542,23735.0,110820.0
2008-03-01,5868.527,27234.0,127157.0
2008-04-01,5706.542,26482.0,123646.0
2008-05-01,6940.473,32208.0,150383.0
2008-06-01,8430.49,39123.0,182668.0
2008-07-01,9147.389000000001,42450.0,198202.0
2008-08-01,9010.337,41814.0,195232.0
2008-09-01,6073.0650000000005,28183.0,131589.0
2008-10-01,5814.459,26983.0,125985.0
2008-11-01,4469.307,20740.0,96839.0
2008-12-01,4953.426,22987.0,107329.0
2009-01-01,3622.0,16809.0,150674.0
2009-02-01,7316.0,33950.0,133068.0
2009-03-01,4356.0,20215.0,91918.0
2009-04-01,3022.0,14025.0,100497.0
2009-05-01,2104.0,9764.0,96659.0
2009-06-01,2044.0,9487.0,93935.0
2009-07-01,2974.0,13803.0,112136.0
2009-08-01,2151.0,9982.0,97903.0
2009-09-01,4662.0,21634.0,146797.0
2009-10-01,8379.0,42340.0,217730.0
2009-11-01,3419.0,15867.0,110489.0
2009-12-01,2542.0,11797.0,89964.0
2010-01-01,2949.0,13684.0,106489.0
2010-02-01,2423.0,11242.0,92699.0
2010-03-01,2373.0,11010.0,99635.0
2010-04-01,1944.0,9023.0,93990.0
2010-05-01,1705.0,7913.0,91887.0
2010-06-01,1645.0,7636.0,90366.0
