measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-12-01,0.0,0.0,0.0
2021-01-01,348.847,3085.0,3085.0
2021-02-01,246.744,2182.0,2182.0
2021-03-01,607.438,5372.0,5372.0
2021-04-01,619.009,5475.0,5475.0
2021-05-01,685.847,6066.0,6066.0
2021-06-01,678.849,6004.0,6004.0
2021-07-01,608.54,5382.0,5382.0
2021-08-01,581.65,5144.0,5144.0
2021-09-01,580.714,5136.0,5136.0
2021-10-01,449.572,3976.0,3976.0
2021-11-01,415.465,3674.0,3674.0
2021-12-01,277.325,2453.0,2453.0
2022-01-01,386.538,1319.0,1319.0
2022-02-01,484.685,1654.0,1654.0
2022-03-01,677.711,2312.0,2312.0
2022-04-01,792.205,2703.0,2703.0
2022-05-01,790.048,2696.0,2696.0
2022-06-01,837.974,2859.0,2859.0
2022-07-01,866.285,2956.0,2956.0
2022-08-01,862.25,2942.0,2942.0
2022-09-01,729.602,2489.0,2489.0
2022-10-01,710.612,2425.0,2425.0
2022-11-01,510.631,1742.0,1742.0
2022-12-01,389.459,1329.0,1329.0
2023-01-01,117.0,399.0,399.0
2023-02-01,278.0,949.0,949.0
2023-03-01,486.0,1658.0,1658.0
2023-04-01,836.0,2852.0,2852.0
2023-05-01,1233.0,4207.0,4207.0
2023-06-01,968.0,3303.0,3303.0
2023-07-01,1055.0,3600.0,3600.0
2023-08-01,858.0,2927.0,2927.0
2023-09-01,766.0,2614.0,2614.0
2023-10-01,428.0,1460.0,1460.0
2023-11-01,293.0,1000.0,1000.0
2023-12-01,141.0,481.0,481.0
2024-01-01,89.0,304.0,304.0
2024-02-01,398.0,1358.0,1358.0
2024-03-01,605.0,2064.0,2064.0
2024-04-01,703.0,2399.0,2399.0
2024-05-01,1029.0,3511.0,3511.0
2024-06-01,927.0,3163.0,3163.0
2024-07-01,1073.0,3661.0,3661.0
2024-08-01,783.0,2672.0,2672.0
2024-09-01,667.0,2276.0,2276.0
2024-10-01,589.0,2010.0,2010.0
2024-11-01,286.0,976.0,976.0
2024-12-01,143.0,488.0,488.0
