measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2023-01-01,0.0,0.0,0.0,37.0,126.0,126.0
2023-02-01,-3.0,0.0,0.0,100.0,341.0,341.0
2023-03-01,-2.0,0.0,0.0,122.0,416.0,416.0
2023-04-01,-1.0,0.0,0.0,80.0,273.0,273.0
2023-05-01,-1.0,0.0,0.0,51.0,174.0,174.0
2023-06-01,-2.0,0.0,0.0,149.0,508.0,508.0
2023-07-01,-4.0,0.0,0.0,160.0,546.0,546.0
2023-08-01,-4.0,0.0,0.0,144.0,491.0,491.0
2023-09-01,-3.0,0.0,0.0,134.0,457.0,457.0
2023-10-01,-3.0,0.0,0.0,117.0,399.0,399.0
2023-11-01,-3.0,0.0,0.0,106.0,362.0,362.0
2023-12-01,-4.0,0.0,0.0,84.0,287.0,287.0
2024-01-01,-4.0,0.0,0.0,97.0,331.0,331.0
2024-02-01,-4.0,0.0,0.0,117.0,399.0,399.0
2024-03-01,-3.0,0.0,0.0,133.0,454.0,454.0
2024-04-01,-4.0,0.0,0.0,156.0,532.0,532.0
2024-05-01,-4.0,0.0,0.0,143.0,488.0,488.0
2024-06-01,-3.0,0.0,0.0,165.0,563.0,563.0
2024-07-01,-4.0,0.0,0.0,150.0,512.0,512.0
2024-08-01,-3.0,0.0,0.0,129.0,440.0,440.0
2024-09-01,-2.0,0.0,0.0,110.0,375.0,375.0
2024-10-01,-2.0,0.0,0.0,123.0,420.0,420.0
2024-11-01,-2.0,0.0,0.0,88.0,300.0,300.0
2024-12-01,-2.0,0.0,0.0,84.0,287.0,287.0
