measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-01-01,35.972,315.0,315.0
2020-02-01,79.77,699.0,699.0
2020-03-01,96.784,849.0,849.0
2020-04-01,127.956,1122.0,1122.0
2020-05-01,133.101,1167.0,1167.0
2020-06-01,144.266,1265.0,1265.0
2020-07-01,139.112,1220.0,1220.0
2020-08-01,137.748,1208.0,1208.0
2020-09-01,97.136,852.0,852.0
2020-10-01,72.693,637.0,637.0
2020-11-01,55.632,488.0,488.0
2020-12-01,34.83,305.0,305.0
2021-01-01,42.684,377.0,377.0
2021-02-01,63.954,566.0,566.0
2021-03-01,109.609,969.0,969.0
2021-04-01,99.061,876.0,876.0
2021-05-01,125.768,1112.0,1112.0
2021-06-01,156.295,1382.0,1382.0
2021-07-01,141.918,1255.0,1255.0
2021-08-01,130.659,1156.0,1156.0
2021-09-01,111.286,984.0,984.0
2021-10-01,74.651,660.0,660.0
2021-11-01,45.893,406.0,406.0
2021-12-01,29.222,258.0,258.0
2022-01-01,46.795,160.0,160.0
2022-02-01,70.404,240.0,240.0
2022-03-01,92.521,316.0,316.0
2022-04-01,78.363,267.0,267.0
2022-05-01,115.735,395.0,395.0
2022-06-01,145.113,495.0,495.0
2022-07-01,141.075,481.0,481.0
2022-08-01,124.711,426.0,426.0
2022-09-01,117.032,399.0,399.0
2022-10-01,78.038,266.0,266.0
2022-11-01,42.058,144.0,144.0
2022-12-01,20.155,69.0,69.0
2023-01-01,39.0,133.0,133.0
2023-02-01,76.0,259.0,259.0
2023-03-01,93.0,317.0,317.0
2023-04-01,110.0,375.0,375.0
2023-05-01,153.0,522.0,522.0
2023-06-01,154.0,525.0,525.0
2023-07-01,171.0,583.0,583.0
2023-08-01,155.0,529.0,529.0
2023-09-01,100.0,341.0,341.0
2023-10-01,76.0,259.0,259.0
2023-11-01,52.0,177.0,177.0
2023-12-01,28.0,96.0,96.0
2024-01-01,36.0,123.0,123.0
2024-02-01,84.0,287.0,287.0
2024-03-01,116.0,396.0,396.0
2024-04-01,113.0,386.0,386.0
2024-05-01,147.0,502.0,502.0
2024-06-01,120.0,409.0,409.0
2024-07-01,142.0,485.0,485.0
2024-08-01,144.0,491.0,491.0
2024-09-01,121.0,413.0,413.0
2024-10-01,97.0,331.0,331.0
2024-11-01,40.0,136.0,136.0
2024-12-01,27.0,92.0,92.0
