measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2018-06-01,1055.804,9612.0,9612.0
2018-07-01,1286.786,11715.0,11715.0
2018-08-01,999.823,9102.0,9102.0
2018-09-01,822.832,7491.0,7491.0
2018-10-01,602.942,5489.0,5489.0
2018-11-01,334.925,3049.0,3049.0
2018-12-01,252.888,2302.0,2302.0
2019-01-01,375.128,3341.0,3341.0
2019-02-01,236.287,2104.0,2104.0
2019-03-01,684.996,6100.0,6100.0
2019-04-01,843.724,7513.0,7513.0
2019-05-01,1053.402,9381.0,9381.0
2019-06-01,1204.932,10730.0,10730.0
2019-07-01,1192.272,10617.0,10617.0
2019-08-01,1126.674,10033.0,10033.0
2019-09-01,751.07,6688.0,6688.0
2019-10-01,566.824,5048.0,5048.0
2019-11-01,345.047,3073.0,3073.0
2019-12-01,299.644,2668.0,2668.0
2020-01-01,305.644,2680.0,2680.0
2020-02-01,677.806,5942.0,5942.0
2020-03-01,822.375,7210.0,7210.0
2020-04-01,1087.239,9532.0,9532.0
2020-05-01,1130.952,9915.0,9915.0
2020-06-01,1225.826,10747.0,10747.0
2020-07-01,1182.027,10363.0,10363.0
2020-08-01,1170.437,10261.0,10261.0
2020-09-01,825.366,7236.0,7236.0
2020-10-01,617.673,5415.0,5415.0
2020-11-01,472.702,4144.0,4144.0
2020-12-01,295.953,2595.0,2595.0
2021-01-01,327.704,2898.0,2898.0
2021-02-01,490.995,4342.0,4342.0
2021-03-01,841.496,7442.0,7442.0
2021-04-01,760.521,6726.0,6726.0
2021-05-01,965.555,8539.0,8539.0
2021-06-01,1199.922,10612.0,10612.0
2021-07-01,1089.541,9636.0,9636.0
2021-08-01,1003.105,8871.0,8871.0
2021-09-01,854.37,7556.0,7556.0
2021-10-01,573.116,5069.0,5069.0
2021-11-01,352.33,3116.0,3116.0
2021-12-01,224.345,1984.0,1984.0
2022-01-01,387.23,1321.0,1321.0
2022-02-01,582.603,1988.0,1988.0
2022-03-01,765.633,2612.0,2612.0
2022-04-01,648.467,2213.0,2213.0
2022-05-01,957.725,3268.0,3268.0
2022-06-01,1200.835,4097.0,4097.0
2022-07-01,1167.426,3983.0,3983.0
2022-08-01,1032.006,3521.0,3521.0
2022-09-01,968.466,3304.0,3304.0
2022-10-01,645.781,2203.0,2203.0
2022-11-01,348.038,1188.0,1188.0
2022-12-01,166.79,569.0,569.0
2023-01-01,239.0,815.0,815.0
2023-02-01,592.0,2020.0,2020.0
2023-03-01,597.0,2037.0,2037.0
2023-04-01,575.0,1962.0,1962.0
2023-05-01,223.0,761.0,761.0
2023-06-01,934.0,3187.0,3187.0
2023-07-01,973.0,3320.0,3320.0
2023-08-01,1001.0,3415.0,3415.0
2023-09-01,710.0,2423.0,2423.0
2023-10-01,569.0,1941.0,1941.0
2023-11-01,402.0,1372.0,1372.0
2023-12-01,215.0,734.0,734.0
2024-01-01,183.0,624.0,624.0
2024-02-01,635.0,2167.0,2167.0
2024-03-01,937.0,3197.0,3197.0
2024-04-01,908.0,3098.0,3098.0
2024-05-01,1217.0,4152.0,4152.0
2024-06-01,830.0,2832.0,2832.0
2024-07-01,992.0,3385.0,3385.0
2024-08-01,1022.0,3487.0,3487.0
2024-09-01,1005.0,3429.0,3429.0
2024-10-01,687.0,2344.0,2344.0
2024-11-01,326.0,1112.0,1112.0
2024-12-01,188.0,641.0,641.0
