measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,179.767,1754.0,1754.0
2010-11-01,203.806,1988.0,1988.0
2010-12-01,239.42700000000002,2336.0,2336.0
2011-01-01,1308.092,12709.0,12709.0
2011-02-01,1240.208,12050.0,12050.0
2011-03-01,1430.31,13897.0,13897.0
2011-04-01,1235.114,12000.0,12000.0
2011-05-01,1334.465,12966.0,12966.0
2011-06-01,1369.605,13307.0,13307.0
2011-07-01,1233.904,11989.0,11989.0
2011-08-01,804.127,7813.0,7813.0
2011-09-01,843.217,8193.0,8193.0
2011-10-01,832.898,8092.0,8092.0
2011-11-01,870.202,8455.0,8455.0
2011-12-01,963.858,9365.0,9365.0
2012-01-01,1119.626,10654.0,10654.0
2012-02-01,1039.189,9889.0,9889.0
2012-03-01,1394.24,13268.0,13268.0
2012-04-01,1375.484,13089.0,13089.0
2012-05-01,1469.184,13981.0,13981.0
2012-06-01,1294.658,12320.0,12320.0
2012-07-01,1296.631,12339.0,12339.0
2012-08-01,882.716,8400.0,8400.0
2012-09-01,833.781,7934.0,7934.0
2012-10-01,733.218,6977.0,6977.0
2012-11-01,931.926,8868.0,8868.0
2012-12-01,1283.347,12212.0,12212.0
2013-01-01,1482.989,14149.0,14149.0
2013-02-01,1093.351,10432.0,10432.0
2013-03-01,1101.816,10512.0,10512.0
2013-04-01,1280.524,12217.0,12217.0
2013-05-01,1376.122,13130.0,13130.0
2013-06-01,1180.278,11261.0,11261.0
2013-07-01,1014.176,9676.0,9676.0
2013-08-01,730.407,6969.0,6969.0
2013-09-01,830.223,7921.0,7921.0
2013-10-01,927.481,8849.0,8849.0
2013-11-01,977.653,9328.0,9328.0
2013-12-01,1122.98,10714.0,10714.0
2014-01-01,1141.04,10851.0,10851.0
2014-02-01,991.66,9431.0,9431.0
2014-03-01,1772.323,16855.0,16855.0
2014-04-01,1373.248,13060.0,13060.0
2014-05-01,1453.459,13822.0,13822.0
2014-06-01,1334.247,12689.0,12689.0
2014-07-01,1078.969,10261.0,10261.0
2014-08-01,752.526,7157.0,7157.0
2014-09-01,782.637,7443.0,7443.0
2014-10-01,832.276,7915.0,7915.0
2014-11-01,1059.451,10075.0,10075.0
2014-12-01,1385.164,13173.0,13173.0
2015-01-01,1652.394,15399.0,15399.0
2015-02-01,1657.489,15446.0,15446.0
2015-03-01,1645.167,15331.0,15331.0
2015-04-01,1060.756,9885.0,9885.0
2015-05-01,959.207,8939.0,8939.0
2015-06-01,773.516,7208.0,7208.0
2015-07-01,677.576,6314.0,6314.0
2015-08-01,684.344,6377.0,6377.0
2015-09-01,836.74,7798.0,7798.0
2015-10-01,838.583,7815.0,7815.0
2015-11-01,1054.877,9830.0,9830.0
2015-12-01,1176.351,10962.0,10962.0
2016-01-01,1222.349,11285.0,11285.0
2016-02-01,1298.939,11992.0,11992.0
2016-03-01,1644.053,15178.0,15178.0
2016-04-01,1467.067,13544.0,13544.0
2016-05-01,1235.116,11403.0,11403.0
2016-06-01,929.784,8584.0,8584.0
2016-07-01,727.509,6716.0,6716.0
2016-08-01,610.315,5634.0,5634.0
2016-09-01,742.391,6854.0,6854.0
2016-10-01,923.047,8522.0,8522.0
2016-11-01,1088.279,10047.0,10047.0
2016-12-01,1236.151,11412.0,11412.0
2017-01-01,1201.759,11072.0,11072.0
2017-02-01,1081.021,9959.0,9959.0
2017-03-01,1382.442,12736.0,12736.0
2017-04-01,1350.084,12438.0,12438.0
2017-05-01,1454.608,13401.0,13401.0
2017-06-01,1407.085,12963.0,12963.0
2017-07-01,1083.4,9981.0,9981.0
2017-08-01,832.571,7670.0,7670.0
2017-09-01,775.569,7145.0,7145.0
2017-10-01,660.322,6084.0,6084.0
2017-11-01,757.291,6977.0,6977.0
2017-12-01,964.848,8889.0,8889.0
2018-01-01,1266.671,11532.0,11532.0
2018-02-01,1233.801,11233.0,11233.0
2018-03-01,1209.949,11015.0,11015.0
2018-04-01,1307.874,11907.0,11907.0
2018-05-01,1502.351,13677.0,13677.0
2018-06-01,1354.086,12328.0,12328.0
2018-07-01,1100.145,10016.0,10016.0
2018-08-01,893.174,8131.0,8131.0
2018-09-01,732.059,6665.0,6665.0
2018-10-01,706.247,6430.0,6430.0
2018-11-01,853.205,7768.0,7768.0
2018-12-01,870.438,7924.0,7924.0
2019-01-01,948.031,8442.0,8442.0
2019-02-01,916.439,8161.0,8161.0
2019-03-01,1094.209,9744.0,9744.0
2019-04-01,1157.373,10306.0,10306.0
2019-05-01,1433.955,12769.0,12769.0
2019-06-01,1219.18,10857.0,10857.0
2019-07-01,978.286,8712.0,8712.0
2019-08-01,938.584,8358.0,8358.0
2019-09-01,715.206,6369.0,6369.0
2019-10-01,720.095,6412.0,6412.0
2019-11-01,881.976,7854.0,7854.0
2019-12-01,897.666,7994.0,7994.0
2020-01-01,958.256,8401.0,8401.0
2020-02-01,1037.786,9098.0,9098.0
2020-03-01,832.808,7301.0,7301.0
2020-04-01,740.599,6493.0,6493.0
2020-05-01,1269.942,11134.0,11134.0
2020-06-01,1275.237,11180.0,11180.0
2020-07-01,1169.157,10250.0,10250.0
2020-08-01,940.165,8242.0,8242.0
2020-09-01,714.437,6263.0,6263.0
2020-10-01,703.646,6169.0,6169.0
2020-11-01,849.026,7443.0,7443.0
2020-12-01,870.941,7636.0,7636.0
2021-01-01,1169.948,10347.0,10347.0
2021-02-01,969.459,8574.0,8574.0
2021-03-01,828.527,7327.0,7327.0
2021-04-01,717.106,6342.0,6342.0
2021-05-01,984.474,8707.0,8707.0
2021-06-01,1113.101,9844.0,9844.0
2021-07-01,927.465,8203.0,8203.0
2021-08-01,852.359,7538.0,7538.0
2021-09-01,644.587,5701.0,5701.0
2021-10-01,672.179,5945.0,5945.0
2021-11-01,852.071,7536.0,7536.0
2021-12-01,1198.724,10602.0,10602.0
2022-01-01,1167.475,3983.0,3983.0
2022-02-01,980.419,3345.0,3345.0
2022-03-01,1037.796,3541.0,3541.0
2022-04-01,727.574,2482.0,2482.0
2022-05-01,1007.845,3439.0,3439.0
2022-06-01,1286.78,4390.0,4390.0
2022-07-01,1212.75,4138.0,4138.0
2022-08-01,974.553,3325.0,3325.0
2022-09-01,692.574,2363.0,2363.0
2022-10-01,584.985,1996.0,1996.0
2022-11-01,789.894,2695.0,2695.0
2022-12-01,858.355,2929.0,2929.0
2023-01-01,-11.0,0.0,0.0
2023-02-01,-10.0,0.0,0.0
2023-03-01,-10.0,0.0,0.0
2023-04-01,164.0,560.0,560.0
2023-05-01,2001.0,6827.0,6827.0
2023-06-01,2150.0,7336.0,7336.0
2023-07-01,2064.0,7042.0,7042.0
2023-08-01,2104.0,7179.0,7179.0
2023-09-01,1882.0,6421.0,6421.0
2023-10-01,611.0,2085.0,2085.0
2023-11-01,-9.0,0.0,0.0
2023-12-01,-10.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,750.0,2559.0,2559.0
2024-05-01,1981.0,6759.0,6759.0
2024-06-01,2193.0,7483.0,7483.0
2024-07-01,2357.0,8042.0,8042.0
2024-08-01,1926.0,6572.0,6572.0
2024-09-01,2034.0,6940.0,6940.0
2024-10-01,721.0,2460.0,2460.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
