measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,0.0,0.0,0.0,-8.708,0.0,0.0
2003-02-01,0.0,0.0,0.0,-7.196000000000001,0.0,0.0
2003-03-01,0.0,0.0,0.0,-7.642,0.0,0.0
2003-04-01,0.0,0.0,0.0,-7.279,0.0,0.0
2003-05-01,0.0,0.0,0.0,-7.497000000000001,0.0,0.0
2003-06-01,0.0,0.0,0.0,-7.909000000000001,0.0,0.0
2003-07-01,0.0,0.0,0.0,-9.521,0.0,0.0
2003-08-01,0.0,0.0,0.0,-9.203000000000001,0.0,0.0
2003-09-01,0.0,0.0,0.0,-7.41,0.0,0.0
2003-10-01,0.0,0.0,0.0,-7.082000000000001,0.0,0.0
2003-11-01,0.0,0.0,0.0,-5.932,0.0,0.0
2003-12-01,0.0,0.0,0.0,-8.621,0.0,0.0
2004-01-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-02-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-03-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-04-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-05-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-06-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-07-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-08-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-09-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-10-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-11-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2004-12-01,-4.0,11.0,11.0,-2.0,12.0,12.0
2005-01-01,4.493,102.47,102.47,5.563000000000001,127.22,127.22
2005-02-01,2.28,52.01,52.01,4.618,105.61,105.61
2005-03-01,2.76,62.95,62.95,5.719,130.78,130.78
2005-04-01,2.8760000000000003,65.59,65.59,5.635,128.86,128.86
2005-05-01,3.3890000000000002,77.28,77.28,6.642,151.91,151.91
