measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2009-01-01,1579.0,15411.0,15411.0
2009-02-01,8684.0,84756.0,84756.0
2009-03-01,6018.0,58736.0,58736.0
2009-04-01,7016.0,68476.0,68476.0
2009-05-01,4336.0,42319.0,42319.0
2009-06-01,2118.0,20672.0,20672.0
2009-07-01,2908.0,28382.0,28382.0
2009-08-01,2698.0,26332.0,26332.0
2009-09-01,4332.0,42280.0,42280.0
2009-10-01,6793.0,66300.0,66300.0
2009-11-01,6123.0,59760.0,59760.0
2009-12-01,9621.0,93901.0,93901.0
2010-01-01,7816.0,76253.0,76253.0
2010-02-01,6190.0,60390.0,60390.0
2010-03-01,7215.0,70390.0,70390.0
2010-04-01,7238.0,70614.0,70614.0
2010-05-01,6220.0,60682.0,60682.0
2010-06-01,5323.0,51931.0,51931.0
2010-07-01,3843.0,37492.0,37492.0
2010-08-01,4028.0,39297.0,39297.0
2010-09-01,7036.0,68643.0,68643.0
2010-10-01,6754.0,65892.0,65892.0
2010-11-01,7860.0,76682.0,76682.0
2010-12-01,9002.0,87824.0,87824.0
2011-01-01,6095.0,59219.0,59219.0
2011-02-01,9187.0,89261.0,89261.0
2011-03-01,9388.0,91214.0,91214.0
2011-04-01,8004.0,77767.0,77767.0
2011-05-01,3610.0,35075.0,35075.0
2011-06-01,4120.0,40030.0,40030.0
2011-07-01,3320.0,32257.0,32257.0
2011-08-01,4016.0,39019.0,39019.0
2011-09-01,3772.0,36649.0,36649.0
2011-10-01,5960.0,57907.0,57907.0
2011-11-01,7420.0,72093.0,72093.0
2011-12-01,7697.0,74784.0,74784.0
2012-01-01,11816.0,112441.0,112441.0
2012-02-01,7723.0,73492.0,73492.0
2012-03-01,8585.0,81695.0,81695.0
2012-04-01,7440.0,70799.0,70799.0
2012-05-01,3718.0,35380.0,35380.0
2012-06-01,5112.0,48646.0,48646.0
2012-07-01,3121.0,29699.0,29699.0
2012-08-01,2907.0,27663.0,27663.0
2012-09-01,4333.0,41233.0,41233.0
2012-10-01,6559.0,62415.0,62415.0
2012-11-01,5740.0,54622.0,54622.0
2012-12-01,8279.0,78783.0,78783.0
2013-01-01,7617.0,72674.0,72674.0
2013-02-01,6691.0,63839.0,63839.0
2013-03-01,6910.0,65928.0,65928.0
2013-04-01,7781.0,74239.0,74239.0
2013-05-01,5901.0,56301.0,56301.0
2013-06-01,4421.0,42181.0,42181.0
2013-07-01,2229.0,21267.0,21267.0
2013-08-01,2434.0,23223.0,23223.0
2013-09-01,3311.0,31590.0,31590.0
2013-10-01,5314.0,50701.0,50701.0
2013-11-01,10386.0,99093.0,99093.0
2013-12-01,8384.0,79992.0,79992.0
2014-01-01,7470.0,71040.0,71040.0
2014-02-01,7676.0,72999.0,72999.0
2014-03-01,8675.0,82499.0,82499.0
2014-04-01,9400.0,89394.0,89394.0
2014-05-01,4919.0,46780.0,46780.0
2014-06-01,3479.0,33085.0,33085.0
2014-07-01,3524.0,33513.0,33513.0
2014-08-01,3373.0,32077.0,32077.0
2014-09-01,3756.0,35720.0,35720.0
2014-10-01,7826.0,74425.0,74425.0
2014-11-01,9451.0,89879.0,89879.0
2014-12-01,8851.0,84173.0,84173.0
2015-01-01,10183.0,94895.0,94895.0
2015-02-01,7489.0,69790.0,69790.0
2015-03-01,9322.0,86872.0,86872.0
2015-04-01,7722.0,71961.0,71961.0
2015-05-01,4180.0,38953.0,38953.0
2015-06-01,3798.0,35394.0,35394.0
2015-07-01,2836.0,26429.0,26429.0
2015-08-01,2020.0,18824.0,18824.0
2015-09-01,3200.0,29821.0,29821.0
2015-10-01,7403.0,68989.0,68989.0
