measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed",Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2009-03-01,3.341,57.0,57.0,14.451,160.0,160.0,13.237,223.0,223.0,,,
2009-04-01,2.023,34.0,34.0,8.748000000000001,97.0,97.0,7.5440000000000005,127.0,127.0,,,
2009-05-01,2.6630000000000003,46.0,46.0,11.515,125.0,125.0,3.914,66.0,66.0,,,
2009-06-01,1.502,23.0,23.0,6.495,68.0,68.0,30.463,513.0,513.0,,,
2009-07-01,0.934,17.0,17.0,4.041,46.0,46.0,30.971,522.0,522.0,,,
2009-08-01,1.4060000000000001,23.0,23.0,6.08,68.0,68.0,32.61,550.0,550.0,,,
2009-09-01,1.6920000000000002,29.0,29.0,7.3180000000000005,80.0,80.0,11.426,193.0,193.0,,,
2009-10-01,1.614,29.0,29.0,6.981000000000001,74.0,74.0,7.793,131.0,131.0,,,
2009-11-01,2.005,34.0,34.0,8.669,97.0,97.0,5.215,88.0,88.0,,,
2009-12-01,1.866,34.0,34.0,8.07,86.0,86.0,15.354000000000001,259.0,259.0,,,
2010-01-01,1.397,29.0,29.0,5.125,63.0,63.0,22.024,362.0,362.0,,,
2010-02-01,1.167,17.0,17.0,4.283,57.0,57.0,16.552,273.0,273.0,,,
2010-03-01,0.737,11.0,11.0,2.705,34.0,34.0,5.405,89.0,89.0,,,
2010-04-01,1.076,17.0,17.0,3.947,51.0,51.0,1.8010000000000002,30.0,30.0,,,
2010-05-01,1.5270000000000001,23.0,23.0,5.601,74.0,74.0,10.191,168.0,168.0,,,
2010-06-01,2.785,46.0,46.0,10.215,131.0,131.0,31.45,518.0,518.0,,,
2010-07-01,5.84,97.0,97.0,21.425,274.0,274.0,44.572,735.0,735.0,,,
2010-08-01,1.028,17.0,17.0,3.77,46.0,46.0,48.212,795.0,795.0,,,
2010-09-01,1.96,34.0,34.0,7.189,91.0,91.0,13.577,224.0,224.0,,,
2010-10-01,1.8410000000000002,29.0,29.0,6.7540000000000004,86.0,86.0,12.158000000000001,200.0,200.0,,,
2010-11-01,2.741,46.0,46.0,10.053,125.0,125.0,7.029,116.0,116.0,,,
2010-12-01,1.072,17.0,17.0,3.9330000000000003,51.0,51.0,16.858,278.0,278.0,,,
2011-01-01,3.412,63.0,63.0,12.516,165.0,165.0,19.138,317.0,317.0,,,
2011-02-01,2.438,40.0,40.0,8.944,114.0,114.0,10.669,176.0,176.0,,,
2011-03-01,1.906,34.0,34.0,6.992,91.0,91.0,15.797,260.0,260.0,,,
2011-04-01,1.136,17.0,17.0,4.166,51.0,51.0,8.101,134.0,134.0,,,
2011-05-01,2.862,46.0,46.0,10.498,131.0,131.0,10.645,175.0,175.0,,,
2011-06-01,1.448,23.0,23.0,5.314,68.0,68.0,29.254,482.0,482.0,,,
2011-07-01,1.157,17.0,17.0,4.243,51.0,51.0,51.941,856.0,856.0,,,
2011-08-01,1.976,34.0,34.0,7.25,91.0,91.0,44.582,735.0,735.0,,,
2011-09-01,1.85,29.0,29.0,6.787,86.0,86.0,10.83,178.0,178.0,,,
2011-10-01,1.819,29.0,29.0,6.672,86.0,86.0,10.823,178.0,178.0,,,
2011-11-01,1.878,29.0,29.0,6.89,86.0,86.0,6.752,111.0,111.0,,,
2011-12-01,1.289,23.0,23.0,4.728,63.0,63.0,11.297,186.0,186.0,,,
2012-01-01,3.193,57.0,57.0,8.148,86.0,86.0,159.261,2417.0,2417.0,,,
2012-02-01,2.01,29.0,29.0,5.129,57.0,57.0,188.955,2866.0,2866.0,,,
2012-03-01,1.477,23.0,23.0,3.77,46.0,46.0,213.705,3242.0,3242.0,,,
2012-04-01,2.969,46.0,46.0,7.577,86.0,86.0,227.782,3455.0,3455.0,,,
2012-05-01,2.161,34.0,34.0,5.515,63.0,63.0,345.811,5246.0,5246.0,,,
2012-06-01,2.726,40.0,40.0,6.957,80.0,80.0,532.532,8079.0,8079.0,,,
2012-07-01,3.051,46.0,46.0,7.787,91.0,91.0,747.653,11342.0,11342.0,,,
2012-08-01,2.402,34.0,34.0,6.129,68.0,68.0,502.097,7617.0,7617.0,,,
2012-09-01,1.668,23.0,23.0,4.257,51.0,51.0,238.819,3623.0,3623.0,,,
2012-10-01,1.276,17.0,17.0,3.257,40.0,40.0,111.951,1698.0,1698.0,,,
2012-11-01,1.207,17.0,17.0,3.081,34.0,34.0,135.559,2056.0,2056.0,,,
2012-12-01,3.289,51.0,51.0,8.393,97.0,97.0,127.446,1933.0,1933.0,,,
2013-01-01,1.656,17.0,17.0,3.837,57.0,57.0,18.69,319.0,319.0,0.0,0.0,0.0
2013-02-01,1.249,23.0,23.0,2.893,34.0,34.0,15.192,258.0,258.0,0.0,0.0,0.0
2013-03-01,1.614,29.0,29.0,3.737,46.0,46.0,23.905,406.0,406.0,0.0,0.0,0.0
2013-04-01,1.616,29.0,29.0,3.741,46.0,46.0,11.222,190.0,190.0,0.0,0.0,0.0
2013-05-01,1.925,34.0,34.0,4.457,57.0,57.0,19.564,332.0,332.0,0.0,0.0,0.0
2013-06-01,1.253,23.0,23.0,2.901,34.0,34.0,19.873,337.0,337.0,0.0,0.0,0.0
2013-07-01,1.023,17.0,17.0,2.369,29.0,29.0,25.482,432.0,432.0,0.0,0.0,0.0
2013-08-01,0.551,11.0,11.0,1.276,17.0,17.0,20.213,343.0,343.0,0.0,0.0,0.0
2013-09-01,0.665,11.0,11.0,1.54,17.0,17.0,20.402,346.0,346.0,0.0,0.0,0.0
2013-10-01,0.616,11.0,11.0,1.427,17.0,17.0,10.871,184.0,184.0,0.0,0.0,0.0
2013-11-01,1.268,23.0,23.0,2.936,34.0,34.0,8.595,146.0,146.0,0.0,0.0,0.0
2013-12-01,1.678,29.0,29.0,3.886,51.0,51.0,18.877,320.0,320.0,0.0,0.0,0.0
2014-01-01,1.654,29.0,29.0,1.73,34.0,34.0,13.196,238.0,238.0,0.0,0.0,0.0
2014-02-01,4.365,80.0,80.0,4.563,103.0,103.0,9.725,176.0,176.0,0.0,0.0,0.0
2014-03-01,3.341,63.0,63.0,3.492,80.0,80.0,5.743,104.0,104.0,0.0,0.0,0.0
2014-04-01,1.034,17.0,17.0,1.081,23.0,23.0,5.097,92.0,92.0,0.0,0.0,0.0
2014-05-01,2.506,46.0,46.0,2.619,57.0,57.0,11.597,210.0,210.0,0.0,0.0,0.0
2014-06-01,1.68,29.0,29.0,1.756,40.0,40.0,9.028,164.0,164.0,0.0,0.0,0.0
2014-07-01,0.933,17.0,17.0,0.975,23.0,23.0,15.434,280.0,280.0,0.0,0.0,0.0
2014-08-01,1.349,23.0,23.0,1.411,34.0,34.0,18.491,335.0,335.0,0.0,0.0,0.0
2014-09-01,1.226,23.0,23.0,1.281,29.0,29.0,11.411,207.0,207.0,0.0,0.0,0.0
2014-10-01,1.341,23.0,23.0,1.402,34.0,34.0,17.393,315.0,315.0,0.0,0.0,0.0
2014-11-01,2.367,46.0,46.0,2.474,57.0,57.0,9.799,178.0,178.0,0.0,0.0,0.0
2014-12-01,2.12,40.0,40.0,2.216,51.0,51.0,9.17,166.0,166.0,0.0,0.0,0.0
2015-01-01,1.371,17.0,17.0,1.689,12.0,12.0,47.208,888.0,888.0,0.0,0.0,0.0
2015-02-01,0.921,17.0,17.0,1.136,12.0,12.0,51.349,963.0,963.0,0.0,0.0,0.0
2015-03-01,0.66,12.0,12.0,0.814,12.0,12.0,49.965,937.0,937.0,0.0,0.0,0.0
2015-04-01,0.506,12.0,12.0,0.624,6.0,6.0,41.901,785.0,785.0,0.0,0.0,0.0
2015-05-01,2.22,40.0,40.0,2.737,29.0,29.0,29.524,553.0,553.0,0.0,0.0,0.0
2015-06-01,0.773,17.0,17.0,0.954,12.0,12.0,69.667,1306.0,1306.0,0.0,0.0,0.0
2015-07-01,1.094,23.0,23.0,1.35,17.0,17.0,108.435,2034.0,2034.0,0.0,0.0,0.0
2015-08-01,0.802,17.0,17.0,0.99,12.0,12.0,96.231,1805.0,1805.0,0.0,0.0,0.0
2015-09-01,0.495,12.0,12.0,0.61,6.0,6.0,58.189,1091.0,1091.0,0.0,0.0,0.0
2015-10-01,0.654,12.0,12.0,0.807,12.0,12.0,28.956,543.0,543.0,0.0,0.0,0.0
2015-11-01,0.723,12.0,12.0,0.891,12.0,12.0,40.076,752.0,752.0,0.0,0.0,0.0
2015-12-01,1.134,23.0,23.0,1.398,17.0,17.0,52.146,978.0,978.0,0.0,0.0,0.0
2016-01-01,1.751,29.0,29.0,1.028,12.0,12.0,109.926,1759.0,1759.0,0.0,0.0,0.0
2016-02-01,2.607,40.0,40.0,1.531,17.0,17.0,122.219,1955.0,1955.0,0.0,0.0,0.0
2016-03-01,1.93,29.0,29.0,1.133,12.0,12.0,120.563,1929.0,1929.0,0.0,0.0,0.0
2016-04-01,1.345,23.0,23.0,0.79,6.0,6.0,234.045,3743.0,3743.0,0.0,0.0,0.0
2016-05-01,3.002,46.0,46.0,1.763,17.0,17.0,178.888,2861.0,2861.0,0.0,0.0,0.0
2016-06-01,2.311,35.0,35.0,1.357,17.0,17.0,306.397,4901.0,4901.0,0.0,0.0,0.0
2016-07-01,1.29,23.0,23.0,0.758,6.0,6.0,303.894,4860.0,4860.0,0.0,0.0,0.0
2016-08-01,1.7,29.0,29.0,0.998,12.0,12.0,278.691,4458.0,4458.0,0.0,0.0,0.0
2016-09-01,1.722,29.0,29.0,1.011,12.0,12.0,200.472,3207.0,3207.0,0.0,0.0,0.0
2016-10-01,1.103,17.0,17.0,0.648,6.0,6.0,129.805,2076.0,2076.0,0.0,0.0,0.0
2016-11-01,2.582,40.0,40.0,1.516,17.0,17.0,95.044,1520.0,1520.0,0.0,0.0,0.0
2016-12-01,4.202,69.0,69.0,2.467,29.0,29.0,165.511,2647.0,2647.0,0.0,0.0,0.0
2017-01-01,1.123,17.0,17.0,1.658,23.0,23.0,52.778,876.0,876.0,0.0,0.0,0.0
2017-02-01,1.321,23.0,23.0,1.95,23.0,23.0,50.032,830.0,830.0,0.0,0.0,0.0
2017-03-01,1.336,23.0,23.0,1.972,23.0,23.0,62.275,1033.0,1033.0,0.0,0.0,0.0
2017-04-01,1.097,17.0,17.0,1.619,17.0,17.0,36.421,604.0,604.0,0.0,0.0,0.0
2017-05-01,1.006,17.0,17.0,1.485,17.0,17.0,56.11,930.0,930.0,0.0,0.0,0.0
2017-06-01,0.358,6.0,6.0,0.529,6.0,6.0,90.808,1506.0,1506.0,0.0,0.0,0.0
2017-07-01,0.364,6.0,6.0,0.537,6.0,6.0,127.443,2114.0,2114.0,0.0,0.0,0.0
2017-08-01,0.439,6.0,6.0,0.647,6.0,6.0,79.968,1326.0,1326.0,0.0,0.0,0.0
2017-09-01,0.994,17.0,17.0,1.467,17.0,17.0,79.815,1324.0,1324.0,0.0,0.0,0.0
2017-10-01,1.69,29.0,29.0,2.495,29.0,29.0,47.362,785.0,785.0,0.0,0.0,0.0
2017-11-01,1.976,35.0,35.0,2.917,35.0,35.0,43.483,721.0,721.0,0.0,0.0,0.0
2017-12-01,2.523,40.0,40.0,3.724,46.0,46.0,79.278,1315.0,1315.0,0.0,0.0,0.0
2018-01-01,1.749,35.0,35.0,0.976,6.0,6.0,582.797,8954.0,8954.0,0.0,0.0,0.0
2018-02-01,0.744,12.0,12.0,0.416,6.0,6.0,453.164,6963.0,6963.0,0.0,0.0,0.0
2018-03-01,1.061,17.0,17.0,0.593,6.0,6.0,505.37,7764.0,7764.0,0.0,0.0,0.0
2018-04-01,0.848,12.0,12.0,0.474,6.0,6.0,215.186,3306.0,3306.0,0.0,0.0,0.0
2018-05-01,0.905,12.0,12.0,0.506,6.0,6.0,707.877,10875.0,10875.0,0.0,0.0,0.0
2018-06-01,3.523,52.0,52.0,1.968,23.0,23.0,720.389,11067.0,11067.0,0.0,0.0,0.0
2018-07-01,1.07,17.0,17.0,0.598,6.0,6.0,774.645,11901.0,11901.0,0.0,0.0,0.0
2018-08-01,0.819,12.0,12.0,0.457,6.0,6.0,673.553,10348.0,10348.0,0.0,0.0,0.0
2018-09-01,0.882,12.0,12.0,0.493,6.0,6.0,539.791,8293.0,8293.0,0.0,0.0,0.0
2018-10-01,1.467,23.0,23.0,0.82,12.0,12.0,589.609,9058.0,9058.0,0.0,0.0,0.0
2018-11-01,1.619,23.0,23.0,0.905,12.0,12.0,504.745,7754.0,7754.0,0.0,0.0,0.0
2018-12-01,1.421,23.0,23.0,0.794,12.0,12.0,349.766,5374.0,5374.0,0.0,0.0,0.0
2019-01-01,1.485,17.0,17.0,0.499,6.0,6.0,312.0,4456.0,4456.0,0.0,0.0,0.0
2019-02-01,1.603,23.0,23.0,0.543,6.0,6.0,296.399,4233.0,4233.0,0.0,0.0,0.0
2019-03-01,2.546,35.0,35.0,0.862,12.0,12.0,440.106,6285.0,6285.0,0.0,0.0,0.0
2019-04-01,0.746,12.0,12.0,0.253,6.0,6.0,330.758,4724.0,4724.0,0.0,0.0,0.0
2019-05-01,1.518,23.0,23.0,0.514,6.0,6.0,520.149,7429.0,7429.0,0.0,0.0,0.0
2019-06-01,2.674,40.0,40.0,0.905,12.0,12.0,525.86,7510.0,7510.0,0.0,0.0,0.0
2019-07-01,1.56,23.0,23.0,0.528,6.0,6.0,607.034,8670.0,8670.0,0.0,0.0,0.0
2019-08-01,0.708,12.0,12.0,0.24,0.0,0.0,629.978,8997.0,8997.0,0.0,0.0,0.0
2019-09-01,1.456,23.0,23.0,0.493,6.0,6.0,582.3,8316.0,8316.0,0.0,0.0,0.0
2019-10-01,1.176,17.0,17.0,0.398,6.0,6.0,405.127,5786.0,5786.0,0.0,0.0,0.0
2019-11-01,0.604,6.0,6.0,0.205,0.0,0.0,183.98,2627.0,2627.0,0.0,0.0,0.0
2019-12-01,1.655,23.0,23.0,0.56,6.0,6.0,332.578,4750.0,4750.0,0.0,0.0,0.0
2020-01-01,1.836,29.0,29.0,0.537,6.0,6.0,519.148,7365.0,7365.0,0.0,0.0,0.0
2020-02-01,1.91,29.0,29.0,0.559,6.0,6.0,410.332,5820.0,5820.0,0.0,0.0,0.0
2020-03-01,1.632,23.0,23.0,0.477,6.0,6.0,392.834,5572.0,5572.0,0.0,0.0,0.0
2020-04-01,1.851,29.0,29.0,0.541,6.0,6.0,309.202,4386.0,4386.0,0.0,0.0,0.0
2020-05-01,2.133,29.0,29.0,0.624,6.0,6.0,248.817,3529.0,3529.0,0.0,0.0,0.0
2020-06-01,2.571,35.0,35.0,0.752,12.0,12.0,500.287,7096.0,7096.0,0.0,0.0,0.0
2020-07-01,1.312,17.0,17.0,0.384,6.0,6.0,743.163,10541.0,10541.0,0.0,0.0,0.0
2020-08-01,2.127,29.0,29.0,0.622,6.0,6.0,587.213,8330.0,8330.0,0.0,0.0,0.0
2020-09-01,1.629,23.0,23.0,0.476,6.0,6.0,448.263,6359.0,6359.0,0.0,0.0,0.0
2020-10-01,2.032,29.0,29.0,0.594,6.0,6.0,237.637,3371.0,3371.0,0.0,0.0,0.0
2020-11-01,2.729,40.0,40.0,0.798,12.0,12.0,260.631,3697.0,3697.0,0.0,0.0,0.0
2020-12-01,2.176,29.0,29.0,0.636,6.0,6.0,392.535,5568.0,5568.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.271,6.0,6.0,0.662,6.0,6.0,156.257,2473.0,2473.0,0.0,0.0,0.0
2021-03-01,1.522,23.0,23.0,3.713,40.0,40.0,876.69,13874.0,13874.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,1.222,17.0,17.0,2.982,29.0,29.0,704.167,11144.0,11144.0,0.0,0.0,0.0
2021-06-01,2.14,35.0,35.0,5.22,52.0,52.0,1232.549,19506.0,19506.0,0.0,0.0,0.0
2021-07-01,1.353,23.0,23.0,3.3,35.0,35.0,779.317,12333.0,12333.0,0.0,0.0,0.0
2021-08-01,1.224,17.0,17.0,2.987,29.0,29.0,705.242,11160.0,11160.0,0.0,0.0,0.0
2021-09-01,5.413,86.0,86.0,13.206,138.0,138.0,3118.355,49350.0,49350.0,0.0,0.0,0.0
2021-10-01,6.177,98.0,98.0,15.068,155.0,155.0,3558.009,56307.0,56307.0,0.0,0.0,0.0
2021-11-01,3.223,52.0,52.0,7.864,81.0,81.0,1856.867,29386.0,29386.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.064,0.0,0.0,31.7,546.0,546.0,0.0,0.0,0.0
