measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,122.96300000000001,1334.0,1334.0,76.486,877.0,877.0
2003-02-01,102.94,1117.0,1117.0,64.031,734.0,734.0
2003-03-01,115.32400000000001,1251.0,1251.0,71.73400000000001,823.0,823.0
2003-04-01,101.354,1100.0,1100.0,63.044000000000004,723.0,723.0
2003-05-01,100.102,1086.0,1086.0,62.266000000000005,714.0,714.0
2003-06-01,112.63900000000001,1222.0,1222.0,70.06400000000001,804.0,804.0
2003-07-01,122.60600000000001,1330.0,1330.0,76.26400000000001,875.0,875.0
2003-08-01,127.355,1382.0,1382.0,79.218,909.0,909.0
2003-09-01,110.90100000000001,1203.0,1203.0,68.983,791.0,791.0
2003-10-01,117.366,1273.0,1273.0,73.005,837.0,837.0
2003-11-01,99.18100000000001,1076.0,1076.0,61.693000000000005,708.0,708.0
2003-12-01,111.268,1207.0,1207.0,69.211,794.0,794.0
2004-01-01,14.075,123.0,123.0,24.75,206.0,206.0
2004-02-01,7.061,62.0,62.0,24.75,206.0,206.0
2004-03-01,78.682,686.0,686.0,24.75,206.0,206.0
2004-04-01,111.70700000000001,975.0,975.0,24.75,206.0,206.0
2004-05-01,195.583,1706.0,1706.0,24.75,206.0,206.0
2004-06-01,62.684000000000005,547.0,547.0,24.75,206.0,206.0
2004-07-01,68.255,596.0,596.0,24.75,206.0,206.0
2004-08-01,196.554,1715.0,1715.0,24.75,206.0,206.0
2004-09-01,51.352000000000004,448.0,448.0,24.75,206.0,206.0
