measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,20.257,294.0,294.0
2022-02-01,18.034,262.0,262.0
2022-03-01,14.361,209.0,209.0
2022-04-01,14.97,217.0,217.0
2022-05-01,22.115,322.0,322.0
2022-06-01,26.92,391.0,391.0
2022-07-01,31.723,461.0,461.0
2022-08-01,31.888,463.0,463.0
2022-09-01,26.879,390.0,390.0
2022-10-01,20.774,301.0,301.0
2022-11-01,19.471,283.0,283.0
2022-12-01,21.608,313.0,313.0
2023-01-01,16.934,245.0,245.0
2023-02-01,15.972,232.0,232.0
2023-03-01,15.763,229.0,229.0
2023-04-01,15.224,221.0,221.0
2023-05-01,21.735,316.0,316.0
2023-06-01,25.108,365.0,365.0
2023-07-01,27.536,400.0,400.0
2023-08-01,30.308,439.0,439.0
2023-09-01,25.532,371.0,371.0
2023-10-01,18.847,274.0,274.0
2023-11-01,17.474,253.0,253.0
2023-12-01,18.567,270.0,270.0
2024-01-01,27.906,473.0,473.0
2024-02-01,19.268,326.0,326.0
2024-03-01,21.866,371.0,371.0
2024-04-01,20.544,348.0,348.0
2024-05-01,27.448,466.0,466.0
2024-06-01,30.967,524.0,524.0
2024-07-01,33.473,568.0,568.0
2024-08-01,37.822,641.0,641.0
2024-09-01,31.382,532.0,532.0
2024-10-01,27.184,461.0,461.0
2024-11-01,21.778,370.0,370.0
2024-12-01,23.362,396.0,396.0
