measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2016-04-01,3988.874,36825.0,36825.0
2016-05-01,4958.354,45776.0,45776.0
2016-06-01,4755.621,43904.0,43904.0
2016-07-01,5551.667,51253.0,51253.0
2016-08-01,5474.808,50543.0,50543.0
2016-09-01,4830.387,44594.0,44594.0
2016-10-01,4071.985,37593.0,37593.0
2016-11-01,3498.018,32294.0,32294.0
2016-12-01,2551.286,23553.0,23553.0
2017-01-01,2418.611,22283.0,22283.0
2017-02-01,2701.501,24889.0,24889.0
2017-03-01,5037.596,46411.0,46411.0
2017-04-01,5307.498,48898.0,48898.0
2017-05-01,6673.277,61481.0,61481.0
2017-06-01,7231.883,66627.0,66627.0
2017-07-01,6591.942,60732.0,60732.0
2017-08-01,6091.979,56125.0,56125.0
2017-09-01,5688.608,52409.0,52409.0
2017-10-01,5240.532,48281.0,48281.0
2017-11-01,3220.327,29669.0,29669.0
2017-12-01,3071.246,28295.0,28295.0
2018-01-01,2745.299,24993.0,24993.0
2018-02-01,3864.415,35182.0,35182.0
2018-03-01,4418.716,40228.0,40228.0
2018-04-01,5523.947,50290.0,50290.0
2018-05-01,6658.458,60619.0,60619.0
2018-06-01,7174.051,65313.0,65313.0
2018-07-01,6201.033,56454.0,56454.0
2018-08-01,6244.197,56847.0,56847.0
2018-09-01,5911.011,53814.0,53814.0
2018-10-01,4657.102,42398.0,42398.0
2018-11-01,3203.354,29163.0,29163.0
2018-12-01,2548.417,23201.0,23201.0
2019-01-01,2519.639,22437.0,22437.0
2019-02-01,2939.982,26181.0,26181.0
2019-03-01,4465.87,39769.0,39769.0
2019-04-01,5194.112,46254.0,46254.0
2019-05-01,5407.91,48157.0,48157.0
2019-06-01,6537.841,58219.0,58219.0
2019-07-01,6452.03,57455.0,57455.0
2019-08-01,6318.988,56271.0,56271.0
2019-09-01,5167.605,46018.0,46018.0
2019-10-01,4748.173,42282.0,42282.0
2019-11-01,3036.618,27041.0,27041.0
2019-12-01,1957.232,17429.0,17429.0
2020-01-01,2945.824,25826.0,25826.0
2020-02-01,3993.208,35008.0,35008.0
2020-03-01,3907.596,34258.0,34258.0
2020-04-01,4924.67,43175.0,43175.0
2020-05-01,6445.159,56505.0,56505.0
2020-06-01,6418.093,56267.0,56267.0
2020-07-01,7249.342,63555.0,63555.0
2020-08-01,6005.88,52654.0,52654.0
2020-09-01,4715.801,41343.0,41343.0
2020-10-01,4358.943,38215.0,38215.0
2020-11-01,3446.064,30212.0,30212.0
2020-12-01,2728.42,23920.0,23920.0
2021-01-01,2881.046,25480.0,25480.0
2021-02-01,3774.093,33378.0,33378.0
2021-03-01,4873.008,43097.0,43097.0
2021-04-01,6099.732,53946.0,53946.0
2021-05-01,6648.595,58800.0,58800.0
2021-06-01,6458.395,57118.0,57118.0
2021-07-01,6185.911,54708.0,54708.0
2021-08-01,6084.474,53811.0,53811.0
2021-09-01,5246.391,46399.0,46399.0
2021-10-01,4366.701,38619.0,38619.0
2021-11-01,3474.547,30729.0,30729.0
2021-12-01,2374.107,20997.0,20997.0
2022-01-01,3152.141,10755.0,10755.0
2022-02-01,3759.86,12829.0,12829.0
2022-03-01,4984.777,17008.0,17008.0
2022-04-01,5622.997,19186.0,19186.0
2022-05-01,6590.32,22486.0,22486.0
2022-06-01,6862.17,23414.0,23414.0
2022-07-01,6618.469,22582.0,22582.0
2022-08-01,6145.196,20967.0,20967.0
2022-09-01,5186.033,17695.0,17695.0
2022-10-01,4777.842,16302.0,16302.0
2022-11-01,3541.964,12085.0,12085.0
2022-12-01,2476.231,8449.0,8449.0
2023-01-01,2296.0,7834.0,7834.0
2023-02-01,3301.0,11263.0,11263.0
2023-03-01,4256.0,14521.0,14521.0
2023-04-01,6076.0,20731.0,20731.0
2023-05-01,6281.0,21431.0,21431.0
2023-06-01,6443.0,21984.0,21984.0
2023-07-01,6573.0,22427.0,22427.0
2023-08-01,5729.0,19547.0,19547.0
2023-09-01,5199.0,17739.0,17739.0
2023-10-01,4020.0,13716.0,13716.0
2023-11-01,3082.0,10516.0,10516.0
2023-12-01,2326.0,7936.0,7936.0
2024-01-01,2658.0,9069.0,9069.0
2024-02-01,3202.0,10925.0,10925.0
2024-03-01,4545.0,15508.0,15508.0
2024-04-01,5695.0,19431.0,19431.0
2024-05-01,6481.0,22113.0,22113.0
2024-06-01,6404.0,21850.0,21850.0
2024-07-01,5651.0,19281.0,19281.0
2024-08-01,6150.0,20984.0,20984.0
2024-09-01,5210.0,17777.0,17777.0
2024-10-01,4279.0,14600.0,14600.0
2024-11-01,2983.0,10178.0,10178.0
2024-12-01,2572.0,8776.0,8776.0
