measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-03-01,136.916,1246.0,1246.0
2018-04-01,165.471,1506.0,1506.0
2018-05-01,173.79,1582.0,1582.0
2018-06-01,159.243,1450.0,1450.0
2018-07-01,194.081,1767.0,1767.0
2018-08-01,150.799,1373.0,1373.0
2018-09-01,124.104,1130.0,1130.0
2018-10-01,90.939,828.0,828.0
2018-11-01,50.515,460.0,460.0
2018-12-01,38.142,347.0,347.0
2019-01-01,298.892,2662.0,2662.0
2019-02-01,188.267,1677.0,1677.0
2019-03-01,545.787,4860.0,4860.0
2019-04-01,672.258,5986.0,5986.0
2019-05-01,839.324,7474.0,7474.0
2019-06-01,960.059,8549.0,8549.0
2019-07-01,949.972,8460.0,8460.0
2019-08-01,897.705,7994.0,7994.0
2019-09-01,598.433,5329.0,5329.0
2019-10-01,451.631,4022.0,4022.0
2019-11-01,274.924,2448.0,2448.0
2019-12-01,238.748,2126.0,2126.0
2020-01-01,254.383,2230.0,2230.0
2020-02-01,564.125,4946.0,4946.0
2020-03-01,684.446,6001.0,6001.0
2020-04-01,904.888,7933.0,7933.0
2020-05-01,941.269,8252.0,8252.0
2020-06-01,1020.231,8944.0,8944.0
2020-07-01,983.778,8625.0,8625.0
2020-08-01,974.132,8540.0,8540.0
2020-09-01,686.936,6022.0,6022.0
2020-10-01,514.077,4507.0,4507.0
2020-11-01,393.42,3449.0,3449.0
2020-12-01,246.315,2159.0,2159.0
2021-01-01,283.81,2510.0,2510.0
2021-02-01,425.231,3761.0,3761.0
2021-03-01,728.786,6445.0,6445.0
2021-04-01,658.657,5825.0,5825.0
2021-05-01,836.229,7396.0,7396.0
2021-06-01,1039.205,9191.0,9191.0
2021-07-01,943.608,8345.0,8345.0
2021-08-01,868.749,7683.0,7683.0
2021-09-01,739.936,6544.0,6544.0
2021-10-01,496.353,4390.0,4390.0
2021-11-01,305.139,2699.0,2699.0
2021-12-01,194.297,1718.0,1718.0
2022-01-01,331.663,1132.0,1132.0
2022-02-01,498.998,1703.0,1703.0
2022-03-01,655.763,2237.0,2237.0
2022-04-01,555.411,1895.0,1895.0
2022-05-01,820.29,2799.0,2799.0
2022-06-01,1028.514,3509.0,3509.0
2022-07-01,999.899,3412.0,3412.0
2022-08-01,883.912,3016.0,3016.0
2022-09-01,829.49,2830.0,2830.0
2022-10-01,553.111,1887.0,1887.0
2022-11-01,298.094,1017.0,1017.0
2022-12-01,142.855,487.0,487.0
2023-01-01,102.0,348.0,348.0
2023-02-01,519.0,1771.0,1771.0
2023-03-01,702.0,2395.0,2395.0
2023-04-01,767.0,2617.0,2617.0
2023-05-01,1059.0,3613.0,3613.0
2023-06-01,1037.0,3538.0,3538.0
2023-07-01,1019.0,3477.0,3477.0
2023-08-01,941.0,3211.0,3211.0
2023-09-01,687.0,2344.0,2344.0
2023-10-01,483.0,1648.0,1648.0
2023-11-01,468.0,1597.0,1597.0
2023-12-01,219.0,747.0,747.0
2024-01-01,222.0,757.0,757.0
2024-02-01,581.0,1982.0,1982.0
2024-03-01,829.0,2829.0,2829.0
2024-04-01,752.0,2566.0,2566.0
2024-05-01,928.0,3166.0,3166.0
2024-06-01,814.0,2777.0,2777.0
2024-07-01,970.0,3310.0,3310.0
2024-08-01,861.0,2938.0,2938.0
2024-09-01,394.0,1344.0,1344.0
2024-10-01,421.0,1436.0,1436.0
2024-11-01,303.0,1034.0,1034.0
2024-12-01,159.0,543.0,543.0
