measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2015-02-01,568.314,5296.0,5296.0
2015-03-01,832.834,7761.0,7761.0
2015-04-01,934.733,8711.0,8711.0
2015-05-01,939.551,8756.0,8756.0
2015-06-01,968.052,9021.0,9021.0
2015-07-01,1001.883,9337.0,9337.0
2015-08-01,1014.058,9450.0,9450.0
2015-09-01,836.878,7799.0,7799.0
2015-10-01,705.004,6570.0,6570.0
2015-11-01,653.096,6086.0,6086.0
2015-12-01,537.597,5010.0,5010.0
2016-01-01,268.886,2482.0,2482.0
2016-02-01,448.805,4143.0,4143.0
2016-03-01,495.39,4573.0,4573.0
2016-04-01,577.097,5328.0,5328.0
2016-05-01,717.359,6623.0,6623.0
2016-06-01,688.028,6352.0,6352.0
2016-07-01,803.197,7415.0,7415.0
2016-08-01,792.077,7312.0,7312.0
2016-09-01,698.845,6452.0,6452.0
2016-10-01,589.122,5439.0,5439.0
2016-11-01,506.082,4672.0,4672.0
2016-12-01,369.112,3408.0,3408.0
2017-01-01,345.479,3183.0,3183.0
2017-02-01,385.89,3555.0,3555.0
2017-03-01,719.584,6630.0,6630.0
2017-04-01,758.137,6985.0,6985.0
2017-05-01,953.229,8782.0,8782.0
2017-06-01,1033.022,9517.0,9517.0
2017-07-01,941.611,8675.0,8675.0
2017-08-01,870.195,8017.0,8017.0
2017-09-01,812.576,7486.0,7486.0
2017-10-01,748.572,6897.0,6897.0
2017-11-01,460.0,4238.0,4238.0
2017-12-01,438.705,4042.0,4042.0
2018-01-01,364.433,3318.0,3318.0
2018-02-01,512.99,4670.0,4670.0
2018-03-01,586.572,5340.0,5340.0
2018-04-01,733.289,6676.0,6676.0
2018-05-01,883.892,8047.0,8047.0
2018-06-01,952.336,8670.0,8670.0
2018-07-01,823.17,7494.0,7494.0
2018-08-01,828.9,7546.0,7546.0
2018-09-01,784.67,7144.0,7144.0
2018-10-01,618.217,5628.0,5628.0
2018-11-01,425.236,3871.0,3871.0
2018-12-01,338.295,3080.0,3080.0
2019-01-01,276.928,2466.0,2466.0
2019-02-01,323.126,2877.0,2877.0
2019-03-01,490.833,4371.0,4371.0
2019-04-01,570.872,5084.0,5084.0
2019-05-01,594.37,5293.0,5293.0
2019-06-01,718.558,6399.0,6399.0
2019-07-01,709.127,6315.0,6315.0
2019-08-01,694.505,6185.0,6185.0
2019-09-01,567.959,5058.0,5058.0
2019-10-01,521.86,4647.0,4647.0
2019-11-01,333.747,2972.0,2972.0
2019-12-01,215.115,1916.0,1916.0
2020-01-01,320.879,2813.0,2813.0
2020-02-01,434.97,3813.0,3813.0
2020-03-01,425.644,3732.0,3732.0
2020-04-01,536.431,4703.0,4703.0
2020-05-01,702.054,6155.0,6155.0
2020-06-01,699.106,6129.0,6129.0
2020-07-01,789.652,6923.0,6923.0
2020-08-01,654.205,5735.0,5735.0
2020-09-01,513.68,4503.0,4503.0
2020-10-01,474.808,4163.0,4163.0
2020-11-01,375.371,3291.0,3291.0
2020-12-01,297.2,2606.0,2606.0
2021-01-01,243.179,2151.0,2151.0
2021-02-01,318.558,2817.0,2817.0
2021-03-01,411.314,3638.0,3638.0
2021-04-01,514.858,4553.0,4553.0
2021-05-01,561.185,4963.0,4963.0
2021-06-01,545.131,4821.0,4821.0
2021-07-01,522.132,4618.0,4618.0
2021-08-01,513.57,4542.0,4542.0
2021-09-01,442.83,3916.0,3916.0
2021-10-01,368.578,3260.0,3260.0
2021-11-01,293.275,2594.0,2594.0
2021-12-01,200.39,1772.0,1772.0
2022-01-01,209.183,714.0,714.0
2022-02-01,249.511,851.0,851.0
2022-03-01,330.799,1129.0,1129.0
2022-04-01,373.153,1273.0,1273.0
2022-05-01,437.346,1492.0,1492.0
2022-06-01,455.387,1554.0,1554.0
2022-07-01,439.214,1499.0,1499.0
2022-08-01,407.807,1391.0,1391.0
2022-09-01,344.155,1174.0,1174.0
2022-10-01,317.067,1082.0,1082.0
2022-11-01,235.051,802.0,802.0
2022-12-01,164.327,561.0,561.0
2023-01-01,243.0,829.0,829.0
2023-02-01,192.0,655.0,655.0
2023-03-01,221.0,754.0,754.0
2023-04-01,26.0,89.0,89.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
