measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2014-09-01,725.248,6897.0,6897.0
2014-10-01,925.942,8806.0,8806.0
2014-11-01,499.088,4746.0,4746.0
2014-12-01,514.722,4895.0,4895.0
2015-01-01,390.69,3641.0,3641.0
2015-02-01,320.401,2986.0,2986.0
2015-03-01,583.285,5436.0,5436.0
2015-04-01,662.989,6178.0,6178.0
2015-05-01,916.054,8537.0,8537.0
2015-06-01,853.867,7957.0,7957.0
2015-07-01,914.846,8525.0,8525.0
2015-08-01,815.638,7601.0,7601.0
2015-09-01,557.396,5194.0,5194.0
2015-10-01,500.763,4667.0,4667.0
2015-11-01,368.584,3435.0,3435.0
2015-12-01,552.487,5149.0,5149.0
2016-01-01,409.62,3782.0,3782.0
2016-02-01,421.573,3892.0,3892.0
2016-03-01,831.317,7675.0,7675.0
2016-04-01,698.878,6452.0,6452.0
2016-05-01,613.432,5663.0,5663.0
2016-06-01,725.254,6696.0,6696.0
2016-07-01,751.713,6940.0,6940.0
2016-08-01,988.98,9130.0,9130.0
2016-09-01,709.638,6551.0,6551.0
2016-10-01,546.05,5041.0,5041.0
2016-11-01,389.168,3593.0,3593.0
2016-12-01,629.377,5810.0,5810.0
2017-01-01,458.152,4221.0,4221.0
2017-02-01,559.302,5153.0,5153.0
2017-03-01,688.558,6344.0,6344.0
2017-04-01,749.998,6910.0,6910.0
2017-05-01,819.903,7554.0,7554.0
2017-06-01,701.261,6461.0,6461.0
2017-07-01,782.578,7210.0,7210.0
2017-08-01,706.509,6509.0,6509.0
2017-09-01,678.47,6251.0,6251.0
2017-10-01,590.796,5443.0,5443.0
2017-11-01,521.834,4808.0,4808.0
2017-12-01,426.639,3931.0,3931.0
2018-01-01,430.874,3923.0,3923.0
2018-02-01,377.667,3438.0,3438.0
2018-03-01,545.568,4967.0,4967.0
2018-04-01,669.905,6099.0,6099.0
2018-05-01,665.441,6058.0,6058.0
2018-06-01,715.878,6517.0,6517.0
2018-07-01,675.933,6154.0,6154.0
2018-08-01,690.189,6283.0,6283.0
2018-09-01,456.95,4160.0,4160.0
2018-10-01,491.985,4479.0,4479.0
2018-11-01,356.786,3248.0,3248.0
2018-12-01,294.824,2684.0,2684.0
2019-01-01,414.382,3690.0,3690.0
2019-02-01,399.373,3556.0,3556.0
2019-03-01,661.722,5893.0,5893.0
2019-04-01,680.01,6055.0,6055.0
2019-05-01,772.54,6879.0,6879.0
2019-06-01,748.674,6667.0,6667.0
2019-07-01,832.31,7412.0,7412.0
2019-08-01,741.183,6600.0,6600.0
2019-09-01,675.903,6019.0,6019.0
2019-10-01,535.943,4773.0,4773.0
2019-11-01,461.551,4110.0,4110.0
2019-12-01,409.409,3646.0,3646.0
2020-01-01,395.656,3469.0,3469.0
2020-02-01,406.616,3565.0,3565.0
2020-03-01,520.102,4560.0,4560.0
2020-04-01,706.434,6193.0,6193.0
2020-05-01,706.996,6198.0,6198.0
2020-06-01,687.819,6030.0,6030.0
2020-07-01,769.378,6745.0,6745.0
2020-08-01,617.778,5416.0,5416.0
2020-09-01,523.208,4587.0,4587.0
2020-10-01,530.441,4650.0,4650.0
2020-11-01,443.641,3889.0,3889.0
2020-12-01,374.931,3287.0,3287.0
2021-01-01,344.369,3046.0,3046.0
2021-02-01,336.404,2975.0,2975.0
2021-03-01,551.866,4881.0,4881.0
2021-04-01,741.556,6558.0,6558.0
2021-05-01,747.306,6609.0,6609.0
2021-06-01,688.421,6088.0,6088.0
2021-07-01,743.843,6579.0,6579.0
2021-08-01,677.956,5996.0,5996.0
2021-09-01,634.183,5609.0,5609.0
2021-10-01,520.702,4605.0,4605.0
2021-11-01,489.67,4331.0,4331.0
2021-12-01,357.724,3164.0,3164.0
2022-01-01,434.24,1482.0,1482.0
2022-02-01,484.541,1653.0,1653.0
2022-03-01,631.803,2156.0,2156.0
2022-04-01,820.114,2798.0,2798.0
2022-05-01,777.369,2652.0,2652.0
2022-06-01,821.538,2803.0,2803.0
2022-07-01,731.417,2496.0,2496.0
2022-08-01,711.496,2428.0,2428.0
2022-09-01,666.126,2273.0,2273.0
2022-10-01,558.514,1906.0,1906.0
2022-11-01,436.161,1488.0,1488.0
2022-12-01,341.681,1166.0,1166.0
2023-01-01,431.0,1471.0,1471.0
2023-02-01,465.0,1587.0,1587.0
2023-03-01,633.0,2160.0,2160.0
2023-04-01,643.0,2194.0,2194.0
2023-05-01,696.0,2375.0,2375.0
2023-06-01,682.0,2327.0,2327.0
2023-07-01,716.0,2443.0,2443.0
2023-08-01,703.0,2399.0,2399.0
2023-09-01,631.0,2153.0,2153.0
2023-10-01,627.0,2139.0,2139.0
2023-11-01,504.0,1720.0,1720.0
2023-12-01,428.0,1460.0,1460.0
2024-01-01,590.0,2013.0,2013.0
2024-02-01,534.0,1822.0,1822.0
2024-03-01,638.0,2177.0,2177.0
2024-04-01,665.0,2269.0,2269.0
2024-05-01,678.0,2313.0,2313.0
2024-06-01,731.0,2494.0,2494.0
2024-07-01,645.0,2201.0,2201.0
2024-08-01,666.0,2272.0,2272.0
2024-09-01,541.0,1846.0,1846.0
2024-10-01,591.0,2016.0,2016.0
2024-11-01,470.0,1604.0,1604.0
2024-12-01,426.0,1454.0,1454.0
