measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2015-07-01,4497.647,41914.0,41914.0
2015-08-01,4552.299,42423.0,42423.0
2015-09-01,3756.906,35011.0,35011.0
2015-10-01,3164.9,29494.0,29494.0
2015-11-01,2931.873,27322.0,27322.0
2015-12-01,2413.375,22490.0,22490.0
2016-01-01,2165.242,19990.0,19990.0
2016-02-01,3614.063,33365.0,33365.0
2016-03-01,3989.196,36828.0,36828.0
2016-04-01,4647.151,42902.0,42902.0
2016-05-01,5776.624,53330.0,53330.0
2016-06-01,5540.435,51149.0,51149.0
2016-07-01,6467.851,59711.0,59711.0
2016-08-01,6378.308,58885.0,58885.0
2016-09-01,5627.539,51953.0,51953.0
2016-10-01,4743.979,43796.0,43796.0
2016-11-01,4075.291,37623.0,37623.0
2016-12-01,2972.321,27440.0,27440.0
2017-01-01,2083.943,19199.0,19199.0
2017-02-01,2327.689,21445.0,21445.0
2017-03-01,4340.533,39989.0,39989.0
2017-04-01,4573.089,42132.0,42132.0
2017-05-01,5749.883,52974.0,52974.0
2017-06-01,6231.193,57408.0,57408.0
2017-07-01,5679.802,52328.0,52328.0
2017-08-01,5249.02,48359.0,48359.0
2017-09-01,4901.464,45157.0,45157.0
2017-10-01,4515.389,41600.0,41600.0
2017-11-01,2774.724,25564.0,25564.0
2017-12-01,2646.271,24380.0,24380.0
2018-01-01,2502.053,22779.0,22779.0
2018-02-01,3522.007,32064.0,32064.0
2018-03-01,4027.195,36664.0,36664.0
2018-04-01,5034.496,45834.0,45834.0
2018-05-01,6068.483,55247.0,55247.0
2018-06-01,6538.392,59526.0,59526.0
2018-07-01,5651.589,51452.0,51452.0
2018-08-01,5690.929,51810.0,51810.0
2018-09-01,5387.264,49046.0,49046.0
2018-10-01,4244.458,38642.0,38642.0
2018-11-01,2919.52,26579.0,26579.0
2018-12-01,2322.614,21145.0,21145.0
2019-01-01,2449.313,21811.0,21811.0
2019-02-01,2857.925,25450.0,25450.0
2019-03-01,4341.224,38659.0,38659.0
2019-04-01,5049.141,44963.0,44963.0
2019-05-01,5256.972,46813.0,46813.0
2019-06-01,6355.366,56595.0,56595.0
2019-07-01,6271.95,55852.0,55852.0
2019-08-01,6142.62,54700.0,54700.0
2019-09-01,5023.373,44733.0,44733.0
2019-10-01,4615.648,41102.0,41102.0
2019-11-01,2951.864,26286.0,26286.0
2019-12-01,1902.604,16943.0,16943.0
2020-01-01,2486.36,21798.0,21798.0
2020-02-01,3370.385,29548.0,29548.0
2020-03-01,3298.126,28915.0,28915.0
2020-04-01,4156.567,36441.0,36441.0
2020-05-01,5439.905,47692.0,47692.0
2020-06-01,5417.06,47491.0,47491.0
2020-07-01,6118.659,53642.0,53642.0
2020-08-01,5069.14,44441.0,44441.0
2020-09-01,3980.275,34895.0,34895.0
2020-10-01,3679.076,32254.0,32254.0
2020-11-01,2908.58,25500.0,25500.0
2020-12-01,2302.867,20189.0,20189.0
2021-01-01,2634.172,23297.0,23297.0
2021-02-01,3450.693,30518.0,30518.0
2021-03-01,4455.443,39404.0,39404.0
2021-04-01,5577.049,49323.0,49323.0
2021-05-01,6078.881,53762.0,53762.0
2021-06-01,5904.979,52224.0,52224.0
2021-07-01,5655.844,50020.0,50020.0
2021-08-01,5563.1,49200.0,49200.0
2021-09-01,4796.831,42423.0,42423.0
2021-10-01,3992.521,35310.0,35310.0
2021-11-01,3176.816,28096.0,28096.0
2021-12-01,2170.671,19197.0,19197.0
2022-01-01,2805.086,9571.0,9571.0
2022-02-01,3345.897,11416.0,11416.0
2022-03-01,4435.949,15135.0,15135.0
2022-04-01,5003.901,17073.0,17073.0
2022-05-01,5864.72,20010.0,20010.0
2022-06-01,6106.64,20836.0,20836.0
2022-07-01,5889.77,20096.0,20096.0
2022-08-01,5468.605,18659.0,18659.0
2022-09-01,4615.047,15747.0,15747.0
2022-10-01,4251.798,14507.0,14507.0
2022-11-01,3151.991,10755.0,10755.0
2022-12-01,2203.596,7519.0,7519.0
2023-01-01,1457.0,4971.0,4971.0
2023-02-01,2212.0,7547.0,7547.0
2023-03-01,2366.0,8073.0,8073.0
2023-04-01,4817.0,16436.0,16436.0
2023-05-01,5050.0,17231.0,17231.0
2023-06-01,4875.0,16634.0,16634.0
2023-07-01,3741.0,12764.0,12764.0
2023-08-01,3632.0,12392.0,12392.0
2023-09-01,2869.0,9789.0,9789.0
2023-10-01,2976.0,10154.0,10154.0
2023-11-01,2182.0,7445.0,7445.0
2023-12-01,1482.0,5057.0,5057.0
2024-01-01,1458.0,4975.0,4975.0
2024-02-01,2212.0,7547.0,7547.0
2024-03-01,2766.0,9438.0,9438.0
2024-04-01,3246.0,11075.0,11075.0
2024-05-01,4804.0,16391.0,16391.0
2024-06-01,4664.0,15914.0,15914.0
2024-07-01,4427.0,15105.0,15105.0
2024-08-01,5213.0,17787.0,17787.0
2024-09-01,4420.0,15081.0,15081.0
2024-10-01,3491.0,11911.0,11911.0
2024-11-01,2302.0,7854.0,7854.0
2024-12-01,1659.0,5661.0,5661.0
