measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2013-03-01,2814.499,26853.0,26853.0
2013-04-01,2967.468,28313.0,28313.0
2013-05-01,3339.629,31863.0,31863.0
2013-06-01,4255.999,40606.0,40606.0
2013-07-01,4015.419,38311.0,38311.0
2013-08-01,5403.955,51559.0,51559.0
2013-09-01,5253.029,50119.0,50119.0
2013-10-01,4650.631,44372.0,44372.0
2013-11-01,4629.441,44169.0,44169.0
2013-12-01,4830.93,46092.0,46092.0
2014-01-01,1529.431,14545.0,14545.0
2014-02-01,1744.323,16589.0,16589.0
2014-03-01,3071.043,29206.0,29206.0
2014-04-01,3634.254,34562.0,34562.0
2014-05-01,4175.043,39705.0,39705.0
2014-06-01,4630.478,44036.0,44036.0
2014-07-01,4285.0,40750.0,40750.0
2014-08-01,4636.54,44093.0,44093.0
2014-09-01,4523.845,43022.0,43022.0
2014-10-01,4085.177,38850.0,38850.0
2014-11-01,3394.83,32285.0,32285.0
2014-12-01,2315.036,22016.0,22016.0
2015-01-01,1972.864,18385.0,18385.0
2015-02-01,2486.444,23171.0,23171.0
2015-03-01,3643.755,33956.0,33956.0
2015-04-01,4089.577,38111.0,38111.0
2015-05-01,4110.655,38307.0,38307.0
2015-06-01,4235.348,39469.0,39469.0
2015-07-01,4383.366,40849.0,40849.0
2015-08-01,4436.63,41345.0,41345.0
2015-09-01,3661.447,34121.0,34121.0
2015-10-01,3084.483,28744.0,28744.0
2015-11-01,2857.377,26628.0,26628.0
2015-12-01,2352.054,21919.0,21919.0
2016-01-01,1595.183,14727.0,14727.0
2016-02-01,2662.563,24581.0,24581.0
2016-03-01,2938.931,27132.0,27132.0
2016-04-01,3423.662,31607.0,31607.0
2016-05-01,4255.771,39289.0,39289.0
2016-06-01,4081.764,37683.0,37683.0
2016-07-01,4765.013,43991.0,43991.0
2016-08-01,4699.044,43382.0,43382.0
2016-09-01,4145.936,38275.0,38275.0
2016-10-01,3494.997,32266.0,32266.0
2016-11-01,3002.36,27718.0,27718.0
2016-12-01,2189.776,20216.0,20216.0
2017-01-01,1553.091,14309.0,14309.0
2017-02-01,1734.749,15982.0,15982.0
2017-03-01,3234.855,29803.0,29803.0
2017-04-01,3408.17,31399.0,31399.0
2017-05-01,4285.195,39480.0,39480.0
2017-06-01,4643.9,42784.0,42784.0
2017-07-01,4232.967,38998.0,38998.0
2017-08-01,3911.919,36041.0,36041.0
2017-09-01,3652.898,33654.0,33654.0
2017-10-01,3365.169,31003.0,31003.0
2017-11-01,2067.909,19052.0,19052.0
2017-12-01,1972.178,18170.0,18170.0
2018-01-01,1846.198,16808.0,16808.0
2018-02-01,2598.794,23659.0,23659.0
2018-03-01,2971.559,27053.0,27053.0
2018-04-01,3714.819,33820.0,33820.0
2018-05-01,4477.771,40766.0,40766.0
2018-06-01,4824.504,43922.0,43922.0
2018-07-01,4170.155,37965.0,37965.0
2018-08-01,4199.183,38229.0,38229.0
2018-09-01,3975.117,36189.0,36189.0
2018-10-01,3131.871,28513.0,28513.0
2018-11-01,2154.235,19612.0,19612.0
2018-12-01,1713.794,15602.0,15602.0
2019-01-01,1730.186,15407.0,15407.0
2019-02-01,2018.827,17978.0,17978.0
2019-03-01,3066.625,27308.0,27308.0
2019-04-01,3566.695,31761.0,31761.0
2019-05-01,3713.506,33069.0,33069.0
2019-06-01,4489.407,39978.0,39978.0
2019-07-01,4430.482,39453.0,39453.0
2019-08-01,4339.124,38640.0,38640.0
2019-09-01,3548.492,31599.0,31599.0
2019-10-01,3260.477,29035.0,29035.0
2019-11-01,2085.186,18569.0,18569.0
2019-12-01,1343.993,11968.0,11968.0
2020-01-01,1691.686,14831.0,14831.0
2020-02-01,2293.164,20104.0,20104.0
2020-03-01,2244.0,19673.0,19673.0
2020-04-01,2828.072,24794.0,24794.0
2020-05-01,3701.238,32449.0,32449.0
2020-06-01,3685.694,32312.0,32312.0
2020-07-01,4163.053,36497.0,36497.0
2020-08-01,3448.974,30237.0,30237.0
2020-09-01,2708.126,23742.0,23742.0
2020-10-01,2503.194,21946.0,21946.0
2020-11-01,1978.959,17350.0,17350.0
2020-12-01,1566.84,13736.0,13736.0
2021-01-01,1750.595,15482.0,15482.0
2021-02-01,2293.233,20281.0,20281.0
2021-03-01,2960.961,26187.0,26187.0
2021-04-01,3706.348,32779.0,32779.0
2021-05-01,4039.851,35728.0,35728.0
2021-06-01,3924.281,34706.0,34706.0
2021-07-01,3758.713,33242.0,33242.0
2021-08-01,3697.078,32697.0,32697.0
2021-09-01,3187.837,28193.0,28193.0
2021-10-01,2653.316,23466.0,23466.0
2021-11-01,2111.221,18672.0,18672.0
2021-12-01,1442.566,12758.0,12758.0
2022-01-01,1982.927,6766.0,6766.0
2022-02-01,2365.228,8070.0,8070.0
2022-03-01,3135.79,10699.0,10699.0
2022-04-01,3537.278,12069.0,12069.0
2022-05-01,4145.794,14145.0,14145.0
2022-06-01,4316.808,14729.0,14729.0
