measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,125030.0,1497670.0,1497670.0
2003-02-01,87086.0,1102744.0,1102744.0
2003-03-01,118920.0,1554920.0,1554920.0
2003-04-01,111743.0,1399268.0,1399268.0
2003-05-01,108313.0,1310262.0,1310262.0
2003-06-01,103703.0,1263220.0,1263220.0
2003-07-01,110194.0,1347776.0,1347776.0
2003-08-01,101498.0,1284750.0,1284750.0
2003-09-01,110018.0,1326088.0,1326088.0
2003-10-01,117149.0,1402387.0,1402387.0
2003-11-01,115951.0,1383320.0,1383320.0
2003-12-01,123685.0,1482644.0,1482644.0
2004-01-01,122069.0,1461349.0,1461349.0
2004-02-01,98433.0,1191530.0,1191530.0
2004-03-01,108393.0,1354317.0,1354317.0
2004-04-01,112476.0,1390926.0,1390926.0
2004-05-01,115389.0,1397191.0,1397191.0
2004-06-01,110935.0,1334141.0,1334141.0
2004-07-01,110724.0,1356987.0,1356987.0
2004-08-01,91910.0,1192098.0,1192098.0
2004-09-01,102869.0,1269584.0,1269584.0
2004-10-01,116709.0,1477246.0,1477246.0
2004-11-01,112093.0,1369336.0,1369336.0
2004-12-01,121711.0,1449011.0,1449011.0
2005-01-01,112704.0,1398365.3,1398365.3
2005-02-01,108270.0,1311502.34,1311502.34
2005-03-01,114229.0,1426435.4,1426435.4
2005-04-01,94887.0,1184875.12,1184875.12
2005-05-01,98816.0,1249423.5,1249423.5
2005-06-01,105267.0,1324183.41,1324183.41
2005-07-01,110521.0,1372032.05,1372032.05
2005-08-01,109173.0,1363183.46,1363183.46
2005-09-01,63867.0,864713.51,864713.51
2005-10-01,105471.0,1308704.65,1308704.65
2005-11-01,104091.0,1291832.32,1291832.32
2005-12-01,102545.0,1305775.18,1305775.18
2006-01-01,90799.0,1184031.0,1184031.0
2006-02-01,97656.0,1217213.0,1217213.0
2006-03-01,98679.0,1280015.0,1280015.0
2006-04-01,107079.0,1333467.0,1333467.0
2006-05-01,109409.0,1367769.0,1367769.0
2006-06-01,95216.0,1228549.0,1228549.0
2006-07-01,92093.0,1159156.0,1159156.0
2006-08-01,100776.0,1296944.0,1296944.0
2006-09-01,99707.0,1289050.0,1289050.0
2006-10-01,102163.0,1305550.0,1305550.0
2006-11-01,96995.0,1243415.0,1243415.0
2006-12-01,98563.0,1292338.0,1292338.0
2007-01-01,99052.0,1308383.0,1308383.0
2007-02-01,82944.0,1082676.0,1082676.0
2007-03-01,65508.0,978990.0,978990.0
2007-04-01,67117.0,977308.0,977308.0
2007-05-01,87960.0,1181807.0,1181807.0
2007-06-01,87511.0,1140995.0,1140995.0
2007-07-01,89115.0,1180726.0,1180726.0
2007-08-01,96756.0,1246081.0,1246081.0
2007-09-01,72551.0,1012100.0,1012100.0
2007-10-01,64094.0,863288.0,863288.0
2007-11-01,88381.0,1174193.0,1174193.0
2007-12-01,84412.0,1162235.0,1162235.0
2008-01-01,69541.887,968566.0,968566.0
2008-02-01,58765.515,818475.0,818475.0
2008-03-01,67428.722,939134.0,939134.0
2008-04-01,65567.533,913211.0,913211.0
2008-05-01,79745.261,1110676.0,1110676.0
2008-06-01,96865.391,1349121.0,1349121.0
2008-07-01,105102.47,1463847.0,1463847.0
2008-08-01,103527.763,1441914.0,1441914.0
2008-09-01,69778.835,971866.0,971866.0
2008-10-01,66807.479,930482.0,930482.0
2008-11-01,51351.835,715218.0,715218.0
2008-12-01,56914.309,792691.0,792691.0
2009-01-01,48678.385,680088.0,680088.0
2009-02-01,41538.283,580334.0,580334.0
2009-03-01,53450.568,746762.0,746762.0
2009-04-01,46619.967000000004,651332.0,651332.0
2009-05-01,62412.278,871967.0,871967.0
2009-06-01,83461.922,1166053.0,1166053.0
2009-07-01,92065.221,1286251.0,1286251.0
2009-08-01,92374.624,1290573.0,1290573.0
2009-09-01,69122.439,965715.0,965715.0
2009-10-01,55636.641,777304.0,777304.0
2009-11-01,42800.693,597972.0,597972.0
2009-12-01,55997.979,782352.0,782352.0
2010-01-01,60109.675,892086.0,892086.0
2010-02-01,56330.968,836005.0,836005.0
2010-03-01,44672.416,662981.0,662981.0
2010-04-01,52374.462,777286.0,777286.0
2010-05-01,63985.088,949599.0,949599.0
2010-06-01,76992.014,1142634.0,1142634.0
2010-07-01,80420.581,1193517.0,1193517.0
2010-08-01,95305.628,1414426.0,1414426.0
2010-09-01,69319.685,1028769.0,1028769.0
2010-10-01,51526.625,764703.0,764703.0
2010-11-01,46547.057,690803.0,690803.0
2010-12-01,48575.801,720911.0,720911.0
2011-01-01,59737.833,843354.0,843354.0
2011-02-01,54241.665,765761.0,765761.0
2011-03-01,48797.116,688897.0,688897.0
2011-04-01,62941.08,888576.0,888576.0
2011-05-01,67031.785,946327.0,946327.0
2011-06-01,87012.186,1228402.0,1228402.0
2011-07-01,105525.69,1489767.0,1489767.0
2011-08-01,113576.9,1603430.0,1603430.0
2011-09-01,79916.77,1128231.0,1128231.0
2011-10-01,60990.841,861043.0,861043.0
2011-11-01,56273.559,794446.0,794446.0
2011-12-01,67597.581,954314.0,954314.0
2012-01-01,66645.357,936251.0,936251.0
2012-02-01,62119.627,872673.0,872673.0
2012-03-01,68165.057,957601.0,957601.0
2012-04-01,76701.349,1077521.0,1077521.0
2012-05-01,82404.507,1157640.0,1157640.0
2012-06-01,91553.197,1286164.0,1286164.0
2012-07-01,98772.997,1387589.0,1387589.0
2012-08-01,102444.68,1439170.0,1439170.0
2012-09-01,79139.861,1111778.0,1111778.0
2012-10-01,62157.811,873209.0,873209.0
2012-11-01,56301.924,790945.0,790945.0
2012-12-01,60587.632,851151.0,851151.0
2013-01-01,70319.437,973910.0,973910.0
2013-02-01,55543.915,769272.0,769272.0
2013-03-01,59792.705,828116.0,828116.0
2013-04-01,64448.26,892595.0,892595.0
2013-05-01,69374.613,960824.0,960824.0
2013-06-01,85634.91,1186026.0,1186026.0
2013-07-01,94965.711,1315256.0,1315256.0
2013-08-01,105698.35,1463901.0,1463901.0
2013-09-01,89426.833,1238543.0,1238543.0
2013-10-01,69970.453,969076.0,969076.0
2013-11-01,68402.188,947356.0,947356.0
