measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,62.0,212.0,212.0
2024-01-01,341.0,1163.0,1163.0
2024-02-01,505.0,1723.0,1723.0
2024-03-01,701.0,2392.0,2392.0
2024-04-01,1000.0,3412.0,3412.0
2024-05-01,559.0,1907.0,1907.0
2024-06-01,799.0,2726.0,2726.0
2024-07-01,861.0,2938.0,2938.0
2024-08-01,1233.0,4207.0,4207.0
2024-09-01,836.0,2852.0,2852.0
2024-10-01,970.0,3310.0,3310.0
2024-11-01,446.0,1522.0,1522.0
2024-12-01,392.0,1338.0,1338.0
