measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-12-01,0.0,0.0,0.0
2019-01-01,149.732,1333.0,1333.0
2019-02-01,157.773,1405.0,1405.0
2019-03-01,235.038,2093.0,2093.0
2019-04-01,276.692,2464.0,2464.0
2019-05-01,294.574,2623.0,2623.0
2019-06-01,331.34,2951.0,2951.0
2019-07-01,313.626,2793.0,2793.0
2019-08-01,319.267,2843.0,2843.0
2019-09-01,263.544,2347.0,2347.0
2019-10-01,259.052,2307.0,2307.0
2019-11-01,161.005,1434.0,1434.0
2019-12-01,117.357,1045.0,1045.0
2020-01-01,179.608,1575.0,1575.0
2020-02-01,189.201,1659.0,1659.0
2020-03-01,289.844,2541.0,2541.0
2020-04-01,323.93,2840.0,2840.0
2020-05-01,376.15,3298.0,3298.0
2020-06-01,364.672,3197.0,3197.0
2020-07-01,377.952,3314.0,3314.0
2020-08-01,308.038,2701.0,2701.0
2020-09-01,300.207,2632.0,2632.0
2020-10-01,226.198,1983.0,1983.0
2020-11-01,194.921,1709.0,1709.0
2020-12-01,147.279,1291.0,1291.0
2021-01-01,195.867,1732.0,1732.0
2021-02-01,216.147,1912.0,1912.0
2021-03-01,276.28,2443.0,2443.0
2021-04-01,335.462,2967.0,2967.0
2021-05-01,330.518,2923.0,2923.0
2021-06-01,410.93,3634.0,3634.0
2021-07-01,442.501,3913.0,3913.0
2021-08-01,420.053,3715.0,3715.0
2021-09-01,359.432,3179.0,3179.0
2021-10-01,278.486,2463.0,2463.0
2021-11-01,207.976,1839.0,1839.0
2021-12-01,186.348,1648.0,1648.0
2022-01-01,170.361,581.0,581.0
2022-02-01,213.844,730.0,730.0
2022-03-01,258.916,883.0,883.0
2022-04-01,313.491,1070.0,1070.0
2022-05-01,321.538,1097.0,1097.0
2022-06-01,285.416,974.0,974.0
2022-07-01,330.61,1128.0,1128.0
2022-08-01,333.188,1137.0,1137.0
2022-09-01,290.297,990.0,990.0
2022-10-01,239.57,817.0,817.0
2022-11-01,175.614,599.0,599.0
2022-12-01,155.155,529.0,529.0
2023-01-01,144.0,491.0,491.0
2023-02-01,231.0,788.0,788.0
2023-03-01,266.0,908.0,908.0
2023-04-01,283.0,966.0,966.0
2023-05-01,269.0,918.0,918.0
2023-06-01,262.0,894.0,894.0
2023-07-01,341.0,1163.0,1163.0
2023-08-01,327.0,1116.0,1116.0
2023-09-01,297.0,1013.0,1013.0
2023-10-01,233.0,795.0,795.0
2023-11-01,195.0,665.0,665.0
2023-12-01,156.0,532.0,532.0
2024-01-01,202.0,689.0,689.0
2024-02-01,238.0,812.0,812.0
2024-03-01,304.0,1037.0,1037.0
2024-04-01,322.0,1099.0,1099.0
2024-05-01,373.0,1273.0,1273.0
2024-06-01,368.0,1256.0,1256.0
2024-07-01,384.0,1310.0,1310.0
2024-08-01,357.0,1218.0,1218.0
2024-09-01,360.0,1228.0,1228.0
2024-10-01,295.0,1007.0,1007.0
2024-11-01,209.0,713.0,713.0
2024-12-01,180.0,614.0,614.0
