measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,743.0,10382.0,10382.0,1097.0,15033.0,15033.0
2003-02-01,575.0,8056.0,8056.0,918.0,13360.0,13360.0
2003-03-01,1290.0,17667.0,17667.0,1482.0,20503.0,20503.0
2003-04-01,516.0,7441.0,7441.0,3626.0,45465.0,45465.0
2003-05-01,448.0,7047.0,7047.0,92.0,2182.0,2182.0
2003-06-01,600.0,9007.0,9007.0,1068.0,11036.0,11036.0
2003-07-01,1022.0,14680.0,14680.0,2188.0,29776.0,29776.0
2003-08-01,1454.0,20961.0,20961.0,4717.0,63291.0,63291.0
2003-09-01,646.0,9071.0,9071.0,427.0,5533.0,5533.0
2003-10-01,1383.0,19146.0,19146.0,1518.0,19489.0,19489.0
2003-11-01,1338.0,18490.0,18490.0,375.0,5799.0,5799.0
2003-12-01,812.0,11797.0,11797.0,183.0,3878.0,3878.0
2004-01-01,1807.0,23368.0,23368.0,629.0,9588.0,9588.0
2004-02-01,856.0,12018.0,12018.0,98.0,2357.0,2357.0
2004-03-01,1044.0,14570.0,14570.0,211.0,4115.0,4115.0
2004-04-01,330.0,5313.0,5313.0,2.0,30.0,30.0
2004-05-01,1669.0,24447.0,24447.0,2542.0,33056.0,33056.0
2004-06-01,980.0,13178.0,13178.0,2639.0,31636.0,31636.0
2004-07-01,1222.0,17087.0,17087.0,3416.0,43276.0,43276.0
2004-08-01,264.0,4733.0,4733.0,1.0,9.0,9.0
2004-09-01,377.0,6015.0,6015.0,2073.0,26389.0,26389.0
2004-10-01,11.0,829.0,829.0,0.0,0.0,0.0
2004-11-01,296.0,4785.0,4785.0,403.0,5986.0,5986.0
