measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2023-01-01,230.0,785.0,785.0
2023-02-01,394.0,1344.0,1344.0
2023-03-01,612.0,2088.0,2088.0
2023-04-01,648.0,2211.0,2211.0
2023-05-01,896.0,3057.0,3057.0
2023-06-01,623.0,2126.0,2126.0
2023-07-01,665.0,2269.0,2269.0
2023-08-01,654.0,2231.0,2231.0
2023-09-01,526.0,1795.0,1795.0
2023-10-01,501.0,1709.0,1709.0
2023-11-01,431.0,1471.0,1471.0
2023-12-01,287.0,979.0,979.0
2024-01-01,181.0,618.0,618.0
2024-02-01,509.0,1737.0,1737.0
2024-03-01,405.0,1382.0,1382.0
2024-04-01,596.0,2034.0,2034.0
2024-05-01,658.0,2245.0,2245.0
2024-06-01,705.0,2405.0,2405.0
2024-07-01,703.0,2399.0,2399.0
2024-08-01,601.0,2051.0,2051.0
2024-09-01,571.0,1948.0,1948.0
2024-10-01,608.0,2074.0,2074.0
2024-11-01,476.0,1624.0,1624.0
2024-12-01,291.0,993.0,993.0
