measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2017-12-01,2.0,18.0,18.0
2018-01-01,601.073,5472.0,5472.0
2018-02-01,526.849,4796.0,4796.0
2018-03-01,761.073,6929.0,6929.0
2018-04-01,934.523,8508.0,8508.0
2018-05-01,928.297,8451.0,8451.0
2018-06-01,998.657,9092.0,9092.0
2018-07-01,942.933,8584.0,8584.0
2018-08-01,962.82,8766.0,8766.0
2018-09-01,637.449,5803.0,5803.0
2018-10-01,686.324,6248.0,6248.0
2018-11-01,497.719,4531.0,4531.0
2018-12-01,411.283,3744.0,3744.0
2019-01-01,546.557,4867.0,4867.0
2019-02-01,526.76,4691.0,4691.0
2019-03-01,872.791,7772.0,7772.0
2019-04-01,896.913,7987.0,7987.0
2019-05-01,1018.956,9074.0,9074.0
2019-06-01,987.478,8793.0,8793.0
2019-07-01,1097.791,9776.0,9776.0
2019-08-01,977.597,8706.0,8706.0
2019-09-01,891.495,7939.0,7939.0
2019-10-01,706.892,6295.0,6295.0
2019-11-01,608.772,5421.0,5421.0
2019-12-01,539.998,4809.0,4809.0
2020-01-01,523.001,4585.0,4585.0
2020-02-01,537.49,4712.0,4712.0
2020-03-01,687.502,6027.0,6027.0
2020-04-01,933.808,8187.0,8187.0
2020-05-01,934.551,8193.0,8193.0
2020-06-01,909.202,7971.0,7971.0
2020-07-01,1017.011,8916.0,8916.0
2020-08-01,816.618,7159.0,7159.0
2020-09-01,691.608,6063.0,6063.0
2020-10-01,701.17,6147.0,6147.0
2020-11-01,586.432,5141.0,5141.0
2020-12-01,495.607,4345.0,4345.0
2021-01-01,487.732,4314.0,4314.0
2021-02-01,476.449,4214.0,4214.0
2021-03-01,781.608,6913.0,6913.0
2021-04-01,1050.267,9289.0,9289.0
2021-05-01,1058.41,9361.0,9361.0
2021-06-01,975.011,8623.0,8623.0
2021-07-01,1053.506,9317.0,9317.0
2021-08-01,960.189,8492.0,8492.0
2021-09-01,898.193,7944.0,7944.0
2021-10-01,737.47,6522.0,6522.0
2021-11-01,693.521,6133.0,6133.0
2021-12-01,506.644,4481.0,4481.0
2022-01-01,562.432,1919.0,1919.0
2022-02-01,627.584,2141.0,2141.0
2022-03-01,818.319,2792.0,2792.0
2022-04-01,1062.221,3624.0,3624.0
2022-05-01,1006.859,3435.0,3435.0
2022-06-01,1064.066,3631.0,3631.0
2022-07-01,947.34,3232.0,3232.0
2022-08-01,921.539,3144.0,3144.0
2022-09-01,862.774,2944.0,2944.0
2022-10-01,723.395,2468.0,2468.0
2022-11-01,564.921,1928.0,1928.0
2022-12-01,442.55,1510.0,1510.0
2023-01-01,568.0,1938.0,1938.0
2023-02-01,627.0,2139.0,2139.0
2023-03-01,852.0,2907.0,2907.0
2023-04-01,799.0,2726.0,2726.0
2023-05-01,888.0,3030.0,3030.0
2023-06-01,946.0,3228.0,3228.0
2023-07-01,939.0,3204.0,3204.0
2023-08-01,805.0,2747.0,2747.0
2023-09-01,727.0,2481.0,2481.0
2023-10-01,822.0,2805.0,2805.0
2023-11-01,649.0,2214.0,2214.0
2023-12-01,576.0,1965.0,1965.0
2024-01-01,629.0,2146.0,2146.0
2024-02-01,712.0,2429.0,2429.0
2024-03-01,819.0,2794.0,2794.0
2024-04-01,917.0,3129.0,3129.0
2024-05-01,893.0,3047.0,3047.0
2024-06-01,1013.0,3456.0,3456.0
2024-07-01,914.0,3119.0,3119.0
2024-08-01,862.0,2941.0,2941.0
2024-09-01,677.0,2310.0,2310.0
2024-10-01,851.0,2904.0,2904.0
2024-11-01,630.0,2150.0,2150.0
2024-12-01,120.0,409.0,409.0
