measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2002-01-01,8.656,90.0,90.0
2002-02-01,7.52,78.0,78.0
2002-03-01,8.108,84.0,84.0
2002-04-01,7.462000000000001,77.0,77.0
2002-05-01,7.266,75.0,75.0
2002-06-01,8.108,84.0,84.0
2002-07-01,9.279,96.0,96.0
2002-08-01,8.832,92.0,92.0
2002-09-01,8.223,85.0,85.0
2002-10-01,8.494,88.0,88.0
2002-11-01,8.139000000000001,84.0,84.0
2002-12-01,8.914,92.0,92.0
2003-01-01,14.987,143.0,143.0
2003-02-01,14.03,134.0,134.0
2003-03-01,13.554,129.0,129.0
2003-04-01,12.978,124.0,124.0
2003-05-01,13.167,125.0,125.0
2003-06-01,13.74,131.0,131.0
2003-07-01,15.845,151.0,151.0
2003-08-01,16.065,153.0,153.0
2003-09-01,13.921000000000001,133.0,133.0
2003-10-01,14.434000000000001,137.0,137.0
2003-11-01,14.815,141.0,141.0
2003-12-01,15.463000000000001,147.0,147.0
2004-01-01,30.282,249.0,249.0
2004-02-01,8.782,72.0,72.0
2004-03-01,6.985,57.0,57.0
2004-04-01,16.492,135.0,135.0
2004-05-01,31.359,258.0,258.0
2004-06-01,15.554,128.0,128.0
2004-07-01,85.998,706.0,706.0
2004-08-01,10.34,85.0,85.0
2004-09-01,33.186,273.0,273.0
2004-10-01,6.299,52.0,52.0
2004-11-01,8.341000000000001,69.0,69.0
2004-12-01,39.383,324.0,324.0
2005-01-01,73.35900000000001,665.32,665.32
2005-02-01,25.204,228.58,228.58
2005-03-01,27.935,253.36,253.36
2005-04-01,33.838,306.88,306.88
2005-05-01,31.427000000000003,285.02,285.02
2005-06-01,40.789,369.92,369.92
2005-07-01,41.518,376.54,376.54
2005-08-01,48.773,442.34,442.34
2005-09-01,31.928,289.56,289.56
2005-10-01,35.456,321.56,321.56
2005-11-01,28.504,258.51,258.51
2005-12-01,60.27,546.61,546.61
2006-01-01,28.793000000000003,269.0,269.0
2006-02-01,15.067,141.0,141.0
2006-03-01,12.656,118.0,118.0
2006-04-01,24.243000000000002,226.0,226.0
2006-05-01,22.662000000000003,211.0,211.0
2006-06-01,20.598000000000003,192.0,192.0
2006-07-01,29.836000000000002,278.0,278.0
2006-08-01,28.941000000000003,270.0,270.0
2006-09-01,13.296000000000001,124.0,124.0
2006-10-01,14.045,131.0,131.0
2006-11-01,16.538,154.0,154.0
2006-12-01,18.325,171.0,171.0
2007-01-01,40.542,377.0,377.0
2007-02-01,86.975,800.0,800.0
2007-03-01,14.166,133.0,133.0
2007-04-01,10.048,93.0,93.0
2007-05-01,12.393,116.0,116.0
2007-06-01,13.223,122.0,122.0
2007-07-01,10.47,99.0,99.0
2007-08-01,0.928,6.0,6.0
2007-09-01,3.366,29.0,29.0
2007-10-01,2.954,29.0,29.0
2007-11-01,11.478,104.0,104.0
2007-12-01,18.458000000000002,168.0,168.0
2008-01-01,21.503,191.0,191.0
2008-02-01,27.484,249.0,249.0
2008-03-01,10.869,99.0,99.0
2008-04-01,12.168000000000001,110.0,110.0
2008-05-01,5.027,46.0,46.0
2008-06-01,4.984,46.0,46.0
2008-07-01,2.3640000000000003,23.0,23.0
2008-08-01,2.879,29.0,29.0
2008-09-01,4.188000000000001,41.0,41.0
2008-10-01,3.2350000000000003,29.0,29.0
2008-11-01,10.824,99.0,99.0
2008-12-01,27.475,249.0,249.0
2009-01-01,33.889,342.0,342.0
2009-02-01,5.7940000000000005,58.0,58.0
2009-03-01,3.4240000000000004,35.0,35.0
2009-04-01,4.867,46.0,46.0
2009-05-01,3.407,35.0,35.0
2009-06-01,3.322,35.0,35.0
2009-07-01,2.584,23.0,23.0
2009-08-01,3.257,35.0,35.0
2009-09-01,2.599,23.0,23.0
2009-10-01,3.82,41.0,41.0
2009-11-01,1.879,17.0,17.0
2009-12-01,5.158,52.0,52.0
2010-01-01,13.724,128.0,128.0
2010-02-01,8.708,81.0,81.0
2010-03-01,2.3040000000000003,23.0,23.0
2010-04-01,6.122,58.0,58.0
2010-05-01,9.104000000000001,87.0,87.0
2010-06-01,5.08,46.0,46.0
2010-07-01,5.333,52.0,52.0
2010-08-01,6.723000000000001,64.0,64.0
2010-09-01,6.854,64.0,64.0
2010-10-01,10.208,93.0,93.0
2010-11-01,4.664000000000001,41.0,41.0
2010-12-01,5.176,46.0,46.0
2011-01-01,6.397,29.0,29.0
2011-02-01,7.042,41.0,41.0
2011-03-01,11.335,70.0,70.0
2011-04-01,11.282,70.0,70.0
2011-05-01,5.327,35.0,35.0
2011-06-01,3.577,23.0,23.0
2011-07-01,8.623,52.0,52.0
2011-08-01,4.526,29.0,29.0
2011-09-01,5.781,35.0,35.0
2011-10-01,1.8,12.0,12.0
2011-11-01,9.899,58.0,58.0
2011-12-01,62.411,377.0,377.0
2012-01-01,0.81,6.0,6.0
2012-02-01,8.082,64.0,64.0
2012-03-01,1.918,17.0,17.0
2012-04-01,2.017,17.0,17.0
2012-05-01,25.544,215.0,215.0
2012-06-01,13.122,110.0,110.0
2012-07-01,31.919,267.0,267.0
2012-08-01,3.093,23.0,23.0
2012-09-01,2.163,17.0,17.0
2012-10-01,6.825,58.0,58.0
2012-11-01,2.836,23.0,23.0
2012-12-01,1.671,12.0,12.0
2013-01-01,14.548,133.0,133.0
2013-02-01,1.462,12.0,12.0
2013-03-01,3.89,35.0,35.0
2013-04-01,4.191,35.0,35.0
2013-05-01,14.558,128.0,128.0
2013-06-01,11.055,99.0,99.0
2013-07-01,12.69,110.0,110.0
2013-08-01,3.952,35.0,35.0
2013-09-01,31.691,284.0,284.0
2013-10-01,19.548,174.0,174.0
2013-11-01,14.693,133.0,133.0
2013-12-01,39.722,354.0,354.0
2014-01-01,19.222,180.0,180.0
2014-02-01,10.805,93.0,93.0
2014-03-01,20.632,180.0,180.0
2014-04-01,2.918,23.0,23.0
2014-05-01,2.796,23.0,23.0
2014-06-01,3.303,29.0,29.0
2014-07-01,2.635,23.0,23.0
2014-08-01,1.319,12.0,12.0
2014-09-01,0.81,6.0,6.0
2014-10-01,2.235,17.0,17.0
2014-11-01,1.534,12.0,12.0
2014-12-01,2.791,23.0,23.0
2015-01-01,3.608,29.0,29.0
2015-02-01,12.054,110.0,110.0
2015-03-01,18.56,168.0,168.0
2015-04-01,2.527,23.0,23.0
2015-05-01,11.577,104.0,104.0
2015-06-01,4.832,46.0,46.0
2015-07-01,5.08,46.0,46.0
2015-08-01,5.837,52.0,52.0
2015-09-01,8.648,81.0,81.0
2015-10-01,4.287,41.0,41.0
2015-11-01,5.626,52.0,52.0
2015-12-01,5.364,46.0,46.0
2016-01-01,5.131,41.0,41.0
2016-02-01,4.211,35.0,35.0
2016-03-01,1.865,17.0,17.0
2016-04-01,3.388,29.0,29.0
2016-05-01,4.038,35.0,35.0
2016-06-01,8.779,75.0,75.0
2016-07-01,13.302,116.0,116.0
2016-08-01,7.093,64.0,64.0
2016-09-01,2.534,23.0,23.0
2016-10-01,11.749,104.0,104.0
2016-11-01,3.767,35.0,35.0
2016-12-01,11.143,99.0,99.0
2017-01-01,3.806,35.0,35.0
2017-02-01,1.416,12.0,12.0
2017-03-01,0.497,6.0,6.0
2017-04-01,3.514,35.0,35.0
2017-05-01,2.465,23.0,23.0
2017-06-01,9.401,87.0,87.0
2017-07-01,6.393,58.0,58.0
2017-08-01,3.247,29.0,29.0
2017-09-01,2.768,23.0,23.0
2017-10-01,6.1,58.0,58.0
2017-11-01,2.951,29.0,29.0
2017-12-01,1.442,12.0,12.0
2018-01-01,4.745,58.0,58.0
2018-02-01,3.054,29.0,29.0
2018-03-01,3.38,29.0,29.0
2018-04-01,4.517,41.0,41.0
2018-05-01,11.91,110.0,110.0
2018-06-01,18.246,168.0,168.0
2018-07-01,3.974,35.0,35.0
2018-08-01,10.667,99.0,99.0
2018-09-01,8.588,81.0,81.0
2018-10-01,12.102,110.0,110.0
2018-11-01,5.131,46.0,46.0
2018-12-01,2.686,23.0,23.0
2019-01-01,3.745,29.0,29.0
2019-02-01,11.952,116.0,116.0
2019-03-01,2.818,29.0,29.0
2019-04-01,9.191,87.0,87.0
2019-05-01,15.547,151.0,151.0
2019-06-01,7.253,70.0,70.0
2019-07-01,4.181,41.0,41.0
2019-08-01,5.14,46.0,46.0
2019-09-01,9.646,93.0,93.0
2019-10-01,16.748,157.0,157.0
2019-11-01,12.055,116.0,116.0
2019-12-01,7.724,75.0,75.0
2020-01-01,4.183,35.0,35.0
2020-02-01,5.497,52.0,52.0
2020-03-01,0.494,6.0,6.0
2020-04-01,2.271,23.0,23.0
2020-05-01,14.456,133.0,133.0
2020-06-01,9.577,93.0,93.0
2020-07-01,4.004,41.0,41.0
2020-08-01,16.9,157.0,157.0
2020-09-01,4.169,41.0,41.0
2020-10-01,5.132,46.0,46.0
2020-11-01,2.931,29.0,29.0
2020-12-01,10.386,99.0,99.0
2021-01-01,8.205,75.0,75.0
2021-02-01,7.142,70.0,70.0
2021-03-01,2.362,23.0,23.0
2021-04-01,16.709,162.0,162.0
2021-05-01,3.731,35.0,35.0
2021-06-01,15.779,151.0,151.0
2021-07-01,4.945,46.0,46.0
2021-08-01,4.506,46.0,46.0
2021-09-01,3.986,41.0,41.0
2021-10-01,8.858,87.0,87.0
2021-11-01,7.527,75.0,75.0
2021-12-01,11.25,110.0,110.0
2022-01-01,5.482,52.0,52.0
2022-02-01,8.758,81.0,81.0
2022-03-01,7.94,75.0,75.0
2022-04-01,4.309,41.0,41.0
2022-05-01,6.892,64.0,64.0
2022-06-01,14.218,133.0,133.0
2022-07-01,5.431,52.0,52.0
2022-08-01,15.18,145.0,145.0
2022-09-01,22.793,215.0,215.0
2022-10-01,19.654,186.0,186.0
2022-11-01,12.565,122.0,122.0
