measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2014-11-01,116.148,1105.0,1105.0
2014-12-01,93.852,893.0,893.0
2015-01-01,37.452,349.0,349.0
2015-02-01,123.455,1150.0,1150.0
2015-03-01,165.209,1540.0,1540.0
2015-04-01,251.946,2348.0,2348.0
2015-05-01,335.042,3122.0,3122.0
2015-06-01,332.928,3103.0,3103.0
2015-07-01,288.435,2688.0,2688.0
2015-08-01,303.97,2833.0,2833.0
2015-09-01,162.679,1516.0,1516.0
2015-10-01,133.012,1240.0,1240.0
2015-11-01,123.361,1150.0,1150.0
2015-12-01,182.511,1701.0,1701.0
2016-01-01,199.072,1838.0,1838.0
2016-02-01,151.947,1403.0,1403.0
2016-03-01,375.861,3470.0,3470.0
2016-04-01,381.595,3523.0,3523.0
2016-05-01,459.336,4241.0,4241.0
2016-06-01,481.511,4445.0,4445.0
2016-07-01,488.637,4511.0,4511.0
2016-08-01,424.297,3917.0,3917.0
2016-09-01,287.363,2653.0,2653.0
2016-10-01,269.685,2490.0,2490.0
2016-11-01,151.82,1402.0,1402.0
2016-12-01,219.876,2030.0,2030.0
2017-01-01,189.897,1750.0,1750.0
2017-02-01,174.842,1611.0,1611.0
2017-03-01,222.129,2046.0,2046.0
2017-04-01,282.148,2599.0,2599.0
2017-05-01,383.068,3529.0,3529.0
2017-06-01,381.734,3517.0,3517.0
2017-07-01,330.258,3043.0,3043.0
2017-08-01,382.329,3522.0,3522.0
2017-09-01,283.356,2611.0,2611.0
2017-10-01,195.09,1797.0,1797.0
2017-11-01,104.193,960.0,960.0
2017-12-01,53.956,497.0,497.0
2018-01-01,117.192,1067.0,1067.0
2018-02-01,244.969,2230.0,2230.0
2018-03-01,293.087,2668.0,2668.0
2018-04-01,341.035,3105.0,3105.0
2018-05-01,532.824,4851.0,4851.0
2018-06-01,492.655,4485.0,4485.0
2018-07-01,432.444,3937.0,3937.0
2018-08-01,454.329,4136.0,4136.0
2018-09-01,347.664,3165.0,3165.0
2018-10-01,284.155,2587.0,2587.0
2018-11-01,176.386,1606.0,1606.0
2018-12-01,153.26,1395.0,1395.0
2019-01-01,155.419,1384.0,1384.0
2019-02-01,304.673,2713.0,2713.0
2019-03-01,317.035,2823.0,2823.0
2019-04-01,426.454,3798.0,3798.0
2019-05-01,531.385,4732.0,4732.0
2019-06-01,451.948,4025.0,4025.0
2019-07-01,483.711,4307.0,4307.0
2019-08-01,424.608,3781.0,3781.0
2019-09-01,349.713,3114.0,3114.0
2019-10-01,253.454,2257.0,2257.0
2019-11-01,135.071,1203.0,1203.0
2019-12-01,137.529,1225.0,1225.0
2020-01-01,196.174,1720.0,1720.0
2020-02-01,201.093,1763.0,1763.0
2020-03-01,291.512,2556.0,2556.0
2020-04-01,393.022,3446.0,3446.0
2020-05-01,401.034,3516.0,3516.0
2020-06-01,444.747,3899.0,3899.0
2020-07-01,436.669,3828.0,3828.0
2020-08-01,372.033,3262.0,3262.0
2020-09-01,205.959,1806.0,1806.0
2020-10-01,224.398,1967.0,1967.0
2020-11-01,171.724,1506.0,1506.0
2020-12-01,168.635,1478.0,1478.0
2021-01-01,210.921,1865.0,1865.0
2021-02-01,308.502,2728.0,2728.0
2021-03-01,360.732,3190.0,3190.0
2021-04-01,482.892,4271.0,4271.0
2021-05-01,533.455,4718.0,4718.0
2021-06-01,470.097,4158.0,4158.0
2021-07-01,381.928,3378.0,3378.0
2021-08-01,402.203,3557.0,3557.0
2021-09-01,316.669,2801.0,2801.0
2021-10-01,241.892,2139.0,2139.0
2021-11-01,144.017,1274.0,1274.0
2021-12-01,196.692,1740.0,1740.0
2022-01-01,162.889,556.0,556.0
2022-02-01,215.917,737.0,737.0
2022-03-01,373.203,1273.0,1273.0
2022-04-01,480.817,1641.0,1641.0
2022-05-01,555.329,1895.0,1895.0
2022-06-01,461.12,1573.0,1573.0
2022-07-01,473.66,1616.0,1616.0
2022-08-01,367.816,1255.0,1255.0
2022-09-01,274.363,936.0,936.0
2022-10-01,218.512,746.0,746.0
2022-11-01,225.762,770.0,770.0
2022-12-01,218.612,746.0,746.0
2023-01-01,368.0,1256.0,1256.0
2023-02-01,272.0,928.0,928.0
2023-03-01,307.0,1047.0,1047.0
2023-04-01,370.0,1262.0,1262.0
2023-05-01,370.0,1262.0,1262.0
2023-06-01,398.0,1358.0,1358.0
2023-07-01,383.0,1307.0,1307.0
2023-08-01,330.0,1126.0,1126.0
2023-09-01,289.0,986.0,986.0
2023-10-01,276.0,942.0,942.0
2023-11-01,318.0,1085.0,1085.0
2023-12-01,304.0,1037.0,1037.0
2024-01-01,331.0,1129.0,1129.0
2024-02-01,261.0,891.0,891.0
2024-03-01,273.0,931.0,931.0
2024-04-01,308.0,1051.0,1051.0
2024-05-01,416.0,1419.0,1419.0
2024-06-01,450.0,1535.0,1535.0
2024-07-01,366.0,1249.0,1249.0
2024-08-01,325.0,1109.0,1109.0
2024-09-01,298.0,1017.0,1017.0
2024-10-01,294.0,1003.0,1003.0
2024-11-01,302.0,1030.0,1030.0
2024-12-01,227.0,775.0,775.0
