measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,173.0,590.0,590.0
2024-06-01,445.0,1518.0,1518.0
2024-07-01,445.0,1518.0,1518.0
2024-08-01,301.0,1027.0,1027.0
2024-09-01,208.0,710.0,710.0
2024-10-01,329.0,1123.0,1123.0
2024-11-01,127.0,433.0,433.0
2024-12-01,103.0,351.0,351.0
