measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,438.0,4485.56,4485.56
2003-02-01,496.0,5079.54,5079.54
2003-03-01,976.0,9995.22,9995.22
2003-04-01,1331.0,13630.77,13630.77
2003-05-01,1746.0,17880.79,17880.79
2003-06-01,1382.0,14153.06,14153.06
2003-07-01,1180.0,12084.38,12084.38
2003-08-01,419.0,4290.98,4290.98
2003-09-01,278.0,2847.0,2847.0
2003-10-01,392.0,4014.47,4014.47
2003-11-01,338.0,3461.46,3461.46
2003-12-01,302.0,3092.78,3092.78
2004-01-01,566.972,5682.19,5682.19
2004-02-01,557.9110000000001,5591.38,5591.38
2004-03-01,879.81,8817.46,8817.46
2004-04-01,1055.882,10582.05,10582.05
2004-05-01,1129.867,11323.53,11323.53
2004-06-01,1752.308,17561.63,17561.63
2004-07-01,1407.5240000000001,14106.21,14106.21
2004-08-01,1139.34,11418.47,11418.47
2004-09-01,1249.8,12525.5,12525.5
2004-10-01,1465.623,14688.47,14688.47
2004-11-01,1289.747,12925.84,12925.84
2004-12-01,1266.217,12690.03,12690.03
2005-01-01,1220.9,12207.78,12207.78
2005-02-01,1055.587,10554.81,10554.81
2005-03-01,1156.351,11562.36,11562.36
2005-04-01,1104.5520000000001,11044.42,11044.42
2005-05-01,999.165,9990.66,9990.66
2005-06-01,1125.465,11253.53,11253.53
2005-07-01,1208.048,12079.27,12079.27
2005-08-01,1022.16,10220.58,10220.58
2005-09-01,845.7810000000001,8456.96,8456.96
2005-10-01,721.86,7217.88,7217.88
2005-11-01,772.534,7724.57,7724.57
2005-12-01,945.596,9455.02,9455.02
2006-01-01,1288.317,12779.0,12779.0
2006-02-01,1161.681,11523.0,11523.0
2006-03-01,1023.457,10152.0,10152.0
2006-04-01,1114.0,11050.0,11050.0
2006-05-01,1317.1180000000002,13064.0,13064.0
2006-06-01,1294.154,12837.0,12837.0
2006-07-01,1357.098,13461.0,13461.0
2006-08-01,1347.2910000000002,13364.0,13364.0
2006-09-01,874.551,8675.0,8675.0
2006-10-01,770.979,7647.0,7647.0
2006-11-01,903.071,8958.0,8958.0
2006-12-01,956.284,9485.0,9485.0
2007-01-01,782.2610000000001,7732.0,7732.0
2007-02-01,466.69,4613.0,4613.0
2007-03-01,1004.791,9931.0,9931.0
2007-04-01,1689.862,16703.0,16703.0
2007-05-01,1838.61,18173.0,18173.0
2007-06-01,1720.382,17004.0,17004.0
2007-07-01,509.35900000000004,5035.0,5035.0
2007-08-01,491.28400000000005,4856.0,4856.0
2007-09-01,937.825,9269.0,9269.0
2007-10-01,1664.972,16457.0,16457.0
2007-11-01,2660.8740000000003,26300.0,26300.0
2007-12-01,1816.0910000000001,17950.0,17950.0
2008-01-01,1268.673,12502.0,12502.0
2008-02-01,710.677,7003.0,7003.0
2008-03-01,1163.579,11466.0,11466.0
2008-04-01,1285.106,12663.0,12663.0
2008-05-01,1386.4360000000001,13662.0,13662.0
2008-06-01,2085.1310000000003,20547.0,20547.0
2008-07-01,1143.039,11264.0,11264.0
2008-08-01,482.685,4756.0,4756.0
2008-09-01,456.668,4500.0,4500.0
2008-10-01,1050.6100000000001,10353.0,10353.0
2008-11-01,796.259,7846.0,7846.0
2008-12-01,1172.137,11550.0,11550.0
2009-01-01,530.027,5173.0,5173.0
2009-02-01,546.722,5336.0,5336.0
2009-03-01,1091.463,10653.0,10653.0
2009-04-01,1005.72,9816.0,9816.0
2009-05-01,1436.985,14025.0,14025.0
2009-06-01,1064.0140000000001,10385.0,10385.0
2009-07-01,605.0160000000001,5905.0,5905.0
2009-08-01,464.94,4538.0,4538.0
2009-09-01,447.395,4367.0,4367.0
2009-10-01,448.244,4375.0,4375.0
2009-11-01,1240.029,12103.0,12103.0
2009-12-01,797.445,7783.0,7783.0
2010-01-01,801.763,7822.0,7822.0
2010-02-01,799.2850000000001,7798.0,7798.0
2010-03-01,1405.3290000000002,13710.0,13710.0
2010-04-01,1039.287,10139.0,10139.0
2010-05-01,910.46,8882.0,8882.0
2010-06-01,1093.481,10668.0,10668.0
2010-07-01,1169.662,11411.0,11411.0
2010-08-01,1059.416,10336.0,10336.0
2010-09-01,1125.3780000000002,10979.0,10979.0
2010-10-01,1205.895,11765.0,11765.0
2010-11-01,1423.91,13892.0,13892.0
2010-12-01,1207.134,11777.0,11777.0
2011-01-01,1341.917,13038.0,13038.0
2011-02-01,1226.664,11918.0,11918.0
2011-03-01,1742.01,16925.0,16925.0
2011-04-01,1690.398,16424.0,16424.0
2011-05-01,1949.235,18939.0,18939.0
2011-06-01,2013.265,19561.0,19561.0
2011-07-01,1597.263,15519.0,15519.0
2011-08-01,1695.442,16473.0,16473.0
2011-09-01,702.004,6821.0,6821.0
2011-10-01,572.003,5558.0,5558.0
2011-11-01,561.138,5452.0,5452.0
2011-12-01,706.661,6866.0,6866.0
2012-01-01,498.049,4739.0,4739.0
2012-02-01,506.237,4817.0,4817.0
2012-03-01,1052.422,10015.0,10015.0
2012-04-01,1175.543,11186.0,11186.0
2012-05-01,1590.422,15134.0,15134.0
2012-06-01,1378.562,13118.0,13118.0
2012-07-01,380.169,3618.0,3618.0
2012-08-01,206.621,1966.0,1966.0
2012-09-01,163.07,1552.0,1552.0
2012-10-01,200.072,1904.0,1904.0
2012-11-01,180.097,1714.0,1714.0
2012-12-01,218.736,2081.0,2081.0
2013-01-01,244.479,2333.0,2333.0
2013-02-01,231.238,2206.0,2206.0
2013-03-01,412.418,3935.0,3935.0
2013-04-01,790.279,7540.0,7540.0
2013-05-01,894.595,8535.0,8535.0
2013-06-01,4937.387,47108.0,47108.0
2013-07-01,1287.635,12285.0,12285.0
2013-08-01,452.142,4314.0,4314.0
2013-09-01,646.563,6169.0,6169.0
2013-10-01,529.652,5053.0,5053.0
2013-11-01,590.045,5630.0,5630.0
2013-12-01,843.567,8048.0,8048.0
2014-01-01,750.286,7135.0,7135.0
2014-02-01,656.501,6243.0,6243.0
2014-03-01,1003.542,9544.0,9544.0
2014-04-01,1602.146,15236.0,15236.0
2014-05-01,1678.665,15964.0,15964.0
2014-06-01,1530.029,14551.0,14551.0
2014-07-01,1169.783,11125.0,11125.0
2014-08-01,669.705,6369.0,6369.0
2014-09-01,711.012,6762.0,6762.0
2014-10-01,659.887,6276.0,6276.0
2014-11-01,592.51,5635.0,5635.0
2014-12-01,662.934,6305.0,6305.0
2015-01-01,469.301,4373.0,4373.0
2015-02-01,343.157,3198.0,3198.0
2015-03-01,700.883,6532.0,6532.0
2015-04-01,884.923,8247.0,8247.0
2015-05-01,1107.303,10319.0,10319.0
2015-06-01,1426.688,13295.0,13295.0
2015-07-01,1165.199,10858.0,10858.0
2015-08-01,742.292,6917.0,6917.0
2015-09-01,1527.527,14235.0,14235.0
2015-10-01,1220.794,11377.0,11377.0
2015-11-01,1380.295,12863.0,12863.0
2015-12-01,1737.638,16193.0,16193.0
2016-01-01,1117.83,10320.0,10320.0
2016-02-01,738.963,6822.0,6822.0
2016-03-01,1696.924,15666.0,15666.0
2016-04-01,1267.374,11700.0,11700.0
2016-05-01,1022.722,9442.0,9442.0
2016-06-01,1061.516,9800.0,9800.0
2016-07-01,1528.608,14112.0,14112.0
2016-08-01,1476.048,13627.0,13627.0
2016-09-01,1572.721,14519.0,14519.0
2016-10-01,1766.378,16307.0,16307.0
2016-11-01,1218.569,11250.0,11250.0
2016-12-01,1629.347,15042.0,15042.0
2017-01-01,911.341,8396.0,8396.0
2017-02-01,839.544,7735.0,7735.0
2017-03-01,859.212,7916.0,7916.0
2017-04-01,947.719,8731.0,8731.0
2017-05-01,1774.128,16345.0,16345.0
2017-06-01,1021.715,9413.0,9413.0
2017-07-01,1205.056,11102.0,11102.0
2017-08-01,878.33,8092.0,8092.0
2017-09-01,669.063,6164.0,6164.0
2017-10-01,971.651,8952.0,8952.0
2017-11-01,833.973,7683.0,7683.0
2017-12-01,924.268,8515.0,8515.0
2018-01-01,1155.687,10521.0,10521.0
2018-02-01,1042.425,9490.0,9490.0
2018-03-01,1188.965,10824.0,10824.0
2018-04-01,1419.295,12921.0,12921.0
2018-05-01,1204.891,10969.0,10969.0
2018-06-01,1290.344,11747.0,11747.0
2018-07-01,2129.061,19383.0,19383.0
2018-08-01,1001.54,9118.0,9118.0
2018-09-01,1198.117,10908.0,10908.0
2018-10-01,2054.543,18705.0,18705.0
2018-11-01,2007.359,18275.0,18275.0
2018-12-01,1873.773,17059.0,17059.0
2019-01-01,1127.44,10040.0,10040.0
2019-02-01,655.267,5835.0,5835.0
2019-03-01,1136.23,10118.0,10118.0
2019-04-01,1141.082,10161.0,10161.0
2019-05-01,1323.205,11783.0,11783.0
2019-06-01,1101.758,9811.0,9811.0
2019-07-01,764.45,6807.0,6807.0
2019-08-01,570.284,5078.0,5078.0
2019-09-01,644.88,5743.0,5743.0
2019-10-01,693.963,6180.0,6180.0
2019-11-01,691.395,6157.0,6157.0
2019-12-01,768.046,6839.0,6839.0
2020-01-01,2027.734,17777.0,17777.0
2020-02-01,1838.207,16116.0,16116.0
2020-03-01,1495.362,13110.0,13110.0
2020-04-01,1986.254,17413.0,17413.0
2020-05-01,1509.457,13233.0,13233.0
2020-06-01,1598.949,14018.0,14018.0
2020-07-01,1339.982,11748.0,11748.0
2020-08-01,1055.921,9257.0,9257.0
2020-09-01,660.939,5794.0,5794.0
2020-10-01,739.889,6487.0,6487.0
2020-11-01,989.689,8677.0,8677.0
2020-12-01,1016.617,8913.0,8913.0
2021-01-01,907.302,8024.0,8024.0
2021-02-01,754.94,6677.0,6677.0
2021-03-01,724.027,6403.0,6403.0
2021-04-01,638.646,5648.0,5648.0
2021-05-01,791.22,6998.0,6998.0
2021-06-01,851.903,7534.0,7534.0
2021-07-01,758.513,6708.0,6708.0
2021-08-01,715.724,6330.0,6330.0
2021-09-01,587.052,5192.0,5192.0
2021-10-01,602.413,5328.0,5328.0
2021-11-01,706.04,6244.0,6244.0
2021-12-01,907.22,8023.0,8023.0
2022-01-01,1050.899,3586.0,3586.0
2022-02-01,904.141,3085.0,3085.0
2022-03-01,984.943,3361.0,3361.0
2022-04-01,738.266,2519.0,2519.0
2022-05-01,929.403,3171.0,3171.0
2022-06-01,1109.045,3784.0,3784.0
2022-07-01,1059.393,3615.0,3615.0
2022-08-01,889.43,3035.0,3035.0
2022-09-01,682.649,2329.0,2329.0
2022-10-01,593.339,2024.0,2024.0
2022-11-01,748.502,2554.0,2554.0
2022-12-01,833.99,2846.0,2846.0
2023-01-01,464.0,1583.0,1583.0
2023-02-01,598.0,2040.0,2040.0
2023-03-01,1625.0,5545.0,5545.0
2023-04-01,1678.0,5725.0,5725.0
2023-05-01,1744.0,5951.0,5951.0
