measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,847.0,2890.0,2890.0
2024-05-01,637.0,2173.0,2173.0
2024-06-01,4944.0,16869.0,16869.0
2024-07-01,5301.0,18087.0,18087.0
2024-08-01,4688.0,15995.0,15995.0
2024-09-01,4031.0,13754.0,13754.0
2024-10-01,3168.0,10809.0,10809.0
2024-11-01,1123.0,3832.0,3832.0
2024-12-01,856.0,2921.0,2921.0
