measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,85.0,290.0,290.0
2024-02-01,256.0,873.0,873.0
2024-03-01,249.0,850.0,850.0
2024-04-01,289.0,986.0,986.0
2024-05-01,374.0,1276.0,1276.0
2024-06-01,378.0,1290.0,1290.0
2024-07-01,390.0,1331.0,1331.0
2024-08-01,326.0,1112.0,1112.0
2024-09-01,313.0,1068.0,1068.0
2024-10-01,308.0,1051.0,1051.0
2024-11-01,201.0,686.0,686.0
2024-12-01,146.0,498.0,498.0
