measured_on,"Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed"
2015-05-01,2838.0,28520.0,44752.0
2015-06-01,1131.0,11366.0,56432.0
2015-07-01,2978.0,29926.0,46720.0
2015-08-01,3226.0,32419.0,52800.0
2015-09-01,2688.0,27012.0,50592.0
2015-10-01,3343.0,33594.0,52800.0
2015-11-01,2705.0,27183.0,44912.0
2015-12-01,2546.0,25585.0,47568.0
2016-01-01,2512.0,13605.0,68528.0
2016-02-01,2406.0,13031.0,66640.0
2016-03-01,2640.0,14298.0,70368.0
2016-04-01,2253.0,12202.0,59088.0
2016-05-01,3034.0,16432.0,61696.0
2016-06-01,2661.0,14412.0,78528.0
2016-07-01,3194.0,17298.0,51936.0
2016-08-01,2922.0,15825.0,71344.0
2016-09-01,2436.0,13193.0,62272.0
2016-10-01,2973.0,16101.0,65376.0
2016-11-01,3009.0,16296.0,57216.0
2016-12-01,3159.0,17109.0,45984.0
2017-01-01,2679.0,14509.0,47712.0
2017-02-01,2350.0,12727.0,59904.0
2017-03-01,1370.0,7420.0,66160.0
2017-04-01,1745.0,9451.0,62880.0
2017-05-01,3324.0,18002.0,57184.0
2017-06-01,3284.0,17786.0,64704.0
2017-07-01,3552.0,19237.0,62384.0
2017-08-01,3126.0,16930.0,68208.0
2017-09-01,2897.0,15690.0,55440.0
2017-10-01,3379.0,18300.0,63840.0
2017-11-01,3129.0,16946.0,68624.0
2017-12-01,2997.0,16231.0,61520.0
2018-01-01,2875.0,15571.0,89072.0
2018-02-01,2598.0,14070.0,88992.0
2018-03-01,2974.0,16107.0,76256.0
2018-04-01,783.0,4241.0,19216.0
2018-05-01,3086.0,16713.0,76032.0
2018-06-01,3450.0,18685.0,56768.0
2018-07-01,3552.0,19237.0,58688.0
2018-08-01,2662.0,14417.0,54336.0
2018-09-01,1645.0,8909.0,51040.0
2018-10-01,3372.0,18262.0,58784.0
2018-11-01,3208.0,17374.0,47120.0
2018-12-01,2975.0,16112.0,46224.0
2019-01-01,2994.0,16215.0,58832.0
2019-02-01,1927.0,10436.0,52336.0
2019-03-01,2554.0,13832.0,74336.0
2019-04-01,2628.0,14233.0,75952.0
2019-05-01,3635.0,19687.0,62384.0
2019-06-01,3550.0,19226.0,63504.0
2019-07-01,3953.0,21409.0,64320.0
2019-08-01,3494.0,18923.0,66096.0
2019-09-01,3646.0,19746.0,103984.0
2019-10-01,2736.0,14818.0,76608.0
2019-11-01,2831.0,15332.0,51472.0
2019-12-01,3340.0,18089.0,44192.0
2020-01-01,3166.0,17147.0,61776.0
2020-02-01,2693.0,14585.0,64720.0
2020-03-01,2802.0,15175.0,56432.0
2020-04-01,2174.0,11774.0,47616.0
2020-05-01,3705.0,20066.0,58496.0
2020-06-01,3497.0,18939.0,85328.0
2020-07-01,3790.0,20526.0,55568.0
2020-08-01,2157.0,11682.0,67696.0
2020-09-01,3647.0,19752.0,76224.0
2020-10-01,3509.0,19004.0,73232.0
2020-11-01,2464.0,13345.0,64464.0
2020-12-01,2919.0,15809.0,41328.0
2021-01-01,2886.0,15630.0,64048.0
2021-02-01,2232.0,12088.0,49904.0
2021-03-01,2821.0,15278.0,76640.0
2021-04-01,1816.0,9835.0,52448.0
2021-05-01,3143.0,17022.0,62496.0
2021-06-01,3513.0,19026.0,54160.0
2021-07-01,3581.0,19394.0,40880.0
2021-08-01,3540.0,19172.0,45616.0
2021-09-01,2560.0,13865.0,45504.0
2021-10-01,3409.0,18463.0,60064.0
2021-11-01,2838.0,15370.0,68048.0
2021-12-01,2788.0,15099.0,57136.0
2022-01-01,2777.0,15040.0,81920.0
2022-02-01,2051.0,11108.0,53952.0
2022-03-01,2244.0,12153.0,57040.0
2022-04-01,1889.0,10231.0,46016.0
2022-05-01,1891.0,10241.0,51872.0
2022-06-01,2698.0,14612.0,60576.0
2022-07-01,0.0,0.0,46176.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,31440.0
2022-10-01,0.0,0.0,35312.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,25792.0
2023-01-01,0.0,0.0,29504.0
2023-02-01,1225.0,6634.0,24688.0
2023-03-01,1976.0,10702.0,52016.0
2023-04-01,650.0,3520.0,14048.0
2023-05-01,1069.0,5790.0,25344.0
2023-06-01,2393.0,12960.0,51920.0
2023-07-01,183.0,991.0,3984.0
2023-08-01,0.0,0.0,0.0
2023-09-01,1304.0,7062.0,33840.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
