measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2020-01-01,5.744,52.0,52.0,,,
2020-02-01,6.131,58.0,58.0,,,
2020-03-01,4.765,46.0,46.0,,,
2020-04-01,5.294,52.0,52.0,,,
2020-05-01,3.704,35.0,35.0,,,
2020-06-01,3.597,35.0,35.0,,,
2020-07-01,4.274,41.0,41.0,,,
2020-08-01,4.032,41.0,41.0,,,
2020-09-01,4.572,46.0,46.0,,,
2020-10-01,7.178,70.0,70.0,,,
2020-11-01,7.228,70.0,70.0,,,
2020-12-01,40.481,389.0,389.0,,,
2021-01-01,6.883,58.0,58.0,,,
2021-02-01,9.369,93.0,93.0,,,
2021-03-01,5.394,52.0,52.0,,,
2021-04-01,7.569,75.0,75.0,,,
2021-05-01,4.001,41.0,41.0,,,
2021-06-01,5.621,52.0,52.0,,,
2021-07-01,2.309,23.0,23.0,,,
2021-08-01,3.49,35.0,35.0,,,
2021-09-01,9.248,87.0,87.0,,,
2021-10-01,13.616,133.0,133.0,,,
2021-11-01,4.924,46.0,46.0,,,
2021-12-01,4.576,46.0,46.0,,,
2022-01-01,50.448,496.0,496.0,,,
2022-02-01,7.238,71.0,71.0,,,
2022-03-01,0.977,12.0,12.0,,,
2022-04-01,0.491,6.0,6.0,,,
2022-05-01,0.342,6.0,6.0,,,
2022-06-01,2.563,24.0,24.0,,,
2022-07-01,1.577,18.0,18.0,,,
2022-08-01,0.47,6.0,6.0,,,
2022-09-01,0.943,12.0,12.0,,,
2022-10-01,0.732,6.0,6.0,,,
2022-11-01,0.829,6.0,6.0,,,
2022-12-01,17.39,171.0,171.0,,,
2023-01-01,0.0,99.0,99.0,0.0,0.0,0.0
2023-02-01,0.0,110.0,110.0,0.0,0.0,0.0
2023-03-01,0.0,58.0,58.0,0.0,8674.0,8674.0
2023-04-01,0.0,58.0,58.0,0.0,8181.0,8181.0
2023-05-01,0.0,23.0,23.0,0.0,6475.0,6475.0
2023-06-01,0.0,87.0,87.0,0.0,9706.0,9706.0
2023-07-01,0.0,145.0,145.0,0.0,9806.0,9806.0
2023-08-01,0.0,46.0,46.0,0.0,8855.0,8855.0
2023-09-01,0.0,81.0,81.0,0.0,8381.0,8381.0
2023-10-01,0.0,75.0,75.0,0.0,7228.0,7228.0
2023-11-01,0.0,46.0,46.0,0.0,8582.0,8582.0
2023-12-01,0.0,58.0,58.0,0.0,8297.0,8297.0
2024-01-01,-14219.88,197.0,197.0,-3002.0,3550.0,3550.0
2024-02-01,-5860.673,81.0,81.0,-2961.0,9325.0,9325.0
2024-03-01,-4818.978,70.0,70.0,-2980.0,9899.0,9899.0
2024-04-01,-3115.001,46.0,46.0,-2900.0,9621.0,9621.0
2024-05-01,-4350.045,58.0,58.0,-3281.0,10012.0,10012.0
2024-06-01,-3122.737,46.0,46.0,-4137.0,9213.0,9213.0
2024-07-01,-2870.157,41.0,41.0,-5651.0,7066.0,7066.0
2024-08-01,-3073.649,41.0,41.0,-4806.0,9105.0,9105.0
2024-09-01,-3476.349,46.0,46.0,-4678.0,9765.0,9765.0
2024-10-01,-5153.273,70.0,70.0,-4072.0,9891.0,9891.0
2024-11-01,-2826.957,41.0,41.0,-3715.0,9548.0,9548.0
2024-12-01,-9402.306,133.0,133.0,-4142.0,9724.0,9724.0
