measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-01-01,336.779,2978.0,2978.0
2021-02-01,238.209,2107.0,2107.0
2021-03-01,586.426,5186.0,5186.0
2021-04-01,597.597,5285.0,5285.0
2021-05-01,662.124,5856.0,5856.0
2021-06-01,655.368,5796.0,5796.0
2021-07-01,587.49,5196.0,5196.0
2021-08-01,561.531,4966.0,4966.0
2021-09-01,560.627,4958.0,4958.0
2021-10-01,434.022,3838.0,3838.0
2021-11-01,401.094,3547.0,3547.0
2021-12-01,267.733,2368.0,2368.0
2022-01-01,365.234,1246.0,1246.0
2022-02-01,457.973,1563.0,1563.0
2022-03-01,640.36,2185.0,2185.0
2022-04-01,748.544,2554.0,2554.0
2022-05-01,746.506,2547.0,2547.0
2022-06-01,791.791,2702.0,2702.0
2022-07-01,818.541,2793.0,2793.0
2022-08-01,814.729,2780.0,2780.0
2022-09-01,689.391,2352.0,2352.0
2022-10-01,671.448,2291.0,2291.0
2022-11-01,482.488,1646.0,1646.0
2022-12-01,367.995,1256.0,1256.0
2023-01-01,99.0,338.0,338.0
2023-02-01,396.0,1351.0,1351.0
2023-03-01,571.0,1948.0,1948.0
2023-04-01,790.0,2695.0,2695.0
2023-05-01,1053.0,3593.0,3593.0
2023-06-01,868.0,2962.0,2962.0
2023-07-01,917.0,3129.0,3129.0
2023-08-01,800.0,2730.0,2730.0
2023-09-01,797.0,2719.0,2719.0
2023-10-01,473.0,1614.0,1614.0
2023-11-01,190.0,648.0,648.0
2023-12-01,189.0,645.0,645.0
2024-01-01,82.0,280.0,280.0
2024-02-01,470.0,1604.0,1604.0
2024-03-01,621.0,2119.0,2119.0
2024-04-01,675.0,2303.0,2303.0
2024-05-01,972.0,3316.0,3316.0
2024-06-01,863.0,2945.0,2945.0
2024-07-01,993.0,3388.0,3388.0
2024-08-01,806.0,2750.0,2750.0
2024-09-01,781.0,2665.0,2665.0
2024-10-01,694.0,2368.0,2368.0
2024-11-01,382.0,1303.0,1303.0
2024-12-01,169.0,577.0,577.0
