measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2004-01-01,135.131,1666.0,1666.0
2004-02-01,122.23100000000001,1507.0,1507.0
2004-03-01,121.176,1494.0,1494.0
2004-04-01,114.467,1411.0,1411.0
2004-05-01,125.8,1551.0,1551.0
2004-06-01,114.632,1413.0,1413.0
2004-07-01,128.97400000000002,1590.0,1590.0
2004-08-01,128.669,1586.0,1586.0
2004-09-01,125.32400000000001,1545.0,1545.0
2004-10-01,113.295,1397.0,1397.0
2004-11-01,122.47800000000001,1510.0,1510.0
2004-12-01,124.82300000000001,1539.0,1539.0
2005-01-01,134.894,1857.27,1857.27
2005-02-01,111.982,1541.8,1541.8
2005-03-01,138.68,1909.39,1909.39
2005-04-01,136.643,1881.34,1881.34
2005-05-01,161.08,2217.79,2217.79
2005-06-01,203.287,2798.92,2798.92
2005-07-01,254.78,3507.88,3507.88
2005-08-01,263.92400000000004,3633.78,3633.78
2005-09-01,200.83,2765.08,2765.08
2005-10-01,160.43800000000002,2208.96,2208.96
2005-11-01,136.881,1884.61,1884.61
2005-12-01,133.58100000000002,1839.19,1839.19
2006-01-01,92.834,1200.0,1200.0
2006-02-01,110.14,1424.0,1424.0
2006-03-01,125.62400000000001,1624.0,1624.0
2006-04-01,140.514,1817.0,1817.0
2006-05-01,162.75,2104.0,2104.0
2006-06-01,207.387,2681.0,2681.0
2006-07-01,260.731,3371.0,3371.0
2006-08-01,264.019,3413.0,3413.0
2006-09-01,179.639,2323.0,2323.0
2006-10-01,162.648,2103.0,2103.0
2006-11-01,120.79100000000001,1562.0,1562.0
2006-12-01,125.92200000000001,1628.0,1628.0
2007-01-01,161.448,2040.0,2040.0
2007-02-01,146.855,1855.0,1855.0
2007-03-01,135.845,1716.0,1716.0
2007-04-01,135.216,1708.0,1708.0
2007-05-01,150.822,1906.0,1906.0
2007-06-01,178.323,2253.0,2253.0
2007-07-01,242.915,3069.0,3069.0
2007-08-01,269.295,3403.0,3403.0
2007-09-01,212.21,2682.0,2682.0
2007-10-01,201.113,2541.0,2541.0
2007-11-01,191.20700000000002,2416.0,2416.0
2007-12-01,213.071,2692.0,2692.0
2008-01-01,347.841,4008.0,4008.0
2008-02-01,291.46,3357.0,3357.0
2008-03-01,273.534,3150.0,3150.0
2008-04-01,311.168,3583.0,3583.0
2008-05-01,247.33100000000002,2848.0,2848.0
2008-06-01,270.706,3118.0,3118.0
2008-07-01,354.57300000000004,4083.0,4083.0
2008-08-01,414.812,4777.0,4777.0
2008-09-01,373.61400000000003,4304.0,4304.0
2008-10-01,348.307,4012.0,4012.0
2008-11-01,303.332,3494.0,3494.0
2008-12-01,339.322,3908.0,3908.0
2009-01-01,140.52800000000002,1670.0,1670.0
2009-02-01,129.303,1536.0,1536.0
2009-03-01,120.316,1429.0,1429.0
2009-04-01,103.35300000000001,1228.0,1228.0
2009-05-01,105.004,1247.0,1247.0
2009-06-01,97.32,1156.0,1156.0
2009-07-01,178.077,2116.0,2116.0
2009-08-01,182.604,2169.0,2169.0
2009-09-01,191.355,2274.0,2274.0
2009-10-01,149.637,1778.0,1778.0
2009-11-01,136.65,1623.0,1623.0
2009-12-01,156.853,1863.0,1863.0
2010-01-01,334.242,4385.0,4385.0
2010-02-01,308.582,4050.0,4050.0
2010-03-01,328.617,4313.0,4313.0
2010-04-01,276.796,3633.0,3633.0
2010-05-01,201.608,2646.0,2646.0
2010-06-01,188.19500000000002,2469.0,2469.0
2010-07-01,310.685,4077.0,4077.0
2010-08-01,366.724,4813.0,4813.0
2010-09-01,339.82300000000004,4460.0,4460.0
2010-10-01,381.504,5007.0,5007.0
2010-11-01,321.26300000000003,4216.0,4216.0
2010-12-01,300.961,3950.0,3950.0
2011-01-01,201.582,2737.0,2737.0
2011-02-01,198.775,2698.0,2698.0
2011-03-01,158.112,2146.0,2146.0
2011-04-01,134.722,1828.0,1828.0
2011-05-01,120.203,1631.0,1631.0
2011-06-01,133.77,1816.0,1816.0
2011-07-01,214.466,2911.0,2911.0
2011-08-01,263.313,3573.0,3573.0
2011-09-01,267.304,3628.0,3628.0
2011-10-01,214.086,2906.0,2906.0
2011-11-01,211.062,2864.0,2864.0
2011-12-01,274.605,3727.0,3727.0
2012-01-01,421.608,5999.0,5999.0
2012-02-01,421.575,5999.0,5999.0
2012-03-01,400.968,5705.0,5705.0
2012-04-01,371.507,5286.0,5286.0
2012-05-01,368.914,5250.0,5250.0
2012-06-01,390.558,5558.0,5558.0
2012-07-01,461.906,6573.0,6573.0
2012-08-01,608.228,8656.0,8656.0
2012-09-01,552.54,7863.0,7863.0
2012-10-01,511.287,7276.0,7276.0
2012-11-01,441.455,6282.0,6282.0
2012-12-01,416.454,5927.0,5927.0
2013-01-01,121.572,1717.0,1717.0
2013-02-01,111.986,1583.0,1583.0
2013-03-01,108.004,1526.0,1526.0
2013-04-01,92.938,1314.0,1314.0
2013-05-01,98.15,1387.0,1387.0
2013-06-01,116.118,1641.0,1641.0
2013-07-01,147.341,2082.0,2082.0
2013-08-01,150.267,2124.0,2124.0
2013-09-01,149.892,2118.0,2118.0
2013-10-01,130.058,1838.0,1838.0
2013-11-01,128.285,1813.0,1813.0
2013-12-01,149.389,2111.0,2111.0
2014-01-01,99.238,1409.0,1409.0
2014-02-01,92.671,1315.0,1315.0
2014-03-01,80.418,1141.0,1141.0
2014-04-01,76.467,1086.0,1086.0
2014-05-01,77.105,1094.0,1094.0
2014-06-01,76.012,1078.0,1078.0
2014-07-01,107.547,1527.0,1527.0
2014-08-01,111.016,1575.0,1575.0
2014-09-01,116.125,1648.0,1648.0
2014-10-01,114.556,1626.0,1626.0
2014-11-01,82.789,1175.0,1175.0
2014-12-01,90.056,1278.0,1278.0
2015-01-01,37.382,499.0,499.0
2015-02-01,27.68,369.0,369.0
2015-03-01,32.428,433.0,433.0
2015-04-01,31.119,415.0,415.0
2015-05-01,30.38,405.0,405.0
2015-06-01,42.72,569.0,569.0
2015-07-01,48.182,642.0,642.0
2015-08-01,50.823,678.0,678.0
2015-09-01,50.472,673.0,673.0
2015-10-01,48.62,648.0,648.0
2015-11-01,35.849,478.0,478.0
2015-12-01,38.345,511.0,511.0
2016-01-01,0.092,7.0,7.0
2016-02-01,0.074,6.0,6.0
2016-03-01,0.057,5.0,5.0
2016-04-01,0.055,4.0,4.0
2016-05-01,0.059,5.0,5.0
2016-06-01,0.09,7.0,7.0
2016-07-01,0.106,9.0,9.0
2016-08-01,0.117,10.0,10.0
2016-09-01,0.097,8.0,8.0
2016-10-01,0.096,8.0,8.0
2016-11-01,0.074,6.0,6.0
2016-12-01,0.083,7.0,7.0
2017-01-01,60.902,855.0,855.0
2017-02-01,46.486,652.0,652.0
2017-03-01,38.497,540.0,540.0
2017-04-01,34.389,483.0,483.0
2017-05-01,42.663,598.0,598.0
2017-06-01,56.13,788.0,788.0
2017-07-01,76.543,1074.0,1074.0
2017-08-01,86.406,1213.0,1213.0
2017-09-01,71.096,997.0,997.0
2017-10-01,67.333,945.0,945.0
2017-11-01,58.517,822.0,822.0
2017-12-01,62.038,871.0,871.0
2018-01-01,37.366,526.0,526.0
2018-02-01,32.808,460.0,460.0
2018-03-01,34.121,479.0,479.0
2018-04-01,25.679,360.0,360.0
2018-05-01,23.441,329.0,329.0
2018-06-01,32.067,450.0,450.0
2018-07-01,55.956,786.0,786.0
2018-08-01,51.765,727.0,727.0
2018-09-01,41.66,585.0,585.0
2018-10-01,46.567,654.0,654.0
2018-11-01,41.629,584.0,584.0
2018-12-01,41.941,589.0,589.0
2019-01-01,71.851,998.0,998.0
2019-02-01,66.62,924.0,924.0
2019-03-01,58.096,806.0,806.0
2019-04-01,40.766,565.0,565.0
2019-05-01,35.128,487.0,487.0
2019-06-01,46.973,652.0,652.0
2019-07-01,74.049,1027.0,1027.0
2019-08-01,86.979,1207.0,1207.0
2019-09-01,76.535,1062.0,1062.0
2019-10-01,78.388,1088.0,1088.0
2019-11-01,76.878,1067.0,1067.0
2019-12-01,79.737,1107.0,1107.0
2020-01-01,138.334,1939.0,1939.0
2020-02-01,122.163,1712.0,1712.0
2020-03-01,135.609,1901.0,1901.0
2020-04-01,95.903,1344.0,1344.0
2020-05-01,90.174,1264.0,1264.0
2020-06-01,126.849,1778.0,1778.0
2020-07-01,177.449,2488.0,2488.0
2020-08-01,220.67,3094.0,3094.0
2020-09-01,192.169,2694.0,2694.0
2020-10-01,199.572,2797.0,2797.0
2020-11-01,159.411,2235.0,2235.0
2020-12-01,176.697,2477.0,2477.0
2021-01-01,42.786,604.0,604.0
2021-02-01,36.285,512.0,512.0
2021-03-01,39.013,551.0,551.0
2021-04-01,34.617,488.0,488.0
2021-05-01,36.18,510.0,510.0
2021-06-01,49.474,699.0,699.0
2021-07-01,68.273,963.0,963.0
2021-08-01,62.335,880.0,880.0
2021-09-01,53.04,748.0,748.0
2021-10-01,50.563,713.0,713.0
2021-11-01,46.47,656.0,656.0
2021-12-01,47.964,677.0,677.0
2022-01-01,108.96,1534.0,1534.0
2022-02-01,90.465,1273.0,1273.0
2022-03-01,83.704,1177.0,1177.0
2022-04-01,85.741,1206.0,1206.0
2022-05-01,78.682,1107.0,1107.0
2022-06-01,107.013,1505.0,1505.0
2022-07-01,142.959,2011.0,2011.0
2022-08-01,172.499,2426.0,2426.0
2022-09-01,158.094,2224.0,2224.0
2022-10-01,145.185,2042.0,2042.0
2022-11-01,133.328,1875.0,1875.0
2022-12-01,147.37,2072.0,2072.0
2023-01-01,1007.366,1034.0,1034.0
2023-02-01,858.08,881.0,881.0
2023-03-01,824.725,846.0,846.0
2023-04-01,644.283,662.0,662.0
2023-05-01,417.299,428.0,428.0
2023-06-01,548.971,563.0,563.0
2023-07-01,1270.762,1304.0,1304.0
2023-08-01,1282.224,1316.0,1316.0
2023-09-01,907.593,931.0,931.0
2023-10-01,1108.34,1138.0,1138.0
2023-11-01,1041.161,1068.0,1068.0
2023-12-01,1172.196,1203.0,1203.0
2024-01-01,93.907,1337.0,1337.0
2024-02-01,63.7,906.0,906.0
2024-03-01,45.594,649.0,649.0
2024-04-01,38.813,553.0,553.0
2024-05-01,34.922,497.0,497.0
2024-06-01,53.727,765.0,765.0
