measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2022-01-01,31.101,442.0,442.0
2022-02-01,27.688,392.0,392.0
2022-03-01,22.048,312.0,312.0
2022-04-01,22.984,325.0,325.0
2022-05-01,33.954,481.0,481.0
2022-06-01,41.331,586.0,586.0
2022-07-01,48.704,690.0,690.0
2022-08-01,48.958,694.0,694.0
2022-09-01,41.268,584.0,584.0
2022-10-01,31.895,452.0,452.0
2022-11-01,29.894,424.0,424.0
2022-12-01,33.175,470.0,470.0
2023-01-01,32.169,455.0,455.0
2023-02-01,30.341,430.0,430.0
2023-03-01,29.944,424.0,424.0
2023-04-01,28.919,409.0,409.0
2023-05-01,41.288,584.0,584.0
2023-06-01,47.695,674.0,674.0
2023-07-01,52.307,740.0,740.0
2023-08-01,57.572,815.0,815.0
2023-09-01,48.501,686.0,686.0
2023-10-01,35.801,506.0,506.0
2023-11-01,33.193,469.0,469.0
2023-12-01,35.27,499.0,499.0
2024-01-01,31.537,449.0,449.0
2024-02-01,21.774,310.0,310.0
2024-03-01,24.709,352.0,352.0
2024-04-01,23.215,330.0,330.0
2024-05-01,31.018,442.0,442.0
2024-06-01,34.993,498.0,498.0
2024-07-01,37.825,539.0,539.0
2024-08-01,42.74,608.0,608.0
2024-09-01,35.462,504.0,504.0
2024-10-01,30.718,437.0,437.0
2024-11-01,24.609,350.0,350.0
2024-12-01,26.4,376.0,376.0
