measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,63.0,215.0,215.0
2024-02-01,186.0,635.0,635.0
2024-03-01,273.0,931.0,931.0
2024-04-01,256.0,873.0,873.0
2024-05-01,350.0,1194.0,1194.0
2024-06-01,327.0,1116.0,1116.0
2024-07-01,366.0,1249.0,1249.0
2024-08-01,327.0,1116.0,1116.0
2024-09-01,299.0,1020.0,1020.0
2024-10-01,189.0,645.0,645.0
2024-11-01,88.0,300.0,300.0
2024-12-01,58.0,198.0,198.0
