measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,59.503,571.0,571.0
2011-07-01,63.729,617.0,617.0
2011-08-01,50.328,483.0,483.0
2011-09-01,34.14,332.0,332.0
2011-10-01,37.695,367.0,367.0
2011-11-01,122.478,1182.0,1182.0
2011-12-01,69.127,670.0,670.0
2012-01-01,40.671,402.0,402.0
2012-02-01,39.534,390.0,390.0
2012-03-01,23.084,227.0,227.0
2012-04-01,22.432,221.0,221.0
2012-05-01,30.903,303.0,303.0
2012-06-01,33.201,326.0,326.0
2012-07-01,28.663,285.0,285.0
2012-08-01,23.888,233.0,233.0
2012-09-01,15.946,157.0,157.0
2012-10-01,9.822,99.0,99.0
2012-11-01,25.984,256.0,256.0
2012-12-01,16.872,169.0,169.0
2013-01-01,22.98,221.0,221.0
2013-02-01,28.379,274.0,274.0
2013-03-01,24.37,239.0,239.0
2013-04-01,28.203,274.0,274.0
2013-05-01,34.131,332.0,332.0
2013-06-01,23.128,227.0,227.0
2013-07-01,67.017,652.0,652.0
2013-08-01,23.035,221.0,221.0
2013-09-01,19.868,192.0,192.0
2013-10-01,17.192,169.0,169.0
2013-11-01,31.878,309.0,309.0
2013-12-01,17.819,175.0,175.0
2014-01-01,250.225,2459.0,2459.0
2014-02-01,29.176,284.0,284.0
2014-03-01,35.365,348.0,348.0
2014-04-01,17.134,168.0,168.0
2014-05-01,22.11,215.0,215.0
2014-06-01,13.029,128.0,128.0
2014-07-01,11.233,110.0,110.0
2014-08-01,13.794,133.0,133.0
2014-09-01,10.506,104.0,104.0
2014-10-01,10.223,99.0,99.0
2014-11-01,17.497,174.0,174.0
2014-12-01,13.648,133.0,133.0
2015-01-01,63.892,609.0,609.0
2015-02-01,143.891,1363.0,1363.0
2015-03-01,17.425,168.0,168.0
2015-04-01,24.719,232.0,232.0
2015-05-01,17.961,168.0,168.0
2015-06-01,16.546,157.0,157.0
2015-07-01,7.894,75.0,75.0
2015-08-01,15.421,145.0,145.0
2015-09-01,6.592,64.0,64.0
2015-10-01,20.015,191.0,191.0
2015-11-01,23.43,220.0,220.0
2015-12-01,10.214,99.0,99.0
2016-01-01,2.369,23.0,23.0
2016-02-01,1.666,17.0,17.0
2016-03-01,0.457,6.0,6.0
2016-04-01,0.493,6.0,6.0
2016-05-01,0.919,12.0,12.0
2016-06-01,1.056,12.0,12.0
2016-07-01,0.704,6.0,6.0
2016-08-01,0.642,6.0,6.0
2016-09-01,0.588,6.0,6.0
2016-10-01,0.506,6.0,6.0
2016-11-01,0.763,6.0,6.0
2016-12-01,0.837,6.0,6.0
2017-01-01,4.849,46.0,46.0
2017-02-01,2.076,23.0,23.0
2017-03-01,8.435,87.0,87.0
2017-04-01,4.953,52.0,52.0
2017-05-01,3.699,41.0,41.0
2017-06-01,5.094,52.0,52.0
2017-07-01,6.272,64.0,64.0
2017-08-01,3.793,41.0,41.0
2017-09-01,4.863,52.0,52.0
2017-10-01,2.367,23.0,23.0
2017-11-01,3.926,41.0,41.0
2017-12-01,4.673,46.0,46.0
2018-01-01,9.915,104.0,104.0
2018-02-01,0.233,0.0,0.0
2018-03-01,0.593,6.0,6.0
2018-04-01,0.425,6.0,6.0
2018-05-01,0.921,12.0,12.0
2018-06-01,0.403,6.0,6.0
2018-07-01,0.409,6.0,6.0
2018-08-01,0.563,6.0,6.0
2018-09-01,0.542,6.0,6.0
2018-10-01,0.38,6.0,6.0
2018-11-01,0.794,6.0,6.0
2018-12-01,0.822,12.0,12.0
2019-01-01,1.773,12.0,12.0
2019-02-01,1.854,29.0,29.0
2019-03-01,5.038,41.0,41.0
2019-04-01,1.695,12.0,12.0
2019-05-01,1.446,12.0,12.0
2019-06-01,2.278,17.0,17.0
2019-07-01,2.859,23.0,23.0
2019-08-01,1.69,12.0,12.0
2019-09-01,1.575,12.0,12.0
2019-10-01,1.709,12.0,12.0
2019-11-01,2.477,17.0,17.0
2019-12-01,2.606,23.0,23.0
2020-01-01,3.912,46.0,46.0
2020-02-01,5.04,52.0,52.0
2020-03-01,3.711,35.0,35.0
2020-04-01,2.852,29.0,29.0
2020-05-01,4.624,46.0,46.0
2020-06-01,4.705,46.0,46.0
2020-07-01,3.16,29.0,29.0
2020-08-01,3.603,35.0,35.0
2020-09-01,3.455,35.0,35.0
2020-10-01,2.891,29.0,29.0
2020-11-01,2.399,23.0,23.0
2020-12-01,6.648,64.0,64.0
2021-01-01,1.937,29.0,29.0
2021-02-01,5.07,64.0,64.0
2021-03-01,2.138,29.0,29.0
2021-04-01,1.063,12.0,12.0
2021-05-01,1.966,23.0,23.0
2021-06-01,3.326,41.0,41.0
2021-07-01,2.49,29.0,29.0
2021-08-01,1.743,23.0,23.0
2021-09-01,1.604,23.0,23.0
2021-10-01,2.337,29.0,29.0
2021-11-01,1.427,17.0,17.0
2021-12-01,0.899,12.0,12.0
2022-01-01,8.814,87.0,87.0
2022-02-01,4.927,47.0,47.0
2022-03-01,5.673,52.0,52.0
2022-04-01,2.631,23.0,23.0
2022-05-01,4.612,47.0,47.0
2022-06-01,8.016,76.0,76.0
2022-07-01,3.943,41.0,41.0
2022-08-01,3.537,35.0,35.0
2022-09-01,2.14,23.0,23.0
2022-10-01,2.063,17.0,17.0
2022-11-01,5.334,52.0,52.0
2022-12-01,24.31,233.0,233.0
2023-01-01,5.137,47.0,47.0
2023-02-01,3.691,35.0,35.0
2023-03-01,9.618,99.0,99.0
2023-04-01,4.502,47.0,47.0
2023-05-01,5.687,58.0,58.0
2023-06-01,4.511,47.0,47.0
2023-07-01,5.708,58.0,58.0
2023-08-01,3.982,41.0,41.0
2023-09-01,6.398,64.0,64.0
2023-10-01,2.722,29.0,29.0
2023-11-01,6.822,70.0,70.0
2023-12-01,5.222,52.0,52.0
2024-01-01,4.215,47.0,47.0
2024-02-01,2.556,29.0,29.0
2024-03-01,1.429,17.0,17.0
2024-04-01,1.757,17.0,17.0
2024-05-01,2.955,29.0,29.0
2024-06-01,2.576,29.0,29.0
2024-07-01,1.404,17.0,17.0
2024-08-01,2.992,29.0,29.0
2024-09-01,1.745,17.0,17.0
2024-10-01,2.438,23.0,23.0
2024-11-01,3.446,35.0,35.0
2024-12-01,6.487,70.0,70.0
