measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,186.0,635.0,635.0
2024-06-01,526.0,1795.0,1795.0
2024-07-01,506.0,1726.0,1726.0
2024-08-01,497.0,1696.0,1696.0
2024-09-01,429.0,1464.0,1464.0
2024-10-01,410.0,1399.0,1399.0
2024-11-01,151.0,515.0,515.0
2024-12-01,115.0,392.0,392.0
