measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,32.0,546.0,546.0
2003-02-01,0.0,0.0,0.0,85.0,1401.0,1401.0
2003-03-01,0.0,0.0,0.0,53.0,895.0,895.0
2003-04-01,0.0,0.0,0.0,46.0,757.0,757.0
2003-05-01,0.0,0.0,0.0,181.0,2964.0,2964.0
2003-06-01,0.0,0.0,0.0,276.0,4300.0,4300.0
2003-07-01,0.0,0.0,0.0,117.0,1807.0,1807.0
2003-08-01,0.0,0.0,0.0,251.0,3917.0,3917.0
2003-09-01,0.0,0.0,0.0,329.0,5135.0,5135.0
2003-10-01,0.0,0.0,0.0,344.0,5370.0,5370.0
2003-11-01,0.0,0.0,0.0,82.0,1333.0,1333.0
2003-12-01,0.0,0.0,0.0,44.0,746.0,746.0
2004-01-01,0.0,0.0,0.0,487.461,7665.0,7665.0
2004-02-01,0.0,0.0,0.0,440.92400000000004,6934.0,6934.0
2004-03-01,0.0,0.0,0.0,437.12100000000004,6874.0,6874.0
2004-04-01,0.0,0.0,0.0,412.91900000000004,6493.0,6493.0
2004-05-01,0.0,0.0,0.0,453.8,7136.0,7136.0
2004-06-01,0.0,0.0,0.0,413.51300000000003,6502.0,6502.0
2004-07-01,0.0,0.0,0.0,465.249,7316.0,7316.0
2004-08-01,0.0,0.0,0.0,464.148,7299.0,7299.0
2004-09-01,0.0,0.0,0.0,452.082,7109.0,7109.0
2004-10-01,0.0,0.0,0.0,408.69,6427.0,6427.0
2004-11-01,0.0,0.0,0.0,441.81600000000003,6948.0,6948.0
2004-12-01,0.0,0.0,0.0,450.27700000000004,7081.0,7081.0
2005-01-01,0.0,0.0,0.0,583.417,9140.94,9140.94
2005-02-01,0.0,0.0,0.0,484.32,7588.29,7588.29
2005-03-01,0.0,0.0,0.0,599.79,9397.48,9397.48
2005-04-01,0.0,0.0,0.0,590.979,9259.42,9259.42
2005-05-01,0.0,0.0,0.0,696.668,10915.36,10915.36
2005-06-01,0.0,0.0,0.0,879.215,13775.48,13775.48
