measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2019-01-01,317.656,2829.0,2829.0
2019-02-01,380.166,3385.0,3385.0
2019-03-01,535.743,4771.0,4771.0
2019-04-01,508.807,4531.0,4531.0
2019-05-01,556.084,4952.0,4952.0
2019-06-01,606.148,5398.0,5398.0
2019-07-01,679.246,6049.0,6049.0
2019-08-01,609.213,5425.0,5425.0
2019-09-01,521.904,4648.0,4648.0
2019-10-01,374.221,3332.0,3332.0
2019-11-01,358.617,3193.0,3193.0
2019-12-01,223.195,1988.0,1988.0
2020-01-01,180.509,1583.0,1583.0
2020-02-01,201.531,1767.0,1767.0
2020-03-01,291.396,2555.0,2555.0
2020-04-01,292.192,2562.0,2562.0
2020-05-01,383.705,3364.0,3364.0
2020-06-01,385.733,3382.0,3382.0
2020-07-01,366.866,3216.0,3216.0
2020-08-01,311.494,2731.0,2731.0
2020-09-01,306.334,2686.0,2686.0
2020-10-01,217.483,1907.0,1907.0
2020-11-01,200.281,1756.0,1756.0
2020-12-01,135.476,1188.0,1188.0
2021-01-01,190.608,1686.0,1686.0
2021-02-01,134.819,1192.0,1192.0
2021-03-01,331.9,2935.0,2935.0
2021-04-01,338.223,2991.0,2991.0
2021-05-01,374.742,3314.0,3314.0
2021-06-01,370.919,3280.0,3280.0
2021-07-01,332.502,2941.0,2941.0
2021-08-01,317.81,2811.0,2811.0
2021-09-01,317.298,2806.0,2806.0
2021-10-01,245.643,2172.0,2172.0
2021-11-01,227.007,2008.0,2008.0
2021-12-01,151.529,1340.0,1340.0
2022-01-01,160.041,546.0,546.0
2022-02-01,200.676,685.0,685.0
2022-03-01,280.595,957.0,957.0
2022-04-01,327.999,1119.0,1119.0
2022-05-01,327.106,1116.0,1116.0
2022-06-01,346.949,1184.0,1184.0
2022-07-01,358.671,1224.0,1224.0
2022-08-01,357.0,1218.0,1218.0
2022-09-01,302.079,1031.0,1031.0
2022-10-01,294.217,1004.0,1004.0
2022-11-01,211.418,721.0,721.0
2022-12-01,161.249,550.0,550.0
2023-01-01,24.0,82.0,82.0
2023-02-01,166.0,566.0,566.0
2023-03-01,204.0,696.0,696.0
2023-04-01,371.0,1266.0,1266.0
2023-05-01,474.0,1617.0,1617.0
2023-06-01,377.0,1286.0,1286.0
2023-07-01,425.0,1450.0,1450.0
2023-08-01,369.0,1259.0,1259.0
2023-09-01,349.0,1191.0,1191.0
2023-10-01,85.0,290.0,290.0
2023-11-01,150.0,512.0,512.0
2023-12-01,76.0,259.0,259.0
2024-01-01,36.0,123.0,123.0
2024-02-01,199.0,679.0,679.0
2024-03-01,34.0,116.0,116.0
2024-04-01,62.0,212.0,212.0
2024-05-01,142.0,485.0,485.0
2024-06-01,274.0,935.0,935.0
2024-07-01,8.0,27.0,27.0
2024-08-01,156.0,532.0,532.0
2024-09-01,0.0,0.0,0.0
2024-10-01,211.0,720.0,720.0
2024-11-01,120.0,409.0,409.0
2024-12-01,66.0,225.0,225.0
