measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2010-01-01,2189.167,51148.0,51148.0
2010-02-01,1708.573,39918.0,39918.0
2010-03-01,1410.8310000000001,32962.0,32962.0
2010-04-01,1329.104,31053.0,31053.0
2010-05-01,1958.9340000000002,45767.0,45767.0
2010-06-01,2509.562,58633.0,58633.0
2010-07-01,3236.956,75628.0,75628.0
2010-08-01,2761.005,64507.0,64507.0
2010-09-01,2665.264,62270.0,62270.0
2010-10-01,2306.261,53882.0,53882.0
2010-11-01,2910.85,68008.0,68008.0
2010-12-01,2109.493,49286.0,49286.0
