measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-07-01,-1.355,0.0,0.0,43.3,383.0,383.0
2021-08-01,-1.298,0.0,0.0,43.647,386.0,386.0
2021-09-01,-1.283,0.0,0.0,40.564,359.0,359.0
2021-10-01,-1.368,0.0,0.0,29.978,265.0,265.0
2021-11-01,-1.265,0.0,0.0,29.648,262.0,262.0
2021-12-01,-1.431,0.0,0.0,15.863,140.0,140.0
2022-01-01,-3.897,0.0,0.0,463.565,1582.0,1582.0
2022-02-01,-3.234,0.0,0.0,305.069,1041.0,1041.0
2022-03-01,-3.345,0.0,0.0,455.295,1553.0,1553.0
2022-04-01,-4.004,0.0,0.0,556.279,1898.0,1898.0
2022-05-01,-4.004,0.0,0.0,626.103,2136.0,2136.0
2022-06-01,-4.069,0.0,0.0,629.757,2149.0,2149.0
2022-07-01,-3.897,0.0,0.0,695.157,2372.0,2372.0
2022-08-01,-3.818,0.0,0.0,613.215,2092.0,2092.0
2022-09-01,-3.891,0.0,0.0,508.384,1735.0,1735.0
2022-10-01,-4.014,0.0,0.0,402.975,1375.0,1375.0
2022-11-01,-3.871,0.0,0.0,332.383,1134.0,1134.0
2022-12-01,-3.956,0.0,0.0,215.818,736.0,736.0
2023-01-01,-3.0,0.0,0.0,198.0,676.0,676.0
2023-02-01,-3.0,0.0,0.0,342.0,1167.0,1167.0
2023-03-01,-6.0,0.0,0.0,630.0,2150.0,2150.0
2023-04-01,-7.0,0.0,0.0,669.0,2283.0,2283.0
2023-05-01,-10.0,0.0,0.0,952.0,3248.0,3248.0
2023-06-01,-9.0,0.0,0.0,684.0,2334.0,2334.0
2023-07-01,-8.0,0.0,0.0,729.0,2487.0,2487.0
2023-08-01,-11.0,0.0,0.0,673.0,2296.0,2296.0
2023-09-01,-9.0,0.0,0.0,543.0,1853.0,1853.0
2023-10-01,-8.0,0.0,0.0,347.0,1184.0,1184.0
2023-11-01,2.0,0.0,0.0,223.0,761.0,761.0
2023-12-01,-1.0,0.0,0.0,189.0,645.0,645.0
2024-01-01,0.0,0.0,0.0,42.0,143.0,143.0
2024-02-01,-4.0,0.0,0.0,204.0,696.0,696.0
2024-03-01,-4.0,0.0,0.0,281.0,959.0,959.0
2024-04-01,-2.0,0.0,0.0,269.0,918.0,918.0
2024-05-01,-2.0,0.0,0.0,334.0,1140.0,1140.0
2024-06-01,-7.0,0.0,0.0,685.0,2337.0,2337.0
2024-07-01,-7.0,0.0,0.0,676.0,2307.0,2307.0
2024-08-01,-9.0,0.0,0.0,563.0,1921.0,1921.0
2024-09-01,-9.0,0.0,0.0,558.0,1904.0,1904.0
2024-10-01,-11.0,0.0,0.0,608.0,2074.0,2074.0
2024-11-01,-11.0,0.0,0.0,424.0,1447.0,1447.0
2024-12-01,-7.0,0.0,0.0,267.0,911.0,911.0
