measured_on,"Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed"
2007-10-01,147509.811,1604988.0,1604988.0,34.189,372.0,372.0
2007-11-01,96394.737,952842.0,952842.0,526.263,5202.0,5202.0
2007-12-01,143925.397,1462252.0,1462252.0,212.603,2160.0,2160.0
2008-01-01,140202.788,1416829.0,1416829.0,212.21200000000002,2145.0,2145.0
2008-02-01,149671.296,1523828.0,1523828.0,116.70400000000001,1188.0,1188.0
2008-03-01,152040.496,1544130.0,1544130.0,52.504000000000005,533.0,533.0
2008-04-01,156978.645,1604413.0,1604413.0,28.355,290.0,290.0
2008-05-01,126466.98,1320439.0,1320439.0,116.02,1211.0,1211.0
2008-06-01,149235.443,1639725.0,1639725.0,106.557,1171.0,1171.0
2008-07-01,152773.125,1586113.0,1586113.0,65.875,684.0,684.0
2008-08-01,157046.075,1626951.0,1626951.0,36.925000000000004,383.0,383.0
2008-09-01,144805.709,1494662.0,1494662.0,48.291000000000004,498.0,498.0
2008-10-01,162517.976,1638224.0,1638224.0,27.024,272.0,272.0
2008-11-01,108092.842,1074169.0,1074169.0,57.158,568.0,568.0
2008-12-01,109008.787,1141102.0,1141102.0,332.213,3478.0,3478.0
2009-01-01,163427.129,1689823.0,1689823.0,72.87100000000001,753.0,753.0
2009-02-01,153632.775,1584056.0,1584056.0,38.225,394.0,394.0
2009-03-01,154732.818,1576305.0,1576305.0,220.18200000000002,2243.0,2243.0
2009-04-01,141343.579,1466447.0,1466447.0,156.42100000000002,1623.0,1623.0
2009-05-01,146764.81,1507267.0,1507267.0,133.19,1368.0,1368.0
2009-06-01,143376.161,1481051.0,1481051.0,163.839,1692.0,1692.0
2009-07-01,136857.474,1444711.0,1444711.0,246.526,2602.0,2602.0
2009-08-01,120714.118,1274621.0,1274621.0,312.882,3304.0,3304.0
2009-09-01,61653.225,650697.0,650697.0,181.775,1918.0,1918.0
2009-10-01,122033.218,1327762.0,1327762.0,240.782,2620.0,2620.0
2009-11-01,111043.533,1167314.0,1167314.0,128.467,1350.0,1350.0
2009-12-01,125649.218,1291590.0,1291590.0,143.782,1478.0,1478.0
2010-01-01,153262.412,1576855.0,1576855.0,58.588,603.0,603.0
2010-02-01,133866.334,1384282.0,1384282.0,163.666,1692.0,1692.0
2010-03-01,148687.121,1517310.0,1517310.0,19.879,203.0,203.0
2010-04-01,128569.00200000001,1325386.0,1325386.0,139.99800000000002,1443.0,1443.0
2010-05-01,104989.496,1094661.0,1094661.0,278.504,2904.0,2904.0
2010-06-01,138471.248,1446693.0,1446693.0,174.752,1826.0,1826.0
2010-07-01,148392.121,1610809.0,1610809.0,68.879,748.0,748.0
2010-08-01,146745.65,1561305.0,1561305.0,10.35,110.0,110.0
2010-09-01,84512.422,891955.0,891955.0,179.578,1895.0,1895.0
2010-10-01,49359.068,718861.0,718861.0,130.93200000000002,1907.0,1907.0
2010-11-01,38090.263,402999.0,402999.0,254.73700000000002,2695.0,2695.0
2010-12-01,123572.126,1263916.0,1263916.0,967.874,9900.0,9900.0
2011-01-01,121547.5,1240398.0,1240398.0,572.498,5842.0,5842.0
2011-02-01,46663.563,478357.0,478357.0,414.437,4248.0,4248.0
2011-03-01,59190.838,626229.0,626229.0,351.162,3715.0,3715.0
2011-04-01,38113.793,404591.0,404591.0,388.207,4121.0,4121.0
2011-05-01,63243.686,723182.0,723182.0,613.314,7013.0,7013.0
2011-06-01,68087.173,736640.0,736640.0,529.827,5732.0,5732.0
2011-07-01,130066.45,1455050.0,1455050.0,330.549,3698.0,3698.0
2011-08-01,110806.68,1263788.0,1263788.0,361.318,4121.0,4121.0
2011-09-01,32006.27,336833.0,336833.0,170.73,1797.0,1797.0
2011-10-01,33808.934,355620.0,355620.0,384.066,4040.0,4040.0
2011-11-01,41937.861,465996.0,465996.0,522.139,5802.0,5802.0
2011-12-01,45681.106,490152.0,490152.0,354.894,3808.0,3808.0
2012-01-01,29597.016,320555.0,320555.0,250.984,2718.0,2718.0
2012-02-01,42255.428,438753.0,438753.0,331.572,3443.0,3443.0
2012-03-01,19267.038,209918.0,209918.0,223.962,2440.0,2440.0
2012-04-01,6297.943,71603.0,71603.0,185.057,2104.0,2104.0
2012-05-01,57127.016,609443.0,609443.0,438.984,4683.0,4683.0
2012-06-01,42562.759,457878.0,457878.0,413.241,4446.0,4446.0
2012-07-01,107131.71,1168318.0,1168318.0,528.289,5761.0,5761.0
2012-08-01,29466.272,331762.0,331762.0,425.728,4793.0,4793.0
2012-09-01,23228.317,247302.0,247302.0,351.683,3744.0,3744.0
2012-10-01,43884.544,456151.0,456151.0,304.456,3165.0,3165.0
2012-11-01,30669.826,309232.0,309232.0,197.174,1988.0,1988.0
2012-12-01,52278.216,554743.0,554743.0,304.784,3234.0,3234.0
2013-01-01,96777.336,1050697.0,1050697.0,609.664,6619.0,6619.0
2013-02-01,76967.999,813485.0,813485.0,306.001,3234.0,3234.0
2013-03-01,92460.056,989397.0,989397.0,304.944,3263.0,3263.0
2013-04-01,24065.434,265217.0,265217.0,437.566,4822.0,4822.0
2013-05-01,5287.636,61175.0,61175.0,186.364,2156.0,2156.0
2013-06-01,11671.311,134789.0,134789.0,184.689,2133.0,2133.0
2013-07-01,25372.423,294868.0,294868.0,361.577,4202.0,4202.0
2013-08-01,26632.901,290171.0,290171.0,301.099,3281.0,3281.0
2013-09-01,19087.068,209645.0,209645.0,255.932,2811.0,2811.0
2013-10-01,56926.303,624503.0,624503.0,320.697,3518.0,3518.0
2013-11-01,101981.25,1090226.0,1090226.0,266.746,2852.0,2852.0
2013-12-01,91294.74,1004182.0,1004182.0,308.26,3391.0,3391.0
2014-01-01,107267.11,1208902.0,1208902.0,211.886,2388.0,2388.0
2014-02-01,68357.04,798671.0,798671.0,446.96,5222.0,5222.0
2014-03-01,84057.872,914808.0,914808.0,190.128,2069.0,2069.0
2014-04-01,6804.678,86216.0,86216.0,136.322,1727.0,1727.0
2014-05-01,2371.69,37110.0,37110.0,106.31,1663.0,1663.0
2014-06-01,38741.331,460528.0,460528.0,189.669,2255.0,2255.0
2014-07-01,24443.543,298561.0,298561.0,317.457,3878.0,3878.0
2014-08-01,56174.344,665780.0,665780.0,349.656,4144.0,4144.0
2014-09-01,35123.375,396350.0,396350.0,268.625,3031.0,3031.0
2014-10-01,63764.867,699159.0,699159.0,261.133,2863.0,2863.0
2014-11-01,58028.969,647437.0,647437.0,334.031,3727.0,3727.0
2014-12-01,51875.213,591294.0,591294.0,196.787,2243.0,2243.0
2015-01-01,35368.985,404042.0,404042.0,242.015,2765.0,2765.0
2015-02-01,38554.171,455183.0,455183.0,360.829,4260.0,4260.0
2015-03-01,10250.058,127687.0,127687.0,241.942,3014.0,3014.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0
