measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1292.595,16456.0,16456.0
2003-02-01,1139.479,14507.0,14507.0
2003-03-01,1131.64,14407.0,14407.0
2003-04-01,1141.2910000000002,14530.0,14530.0
2003-05-01,1358.005,17289.0,17289.0
2003-06-01,1417.761,18050.0,18050.0
2003-07-01,1546.707,19691.0,19691.0
2003-08-01,1634.901,20814.0,20814.0
2003-09-01,1342.231,17088.0,17088.0
2003-10-01,1216.748,15491.0,15491.0
2003-11-01,1152.094,14667.0,14667.0
2003-12-01,1191.549,15170.0,15170.0
2004-01-01,1225.6570000000002,15604.0,15604.0
2004-02-01,1434.14,18259.0,18259.0
2004-03-01,1193.03,15189.0,15189.0
2004-04-01,623.292,7935.0,7935.0
2004-05-01,1302.438,16582.0,16582.0
2004-06-01,1501.2640000000001,19113.0,19113.0
2004-07-01,1412.539,17984.0,17984.0
2004-08-01,1305.795,16625.0,16625.0
2004-09-01,1503.846,19146.0,19146.0
2004-10-01,1522.441,19383.0,19383.0
2004-11-01,1435.6670000000001,18278.0,18278.0
2004-12-01,955.892,12170.0,12170.0
2005-01-01,1048.124,13344.08,13344.08
2005-02-01,946.041,12044.43,12044.43
2005-03-01,1020.97,12998.38,12998.38
2005-04-01,1025.873,13060.81,13060.81
2005-05-01,1126.723,14344.76,14344.76
2005-06-01,1447.21,18425.01,18425.01
2005-07-01,1853.179,23593.57,23593.57
2005-08-01,1920.4830000000002,24450.44,24450.44
2005-09-01,1448.4540000000002,18440.85,18440.85
2005-10-01,1124.28,14313.67,14313.67
2005-11-01,1003.1260000000001,12771.21,12771.21
2005-12-01,1144.538,14571.57,14571.57
