measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2021-01-01,25.804,406.0,406.0
2021-02-01,25.093,395.0,395.0
2021-03-01,19.556,308.0,308.0
2021-04-01,22.278,350.0,350.0
2021-05-01,25.499,402.0,402.0
2021-06-01,34.709,547.0,547.0
2021-07-01,38.237,602.0,602.0
2021-08-01,38.994,614.0,614.0
2021-09-01,32.95,520.0,520.0
2021-10-01,27.882,439.0,439.0
2021-11-01,22.933,361.0,361.0
2021-12-01,24.065,379.0,379.0
2022-01-01,20.03,289.0,289.0
2022-02-01,17.833,257.0,257.0
2022-03-01,14.201,204.0,204.0
2022-04-01,14.803,214.0,214.0
2022-05-01,21.868,314.0,314.0
2022-06-01,26.62,383.0,383.0
2022-07-01,31.369,451.0,451.0
2022-08-01,31.532,454.0,454.0
2022-09-01,26.58,383.0,383.0
2022-10-01,20.543,295.0,295.0
2022-11-01,19.254,277.0,277.0
2022-12-01,21.367,307.0,307.0
2023-01-01,16.39,248.0,248.0
2023-02-01,15.459,234.0,234.0
2023-03-01,15.257,230.0,230.0
2023-04-01,14.735,223.0,223.0
2023-05-01,21.037,318.0,318.0
2023-06-01,24.301,367.0,367.0
2023-07-01,26.651,403.0,403.0
2023-08-01,29.334,444.0,444.0
2023-09-01,24.712,373.0,373.0
2023-10-01,18.241,276.0,276.0
2023-11-01,16.912,256.0,256.0
2023-12-01,17.971,271.0,271.0
2024-01-01,21.082,302.0,302.0
2024-02-01,14.556,208.0,208.0
2024-03-01,16.518,235.0,235.0
2024-04-01,15.519,221.0,221.0
2024-05-01,20.735,295.0,295.0
2024-06-01,23.393,334.0,334.0
2024-07-01,25.286,360.0,360.0
2024-08-01,28.571,407.0,407.0
2024-09-01,23.706,338.0,338.0
2024-10-01,20.535,293.0,293.0
2024-11-01,16.451,234.0,234.0
2024-12-01,17.648,252.0,252.0
