measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,38.998000000000005,342.0,342.0,285.925,3054.0,3054.0
2001-02-01,32.598,286.0,286.0,238.997,2552.0,2552.0
2001-03-01,30.239,265.0,265.0,221.703,2368.0,2368.0
2001-04-01,28.024,246.0,246.0,205.464,2194.0,2194.0
2001-05-01,33.561,294.0,294.0,246.06,2628.0,2628.0
2001-06-01,35.882000000000005,315.0,315.0,263.07800000000003,2810.0,2810.0
2001-07-01,40.142,352.0,352.0,294.307,3143.0,3143.0
2001-08-01,39.891000000000005,350.0,350.0,292.47200000000004,3123.0,3123.0
2001-09-01,36.492000000000004,320.0,320.0,267.55,2857.0,2857.0
2001-10-01,35.441,311.0,311.0,259.846,2775.0,2775.0
2001-11-01,28.769000000000002,252.0,252.0,210.92700000000002,2253.0,2253.0
2001-12-01,29.962,263.0,263.0,219.67100000000002,2346.0,2346.0
2002-01-01,32.24,263.0,263.0,236.625,2542.0,2542.0
2002-02-01,30.889000000000003,252.0,252.0,226.711,2435.0,2435.0
2002-03-01,29.497,240.0,240.0,216.494,2326.0,2326.0
2002-04-01,29.427000000000003,240.0,240.0,215.982,2320.0,2320.0
2002-05-01,25.575,208.0,208.0,187.703,2016.0,2016.0
2002-06-01,32.396,264.0,264.0,237.77200000000002,2554.0,2554.0
2002-07-01,37.689,307.0,307.0,276.618,2971.0,2971.0
2002-08-01,34.566,282.0,282.0,253.697,2725.0,2725.0
2002-09-01,30.929000000000002,252.0,252.0,227.005,2438.0,2438.0
2002-10-01,30.374000000000002,248.0,248.0,222.931,2395.0,2395.0
2002-11-01,32.134,262.0,262.0,235.84300000000002,2533.0,2533.0
2002-12-01,34.283,279.0,279.0,251.61800000000002,2703.0,2703.0
2003-01-01,65.115,592.0,592.0,341.90200000000004,3772.0,3772.0
2003-02-01,56.569,515.0,515.0,297.031,3277.0,3277.0
2003-03-01,50.704,461.0,461.0,266.23400000000004,2937.0,2937.0
2003-04-01,44.173,402.0,402.0,231.941,2559.0,2559.0
2003-05-01,48.911,445.0,445.0,256.821,2833.0,2833.0
2003-06-01,50.956,463.0,463.0,267.557,2951.0,2951.0
2003-07-01,69.577,633.0,633.0,365.331,4030.0,4030.0
2003-08-01,68.154,620.0,620.0,357.856,3948.0,3948.0
2003-09-01,56.951,518.0,518.0,299.03200000000004,3299.0,3299.0
2003-10-01,54.541000000000004,496.0,496.0,286.38,3159.0,3159.0
2003-11-01,60.016000000000005,546.0,546.0,315.12800000000004,3476.0,3476.0
2003-12-01,64.331,585.0,585.0,337.78700000000003,3726.0,3726.0
2004-01-01,66.57300000000001,598.0,598.0,75.858,853.0,853.0
2004-02-01,38.084,342.0,342.0,75.402,848.0,848.0
2004-03-01,23.434,210.0,210.0,86.285,970.0,970.0
2004-04-01,15.927000000000001,143.0,143.0,83.783,942.0,942.0
2004-05-01,16.189,145.0,145.0,93.043,1046.0,1046.0
2004-06-01,15.289000000000001,137.0,137.0,94.61800000000001,1064.0,1064.0
2004-07-01,17.426000000000002,156.0,156.0,99.774,1122.0,1122.0
2004-08-01,22.39,201.0,201.0,92.464,1040.0,1040.0
2004-09-01,22.842000000000002,205.0,205.0,86.717,975.0,975.0
2004-10-01,22.444000000000003,201.0,201.0,86.36800000000001,971.0,971.0
2004-11-01,20.492,184.0,184.0,78.69800000000001,885.0,885.0
2004-12-01,43.909,394.0,394.0,75.989,854.0,854.0
2005-01-01,54.369,460.13,460.13,143.6,1513.48,1513.48
2005-02-01,18.679000000000002,158.09,158.09,114.881,1210.79,1210.79
2005-03-01,20.704,175.22,175.22,159.418,1680.2,1680.2
2005-04-01,25.078000000000003,212.24,212.24,151.329,1594.94,1594.94
2005-05-01,23.291,197.11,197.11,144.70600000000002,1525.14,1525.14
2005-06-01,30.23,255.84,255.84,273.164,2879.03,2879.03
2005-07-01,30.77,260.41,260.41,359.607,3790.11,3790.11
2005-08-01,36.147,305.92,305.92,357.23400000000004,3765.09,3765.09
2005-09-01,23.662000000000003,200.26,200.26,216.282,2279.52,2279.52
2005-10-01,26.277,222.39,222.39,153.357,1616.32,1616.32
2005-11-01,21.125,178.78,178.78,134.405,1416.57,1416.57
2005-12-01,44.668,378.03,378.03,168.018,1770.84,1770.84
2006-01-01,29.734,251.0,251.0,56.635,654.0,654.0
2006-02-01,15.559000000000001,131.0,131.0,64.021,739.0,739.0
2006-03-01,13.069,110.0,110.0,84.364,974.0,974.0
2006-04-01,25.035,211.0,211.0,69.81400000000001,806.0,806.0
2006-05-01,23.401,197.0,197.0,91.96300000000001,1062.0,1062.0
2006-06-01,21.27,179.0,179.0,118.459,1368.0,1368.0
2006-07-01,30.811,260.0,260.0,211.978,2448.0,2448.0
2006-08-01,29.886000000000003,252.0,252.0,188.36100000000002,2175.0,2175.0
2006-09-01,13.73,116.0,116.0,110.798,1280.0,1280.0
2006-10-01,14.503,122.0,122.0,120.016,1386.0,1386.0
2006-11-01,17.078,144.0,144.0,80.686,932.0,932.0
2006-12-01,18.923000000000002,160.0,160.0,81.906,946.0,946.0
2007-01-01,45.333000000000006,512.0,512.0,264.54400000000004,2989.0,2989.0
2007-02-01,20.953,238.0,238.0,206.261,2330.0,2330.0
2007-03-01,4.113,49.0,49.0,88.03800000000001,994.0,994.0
2007-04-01,3.3,37.0,37.0,47.21,534.0,534.0
2007-05-01,56.632000000000005,641.0,641.0,137.876,1558.0,1558.0
2007-06-01,43.653,494.0,494.0,114.129,1289.0,1289.0
2007-07-01,4.5680000000000005,49.0,49.0,393.935,4451.0,4451.0
2007-08-01,29.212,329.0,329.0,397.886,4495.0,4495.0
2007-09-01,3.915,43.0,43.0,76.638,866.0,866.0
2007-10-01,1.5490000000000002,18.0,18.0,53.182,601.0,601.0
2007-11-01,21.09,238.0,238.0,24.139000000000003,273.0,273.0
2007-12-01,5.958,67.0,67.0,40.886,462.0,462.0
2008-01-01,15.907,174.0,174.0,42.197,476.0,476.0
2008-02-01,2.629,31.0,31.0,12.936,145.0,145.0
2008-03-01,10.258000000000001,118.0,118.0,32.525,366.0,366.0
2008-04-01,6.232,68.0,68.0,9.092,102.0,102.0
2008-05-01,2.1590000000000003,25.0,25.0,7.025,79.0,79.0
2008-06-01,0.92,12.0,12.0,43.897000000000006,495.0,495.0
2008-07-01,2.798,31.0,31.0,120.96900000000001,1363.0,1363.0
2008-08-01,9.986,112.0,112.0,144.5,1628.0,1628.0
2008-09-01,19.05,217.0,217.0,19.583000000000002,221.0,221.0
2008-10-01,48.147000000000006,539.0,539.0,27.375,308.0,308.0
2008-11-01,7.482,87.0,87.0,55.02,619.0,619.0
