measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-11-01,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0
2019-01-01,179.95,1602.0,1602.0
2019-02-01,189.613,1689.0,1689.0
2019-03-01,282.47,2515.0,2515.0
2019-04-01,332.53,2961.0,2961.0
2019-05-01,354.02,3153.0,3153.0
2019-06-01,398.206,3546.0,3546.0
2019-07-01,376.918,3356.0,3356.0
2019-08-01,383.697,3417.0,3417.0
2019-09-01,316.729,2820.0,2820.0
2019-10-01,311.33,2772.0,2772.0
2019-11-01,193.497,1723.0,1723.0
2019-12-01,141.04,1256.0,1256.0
2020-01-01,193.911,1700.0,1700.0
2020-02-01,204.265,1791.0,1791.0
2020-03-01,312.922,2743.0,2743.0
2020-04-01,349.722,3066.0,3066.0
2020-05-01,406.099,3560.0,3560.0
2020-06-01,393.708,3452.0,3452.0
2020-07-01,408.045,3577.0,3577.0
2020-08-01,332.565,2916.0,2916.0
2020-09-01,324.11,2841.0,2841.0
2020-10-01,244.208,2141.0,2141.0
2020-11-01,210.44,1845.0,1845.0
2020-12-01,159.005,1394.0,1394.0
2021-01-01,188.163,1664.0,1664.0
2021-02-01,207.642,1836.0,1836.0
2021-03-01,265.41,2347.0,2347.0
2021-04-01,322.263,2850.0,2850.0
2021-05-01,317.514,2808.0,2808.0
2021-06-01,394.762,3491.0,3491.0
2021-07-01,425.091,3760.0,3760.0
2021-08-01,403.526,3569.0,3569.0
2021-09-01,345.29,3054.0,3054.0
2021-10-01,267.529,2366.0,2366.0
2021-11-01,199.793,1767.0,1767.0
2021-12-01,179.017,1583.0,1583.0
2022-01-01,172.844,590.0,590.0
2022-02-01,216.96,740.0,740.0
2022-03-01,262.689,896.0,896.0
2022-04-01,318.059,1085.0,1085.0
2022-05-01,326.224,1113.0,1113.0
2022-06-01,289.575,988.0,988.0
2022-07-01,335.428,1144.0,1144.0
2022-08-01,338.044,1153.0,1153.0
2022-09-01,294.527,1005.0,1005.0
2022-10-01,243.061,829.0,829.0
2022-11-01,178.173,608.0,608.0
2022-12-01,157.416,537.0,537.0
2023-01-01,129.0,440.0,440.0
2023-02-01,251.0,856.0,856.0
2023-03-01,320.0,1092.0,1092.0
2023-04-01,351.0,1198.0,1198.0
2023-05-01,325.0,1109.0,1109.0
2023-06-01,334.0,1140.0,1140.0
2023-07-01,371.0,1266.0,1266.0
2023-08-01,374.0,1276.0,1276.0
2023-09-01,341.0,1163.0,1163.0
2023-10-01,269.0,918.0,918.0
2023-11-01,192.0,655.0,655.0
2023-12-01,156.0,532.0,532.0
2024-01-01,189.0,645.0,645.0
2024-02-01,222.0,757.0,757.0
2024-03-01,301.0,1027.0,1027.0
2024-04-01,318.0,1085.0,1085.0
2024-05-01,396.0,1351.0,1351.0
2024-06-01,376.0,1283.0,1283.0
2024-07-01,383.0,1307.0,1307.0
2024-08-01,333.0,1136.0,1136.0
2024-09-01,336.0,1146.0,1146.0
2024-10-01,263.0,897.0,897.0
2024-11-01,187.0,638.0,638.0
2024-12-01,158.0,539.0,539.0
