measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,-103.0,1249.0,1249.0
2001-02-01,-21.0,0.0,0.0
2001-03-01,22.0,379.0,379.0
2001-04-01,54.0,841.0,841.0
2001-05-01,166.0,2726.0,2726.0
2001-06-01,648.0,11815.0,11815.0
2001-07-01,969.0,14016.0,14016.0
2001-08-01,562.0,9831.0,9831.0
2001-09-01,85.0,2347.0,2347.0
2001-10-01,50.0,1097.0,1097.0
2001-11-01,-18.0,0.0,0.0
2001-12-01,-45.0,309.0,309.0
2002-01-01,93.0,1559.0,1559.0
2002-02-01,-45.0,713.0,713.0
2002-03-01,133.0,1972.0,1972.0
2002-04-01,109.0,2210.0,2210.0
2002-05-01,105.0,1868.0,1868.0
2002-06-01,45.0,1160.0,1160.0
2002-07-01,713.0,10736.0,10736.0
2002-08-01,115.0,1769.0,1769.0
2002-09-01,7.0,120.0,120.0
2002-10-01,-18.0,0.0,0.0
2002-11-01,48.0,1061.0,1061.0
2002-12-01,7.0,120.0,120.0
2003-01-01,-66.0,0.0,0.0
2003-02-01,-79.0,0.0,0.0
2003-03-01,57.0,1288.0,1288.0
2003-04-01,-48.0,0.0,0.0
2003-05-01,40.0,1050.0,1050.0
2003-07-01,-31.0,0.0,0.0
2003-08-01,1385.0,20317.0,20317.0
2003-09-01,-26.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,65.0,1363.0,1363.0
2004-01-01,1077.218,18188.0,18188.0
2004-02-01,11.286000000000001,191.0,191.0
2004-03-01,76.078,1285.0,1285.0
2004-04-01,43.473,734.0,734.0
2004-05-01,64.37400000000001,1087.0,1087.0
2004-06-01,18.393,311.0,311.0
2004-07-01,4.4590000000000005,75.0,75.0
2004-08-01,3.3440000000000003,56.0,56.0
2004-09-01,67.718,1143.0,1143.0
2004-10-01,4.877000000000001,82.0,82.0
2004-11-01,65.76700000000001,1110.0,1110.0
2004-12-01,73.013,1233.0,1233.0
2005-01-01,135.845,2035.11,2035.11
2005-02-01,46.672000000000004,699.2,699.2
2005-03-01,51.73,774.97,774.97
2005-04-01,62.66,938.71,938.71
2005-05-01,58.195,871.83,871.83
2005-06-01,75.531,1131.54,1131.54
2005-07-01,76.882,1151.77,1151.77
2005-08-01,90.31700000000001,1353.06,1353.06
2005-09-01,59.123000000000005,885.72,885.72
2005-10-01,65.657,983.61,983.61
2005-11-01,52.782000000000004,790.73,790.73
2005-12-01,111.607,1671.99,1671.99
2006-01-01,56.177,872.0,872.0
2006-02-01,29.395,457.0,457.0
2006-03-01,24.692,383.0,383.0
2006-04-01,47.299,735.0,735.0
2006-05-01,44.213,687.0,687.0
2006-06-01,40.187000000000005,624.0,624.0
2006-07-01,58.211000000000006,904.0,904.0
2006-08-01,56.465,877.0,877.0
2006-09-01,25.941000000000003,403.0,403.0
2006-10-01,27.402,426.0,426.0
2006-11-01,32.266,501.0,501.0
2006-12-01,35.752,555.0,555.0
2007-01-01,44.224000000000004,1277.0,1277.0
2007-02-01,70.284,2036.0,2036.0
2007-03-01,33.806000000000004,978.0,978.0
2007-04-01,31.247,903.0,903.0
2007-05-01,67.72200000000001,1961.0,1961.0
2007-06-01,18.957,546.0,546.0
2007-07-01,25.239,730.0,730.0
2007-08-01,11.841000000000001,345.0,345.0
2007-09-01,32.787,949.0,949.0
2007-10-01,38.985,1127.0,1127.0
2007-11-01,40.134,1162.0,1162.0
2007-12-01,55.775,1616.0,1616.0
2008-01-01,356.0,4554.0,4554.0
2008-02-01,4.0,604.0,604.0
2008-03-01,51.0,955.0,955.0
2008-04-01,26.0,598.0,598.0
2008-05-01,-10.0,0.0,0.0
2008-06-01,-3.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,10.0,385.0,385.0
2008-10-01,60.0,1915.0,1915.0
2008-11-01,113.0,1420.0,1420.0
2008-12-01,-53.0,0.0,0.0
2009-01-01,-60.0,0.0,0.0
2009-02-01,-28.0,0.0,0.0
2009-03-01,-27.0,0.0,0.0
2009-04-01,-32.0,0.0,0.0
2009-05-01,-5.0,0.0,0.0
2009-06-01,-1.0,0.0,0.0
2009-07-01,-1.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,-22.0,0.0,0.0
2009-10-01,-42.0,0.0,0.0
2009-11-01,-40.0,403.0,403.0
2009-12-01,-79.0,0.0,0.0
2010-01-01,-80.0,0.0,0.0
2010-02-01,-74.0,0.0,0.0
2010-03-01,-58.0,0.0,0.0
2010-04-01,-35.0,0.0,0.0
2010-05-01,-30.0,0.0,0.0
2010-06-01,107.0,1692.0,1692.0
2010-07-01,-31.0,0.0,0.0
2010-08-01,-29.0,0.0,0.0
2010-09-01,-30.0,0.0,0.0
2010-10-01,-41.0,0.0,0.0
2010-11-01,-58.0,0.0,0.0
2010-12-01,-82.0,0.0,0.0
2011-01-01,-80.0,0.0,0.0
2011-02-01,-64.0,0.0,0.0
2011-03-01,-55.0,0.0,0.0
2011-04-01,-43.0,0.0,0.0
2011-05-01,-39.0,0.0,0.0
2011-06-01,-32.0,0.0,0.0
2011-07-01,74.0,1410.0,1410.0
2011-08-01,93.0,1646.0,1646.0
2011-09-01,-19.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,-32.0,0.0,0.0
2012-04-01,-41.0,0.0,0.0
2012-05-01,-31.0,0.0,0.0
2012-06-01,-31.0,0.0,0.0
2012-07-01,1015.0,13413.0,13413.0
2012-08-01,-31.0,0.0,0.0
2012-09-01,-32.0,0.0,0.0
2012-10-01,-43.0,0.0,0.0
2012-11-01,-60.0,0.0,0.0
2012-12-01,-71.0,0.0,0.0
2013-01-01,-76.0,0.0,0.0
2013-02-01,-70.0,0.0,0.0
2013-03-01,-72.0,0.0,0.0
2013-04-01,-51.0,0.0,0.0
2013-05-01,-26.0,0.0,0.0
2013-06-01,2.0,386.0,386.0
2013-07-01,75.0,1813.0,1813.0
2013-08-01,-32.0,0.0,0.0
2013-09-01,-31.0,0.0,0.0
2013-10-01,-39.0,0.0,0.0
2013-11-01,-22.0,737.0,737.0
2013-12-01,356.0,5368.0,5368.0
2014-01-01,-85.0,0.0,0.0
2014-02-01,289.0,4258.0,4258.0
2014-03-01,282.0,4908.0,4908.0
2014-04-01,-40.0,0.0,0.0
2014-05-01,-29.0,0.0,0.0
2014-06-01,-31.0,0.0,0.0
2014-07-01,-32.0,0.0,0.0
2014-08-01,-31.0,0.0,0.0
2014-09-01,-45.0,0.0,0.0
2014-10-01,-28.0,0.0,0.0
2014-11-01,-65.0,0.0,0.0
2014-12-01,-72.0,0.0,0.0
2015-01-01,-78.0,0.0,0.0
2015-02-01,-75.0,0.0,0.0
2015-03-01,-59.0,0.0,0.0
2015-04-01,-43.0,0.0,0.0
2015-05-01,0.0,0.0,0.0
2015-06-01,-13.0,0.0,0.0
2015-07-01,9.0,207.0,207.0
2015-08-01,120.0,2048.0,2048.0
2015-09-01,-3.0,207.0,207.0
2015-10-01,0.0,0.0,0.0
2015-11-01,-55.0,0.0,0.0
2015-12-01,-83.0,788.0,788.0
2016-01-01,-80.0,0.0,0.0
2016-02-01,-65.0,0.0,0.0
2016-03-01,-46.0,0.0,0.0
2016-04-01,110.0,1807.0,1807.0
2016-05-01,-38.0,0.0,0.0
2016-06-01,-41.0,0.0,0.0
2016-07-01,-33.0,0.0,0.0
2016-08-01,155.0,2371.0,2371.0
2016-09-01,-32.0,0.0,0.0
2016-10-01,-34.0,0.0,0.0
2016-11-01,-39.0,0.0,0.0
2016-12-01,-67.0,0.0,0.0
2017-01-01,-22.729,276.0,276.0
2017-02-01,-26.744,322.0,322.0
2017-03-01,-27.046,328.0,328.0
2017-04-01,-22.21,270.0,270.0
2017-05-01,-20.368,247.0,247.0
2017-06-01,-7.255,86.0,86.0
2017-07-01,-7.359,92.0,92.0
2017-08-01,-8.879,109.0,109.0
2017-09-01,-20.123,242.0,242.0
2017-10-01,-34.212,414.0,414.0
2017-11-01,-40.007,483.0,483.0
2017-12-01,-51.068,621.0,621.0
2018-01-01,49.857,1456.0,1456.0
2018-02-01,21.194,616.0,616.0
2018-03-01,30.232,880.0,880.0
2018-04-01,24.175,702.0,702.0
2018-05-01,25.788,754.0,754.0
2018-06-01,100.385,2923.0,2923.0
2018-07-01,30.477,886.0,886.0
2018-08-01,23.33,679.0,679.0
2018-09-01,25.14,731.0,731.0
2018-10-01,41.806,1220.0,1220.0
2018-11-01,46.133,1346.0,1346.0
2018-12-01,40.483,1180.0,1180.0
2019-01-01,-16.892,414.0,414.0
2019-02-01,-18.264,443.0,443.0
2019-03-01,-29.011,708.0,708.0
2019-04-01,-8.502,207.0,207.0
2019-05-01,-17.292,420.0,420.0
2019-06-01,-30.464,742.0,742.0
2019-07-01,-17.773,432.0,432.0
2019-08-01,-8.065,196.0,196.0
2019-09-01,-16.59,403.0,403.0
2019-10-01,-13.402,328.0,328.0
2019-11-01,-6.885,167.0,167.0
2019-12-01,-18.86,460.0,460.0
2020-01-01,4.682,552.0,552.0
2020-02-01,4.867,570.0,570.0
2020-03-01,4.158,489.0,489.0
2020-04-01,4.716,552.0,552.0
2020-05-01,5.435,639.0,639.0
2020-06-01,6.552,771.0,771.0
2020-07-01,3.343,391.0,391.0
2020-08-01,5.419,639.0,639.0
2020-09-01,4.15,489.0,489.0
2020-10-01,5.178,610.0,610.0
2020-11-01,6.955,817.0,817.0
2020-12-01,5.545,650.0,650.0
2021-01-01,223.584,2791.0,2791.0
2021-02-01,339.538,4229.0,4229.0
2021-03-01,314.933,3924.0,3924.0
2021-04-01,283.639,3533.0,3533.0
2021-05-01,308.128,3838.0,3838.0
2021-06-01,209.311,2607.0,2607.0
2021-07-01,97.476,1214.0,1214.0
2021-08-01,101.837,1272.0,1272.0
2021-09-01,256.162,3193.0,3193.0
2021-10-01,410.049,5110.0,5110.0
2021-11-01,254.892,3176.0,3176.0
2021-12-01,443.451,5524.0,5524.0
2022-01-01,119.402,1991.0,1991.0
2022-02-01,190.646,3170.0,3170.0
2022-03-01,151.649,2520.0,2520.0
2022-04-01,82.589,1375.0,1375.0
2022-05-01,183.092,3044.0,3044.0
2022-06-01,91.582,1525.0,1525.0
2022-07-01,74.684,1243.0,1243.0
2022-08-01,48.768,811.0,811.0
2022-09-01,86.922,1444.0,1444.0
2022-10-01,140.144,2330.0,2330.0
2022-11-01,147.88,2463.0,2463.0
2022-12-01,141.642,2353.0,2353.0
2023-01-01,0.0,316.0,316.0
2023-02-01,0.0,242.0,242.0
2023-03-01,0.0,213.0,213.0
2023-04-01,0.0,104.0,104.0
2023-05-01,0.0,155.0,155.0
2023-06-01,0.0,98.0,98.0
2023-07-01,0.0,115.0,115.0
2023-08-01,0.0,52.0,52.0
2023-09-01,0.0,201.0,201.0
2023-10-01,0.0,63.0,63.0
2023-11-01,0.0,121.0,121.0
2023-12-01,0.0,173.0,173.0
2024-01-01,23.469,845.0,845.0
2024-02-01,15.054,546.0,546.0
2024-03-01,11.948,431.0,431.0
2024-04-01,9.598,351.0,351.0
2024-05-01,11.678,426.0,426.0
2024-06-01,8.051,293.0,293.0
2024-07-01,7.928,288.0,288.0
2024-08-01,9.613,351.0,351.0
2024-09-01,7.209,259.0,259.0
2024-10-01,10.902,397.0,397.0
2024-11-01,10.61,385.0,385.0
2024-12-01,9.94,362.0,362.0
