measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2017-09-01,426.464,3929.0,3929.0
2017-10-01,371.356,3421.0,3421.0
2017-11-01,328.008,3022.0,3022.0
2017-12-01,268.172,2471.0,2471.0
2018-01-01,266.895,2430.0,2430.0
2018-02-01,233.938,2130.0,2130.0
2018-03-01,337.941,3077.0,3077.0
2018-04-01,414.958,3778.0,3778.0
2018-05-01,412.193,3753.0,3753.0
2018-06-01,443.436,4037.0,4037.0
2018-07-01,418.692,3812.0,3812.0
2018-08-01,427.523,3892.0,3892.0
2018-09-01,283.048,2577.0,2577.0
2018-10-01,304.75,2774.0,2774.0
2018-11-01,221.003,2012.0,2012.0
2018-12-01,182.623,1663.0,1663.0
2019-01-01,230.105,2049.0,2049.0
2019-02-01,221.771,1975.0,1975.0
2019-03-01,367.453,3272.0,3272.0
2019-04-01,377.608,3363.0,3363.0
2019-05-01,428.99,3820.0,3820.0
2019-06-01,415.737,3702.0,3702.0
2019-07-01,462.18,4116.0,4116.0
2019-08-01,411.577,3665.0,3665.0
2019-09-01,375.328,3342.0,3342.0
2019-10-01,297.608,2650.0,2650.0
2019-11-01,256.299,2282.0,2282.0
2019-12-01,227.344,2024.0,2024.0
2020-01-01,227.755,1997.0,1997.0
2020-02-01,234.064,2052.0,2052.0
2020-03-01,299.391,2625.0,2625.0
2020-04-01,406.652,3565.0,3565.0
2020-05-01,406.975,3568.0,3568.0
2020-06-01,395.936,3471.0,3471.0
2020-07-01,442.884,3883.0,3883.0
2020-08-01,355.618,3118.0,3118.0
2020-09-01,301.179,2640.0,2640.0
2020-10-01,305.343,2677.0,2677.0
2020-11-01,255.378,2239.0,2239.0
2020-12-01,215.825,1892.0,1892.0
2021-01-01,196.574,1739.0,1739.0
2021-02-01,192.027,1698.0,1698.0
2021-03-01,315.017,2786.0,2786.0
2021-04-01,423.297,3744.0,3744.0
2021-05-01,426.579,3773.0,3773.0
2021-06-01,392.966,3475.0,3475.0
2021-07-01,424.602,3755.0,3755.0
2021-08-01,386.992,3423.0,3423.0
2021-09-01,362.006,3202.0,3202.0
2021-10-01,297.228,2629.0,2629.0
2021-11-01,279.515,2472.0,2472.0
2021-12-01,204.197,1806.0,1806.0
2022-01-01,233.196,796.0,796.0
2022-02-01,260.208,888.0,888.0
2022-03-01,339.291,1158.0,1158.0
2022-04-01,440.417,1503.0,1503.0
2022-05-01,417.463,1424.0,1424.0
2022-06-01,441.182,1505.0,1505.0
2022-07-01,392.785,1340.0,1340.0
2022-08-01,382.087,1304.0,1304.0
2022-09-01,357.722,1221.0,1221.0
2022-10-01,299.933,1023.0,1023.0
2022-11-01,234.227,799.0,799.0
2022-12-01,183.489,626.0,626.0
2023-01-01,238.0,812.0,812.0
2023-02-01,247.0,843.0,843.0
2023-03-01,348.0,1187.0,1187.0
2023-04-01,311.0,1061.0,1061.0
2023-05-01,381.0,1300.0,1300.0
2023-06-01,352.0,1201.0,1201.0
2023-07-01,400.0,1365.0,1365.0
2023-08-01,407.0,1389.0,1389.0
2023-09-01,358.0,1221.0,1221.0
2023-10-01,354.0,1208.0,1208.0
2023-11-01,298.0,1017.0,1017.0
2023-12-01,262.0,894.0,894.0
2024-01-01,278.0,949.0,949.0
2024-02-01,306.0,1044.0,1044.0
2024-03-01,358.0,1221.0,1221.0
2024-04-01,372.0,1269.0,1269.0
2024-05-01,379.0,1293.0,1293.0
2024-06-01,414.0,1413.0,1413.0
2024-07-01,371.0,1266.0,1266.0
2024-08-01,343.0,1170.0,1170.0
2024-09-01,231.0,788.0,788.0
2024-10-01,200.0,682.0,682.0
2024-11-01,258.0,880.0,880.0
2024-12-01,255.0,870.0,870.0
