measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,535.754,5486.66,5486.66
2003-02-01,371.0,3799.41,3799.41
2003-03-01,380.689,3898.64,3898.64
2003-04-01,385.029,3943.08,3943.08
2003-05-01,350.61600000000004,3590.66,3590.66
2003-06-01,363.63100000000003,3723.95,3723.95
2003-07-01,410.718,4206.16,4206.16
2003-08-01,415.685,4257.03,4257.03
2003-09-01,387.98,3973.3,3973.3
2003-10-01,450.627,4614.87,4614.87
2003-11-01,406.17900000000003,4159.68,4159.68
2003-12-01,429.723,4400.79,4400.79
2004-01-01,550.5310000000001,5517.42,5517.42
2004-02-01,516.841,5179.78,5179.78
2004-03-01,461.44100000000003,4624.56,4624.56
2004-04-01,416.265,4171.81,4171.81
2004-05-01,357.521,3583.08,3583.08
2004-06-01,284.435,2850.61,2850.61
2004-07-01,298.903,2995.61,2995.61
2004-08-01,361.93100000000004,3627.27,3627.27
2004-09-01,407.696,4085.93,4085.93
2004-10-01,334.829,3355.66,3355.66
2004-11-01,293.781,2944.27,2944.27
2004-12-01,372.827,3736.47,3736.47
2005-01-01,492.25100000000003,4922.01,4922.01
2005-02-01,400.014,3999.74,3999.74
2005-03-01,437.05600000000004,4370.12,4370.12
2005-04-01,547.895,5478.4,5478.4
2005-05-01,405.944,4059.03,4059.03
2005-06-01,363.702,3636.66,3636.66
2005-07-01,308.80400000000003,3087.73,3087.73
2005-08-01,243.488,2434.63,2434.63
2005-09-01,210.334,2103.13,2103.13
2005-10-01,427.824,4277.81,4277.81
2005-11-01,469.809,4697.62,4697.62
2005-12-01,496.88100000000003,4968.31,4968.31
2006-01-01,667.027,6616.0,6616.0
2006-02-01,601.461,5966.0,5966.0
2006-03-01,529.8960000000001,5256.0,5256.0
2006-04-01,576.774,5721.0,5721.0
2006-05-01,681.9390000000001,6764.0,6764.0
2006-06-01,670.049,6646.0,6646.0
2006-07-01,702.638,6969.0,6969.0
2006-08-01,697.561,6919.0,6919.0
2006-09-01,452.79900000000004,4491.0,4491.0
2006-10-01,399.175,3959.0,3959.0
2006-11-01,467.56600000000003,4638.0,4638.0
2006-12-01,495.11600000000004,4911.0,4911.0
2007-01-01,405.901,4012.0,4012.0
2007-02-01,361.558,3574.0,3574.0
2007-03-01,338.715,3348.0,3348.0
2007-04-01,380.53200000000004,3761.0,3761.0
2007-05-01,447.59200000000004,4424.0,4424.0
2007-06-01,344.03,3400.0,3400.0
2007-07-01,263.732,2607.0,2607.0
2007-08-01,262.702,2597.0,2597.0
2007-09-01,275.21700000000004,2720.0,2720.0
2007-10-01,264.481,2614.0,2614.0
2007-11-01,358.583,3544.0,3544.0
2007-12-01,388.958,3844.0,3844.0
2008-01-01,535.11,5273.0,5273.0
2008-02-01,546.849,5389.0,5389.0
2008-03-01,593.76,5851.0,5851.0
2008-04-01,534.78,5270.0,5270.0
2008-05-01,522.72,5151.0,5151.0
2008-06-01,491.221,4840.0,4840.0
2008-07-01,467.744,4609.0,4609.0
2008-08-01,549.048,5410.0,5410.0
2008-09-01,440.221,4338.0,4338.0
2008-10-01,385.623,3800.0,3800.0
2008-11-01,487.19500000000005,4801.0,4801.0
2008-12-01,559.729,5516.0,5516.0
2009-01-01,439.99600000000004,4294.0,4294.0
2009-02-01,395.728,3862.0,3862.0
2009-03-01,422.80600000000004,4127.0,4127.0
2009-04-01,418.627,4086.0,4086.0
2009-05-01,404.283,3946.0,3946.0
2009-06-01,335.41900000000004,3274.0,3274.0
2009-07-01,410.168,4003.0,4003.0
2009-08-01,425.555,4153.0,4153.0
2009-09-01,283.85,2770.0,2770.0
2009-10-01,263.112,2568.0,2568.0
2009-11-01,298.351,2912.0,2912.0
2009-12-01,406.105,3964.0,3964.0
2010-01-01,290.399,2833.0,2833.0
2010-02-01,259.88100000000003,2535.0,2535.0
2010-03-01,297.284,2900.0,2900.0
2010-04-01,326.41,3184.0,3184.0
2010-05-01,256.552,2503.0,2503.0
2010-06-01,207.14100000000002,2021.0,2021.0
2010-07-01,198.74800000000002,1939.0,1939.0
2010-08-01,186.85,1823.0,1823.0
2010-09-01,186.316,1818.0,1818.0
2010-10-01,254.245,2480.0,2480.0
2010-11-01,256.555,2503.0,2503.0
2010-12-01,255.619,2494.0,2494.0
2011-01-01,346.012,3362.0,3362.0
2011-02-01,306.828,2981.0,2981.0
2011-03-01,354.36,3443.0,3443.0
2011-04-01,337.015,3274.0,3274.0
2011-05-01,358.099,3479.0,3479.0
2011-06-01,289.677,2815.0,2815.0
2011-07-01,235.356,2287.0,2287.0
2011-08-01,236.649,2299.0,2299.0
2011-09-01,333.615,3241.0,3241.0
2011-10-01,328.881,3195.0,3195.0
2011-11-01,288.729,2805.0,2805.0
2011-12-01,337.779,3282.0,3282.0
2012-01-01,452.906,4310.0,4310.0
2012-02-01,384.071,3655.0,3655.0
2012-03-01,403.81,3843.0,3843.0
2012-04-01,357.039,3398.0,3398.0
2012-05-01,418.71,3984.0,3984.0
2012-06-01,404.961,3854.0,3854.0
2012-07-01,363.08,3455.0,3455.0
2012-08-01,320.444,3049.0,3049.0
2012-09-01,328.145,3123.0,3123.0
2012-10-01,405.312,3857.0,3857.0
2012-11-01,404.833,3852.0,3852.0
2012-12-01,430.689,4098.0,4098.0
2013-01-01,411.225,3923.0,3923.0
2013-02-01,388.274,3705.0,3705.0
2013-03-01,410.567,3917.0,3917.0
2013-04-01,387.718,3699.0,3699.0
2013-05-01,404.88,3863.0,3863.0
2013-06-01,487.99,4656.0,4656.0
2013-07-01,398.68,3804.0,3804.0
2013-08-01,294.566,2810.0,2810.0
2013-09-01,329.239,3141.0,3141.0
2013-10-01,312.88,2985.0,2985.0
2013-11-01,288.728,2755.0,2755.0
2013-12-01,304.613,2906.0,2906.0
2014-01-01,484.278,4605.0,4605.0
2014-02-01,420.094,3995.0,3995.0
2014-03-01,367.341,3493.0,3493.0
2014-04-01,473.437,4502.0,4502.0
2014-05-01,578.325,5500.0,5500.0
2014-06-01,484.172,4604.0,4604.0
2014-07-01,465.124,4423.0,4423.0
2014-08-01,465.234,4424.0,4424.0
2014-09-01,354.997,3376.0,3376.0
2014-10-01,348.589,3315.0,3315.0
2014-11-01,354.158,3368.0,3368.0
2014-12-01,465.111,4423.0,4423.0
2015-01-01,445.646,4153.0,4153.0
2015-02-01,380.62,3547.0,3547.0
2015-03-01,381.602,3556.0,3556.0
2015-04-01,383.687,3576.0,3576.0
2015-05-01,362.573,3379.0,3379.0
2015-06-01,416.82,3884.0,3884.0
2015-07-01,321.393,2995.0,2995.0
2015-08-01,307.447,2865.0,2865.0
2015-09-01,257.056,2396.0,2396.0
2015-10-01,303.888,2832.0,2832.0
2015-11-01,280.065,2610.0,2610.0
2015-12-01,363.203,3385.0,3385.0
2016-01-01,316.101,2918.0,2918.0
2016-02-01,301.834,2787.0,2787.0
2016-03-01,318.048,2936.0,2936.0
2016-04-01,308.22,2845.0,2845.0
2016-05-01,248.518,2294.0,2294.0
2016-06-01,192.809,1780.0,1780.0
2016-07-01,221.299,2043.0,2043.0
2016-08-01,187.443,1730.0,1730.0
2016-09-01,189.9,1753.0,1753.0
2016-10-01,173.595,1603.0,1603.0
2016-11-01,182.49,1685.0,1685.0
2016-12-01,217.743,2010.0,2010.0
2017-01-01,287.066,2645.0,2645.0
2017-02-01,285.733,2632.0,2632.0
2017-03-01,352.009,3243.0,3243.0
2017-04-01,489.575,4510.0,4510.0
2017-05-01,512.206,4719.0,4719.0
2017-06-01,391.336,3605.0,3605.0
2017-07-01,325.886,3002.0,3002.0
2017-08-01,204.952,1888.0,1888.0
2017-09-01,154.579,1424.0,1424.0
2017-10-01,148.739,1370.0,1370.0
2017-11-01,352.136,3244.0,3244.0
2017-12-01,272.783,2513.0,2513.0
2018-01-01,286.667,2610.0,2610.0
2018-02-01,306.777,2793.0,2793.0
2018-03-01,339.958,3095.0,3095.0
2018-04-01,407.567,3710.0,3710.0
2018-05-01,332.633,3028.0,3028.0
2018-06-01,151.76,1382.0,1382.0
2018-07-01,131.147,1194.0,1194.0
2018-08-01,180.776,1646.0,1646.0
2018-09-01,173.427,1579.0,1579.0
2018-10-01,258.488,2353.0,2353.0
2018-11-01,355.735,3239.0,3239.0
2018-12-01,381.065,3469.0,3469.0
2019-01-01,470.948,4194.0,4194.0
2019-02-01,437.409,3895.0,3895.0
2019-03-01,461.667,4111.0,4111.0
2019-04-01,500.587,4458.0,4458.0
2019-05-01,531.792,4736.0,4736.0
2019-06-01,378.871,3374.0,3374.0
2019-07-01,230.079,2049.0,2049.0
2019-08-01,129.403,1152.0,1152.0
2019-09-01,114.997,1024.0,1024.0
2019-10-01,250.977,2235.0,2235.0
2019-11-01,306.098,2726.0,2726.0
2019-12-01,415.172,3697.0,3697.0
2020-01-01,381.371,3343.0,3343.0
2020-02-01,325.027,2850.0,2850.0
2020-03-01,443.541,3889.0,3889.0
2020-04-01,478.556,4196.0,4196.0
2020-05-01,431.264,3781.0,3781.0
2020-06-01,142.743,1251.0,1251.0
2020-07-01,181.308,1590.0,1590.0
2020-08-01,98.026,859.0,859.0
2020-09-01,55.802,489.0,489.0
2020-10-01,207.542,1820.0,1820.0
2020-11-01,244.725,2146.0,2146.0
2020-12-01,330.095,2894.0,2894.0
2021-01-01,354.601,3136.0,3136.0
2021-02-01,227.77,2014.0,2014.0
2021-03-01,350.816,3103.0,3103.0
2021-04-01,432.811,3828.0,3828.0
2021-05-01,332.034,2937.0,2937.0
2021-06-01,147.153,1301.0,1301.0
2021-07-01,293.09,2592.0,2592.0
2021-08-01,205.204,1815.0,1815.0
2021-09-01,236.283,2090.0,2090.0
2021-10-01,253.579,2243.0,2243.0
2021-11-01,358.167,3168.0,3168.0
2021-12-01,351.492,3109.0,3109.0
2022-01-01,285.079,973.0,973.0
2022-02-01,352.592,1203.0,1203.0
2022-03-01,517.132,1764.0,1764.0
2022-04-01,592.302,2021.0,2021.0
2022-05-01,431.637,1473.0,1473.0
2022-06-01,203.555,695.0,695.0
2022-07-01,115.868,395.0,395.0
2022-08-01,101.539,346.0,346.0
2022-09-01,189.735,647.0,647.0
2022-10-01,248.67,848.0,848.0
2022-11-01,276.183,942.0,942.0
2022-12-01,399.708,1364.0,1364.0
2023-01-01,671.0,2289.0,2289.0
2023-02-01,531.0,1812.0,1812.0
2023-03-01,557.0,1900.0,1900.0
2023-04-01,644.0,2197.0,2197.0
2023-05-01,418.0,1426.0,1426.0
2023-06-01,507.0,1730.0,1730.0
2023-07-01,465.0,1587.0,1587.0
2023-08-01,262.0,894.0,894.0
2023-09-01,178.0,607.0,607.0
2023-10-01,544.0,1856.0,1856.0
2023-11-01,446.0,1522.0,1522.0
2023-12-01,494.0,1686.0,1686.0
2024-01-01,616.0,2102.0,2102.0
2024-02-01,362.0,1235.0,1235.0
2024-03-01,582.0,1986.0,1986.0
2024-04-01,427.0,1457.0,1457.0
2024-05-01,179.0,611.0,611.0
2024-06-01,83.0,283.0,283.0
2024-07-01,229.0,781.0,781.0
2024-08-01,183.0,624.0,624.0
2024-09-01,367.0,1252.0,1252.0
2024-10-01,80.0,273.0,273.0
2024-11-01,0.0,0.0,0.0
2024-12-01,348.0,1187.0,1187.0
