measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,2.908,31.0,36.0,144.25300000000001,1499.0,1778.0
2003-02-01,2.6260000000000003,28.0,33.0,130.276,1354.0,1606.0
2003-03-01,2.694,28.0,34.0,133.661,1389.0,1647.0
2003-04-01,2.432,26.0,30.0,120.63900000000001,1254.0,1487.0
2003-05-01,2.46,26.0,31.0,122.048,1269.0,1504.0
2003-06-01,2.729,29.0,34.0,135.374,1407.0,1669.0
2003-07-01,3.173,33.0,40.0,157.377,1636.0,1940.0
2003-08-01,3.221,34.0,40.0,159.767,1661.0,1969.0
2003-09-01,2.715,29.0,34.0,134.69,1400.0,1660.0
2003-10-01,2.6020000000000003,27.0,32.0,129.068,1342.0,1591.0
2003-11-01,2.556,27.0,32.0,126.772,1318.0,1563.0
2003-12-01,2.8840000000000003,30.0,36.0,143.075,1487.0,1763.0
2004-01-01,3.482,43.0,43.0,41.842,520.0,520.0
2004-02-01,2.269,28.0,28.0,96.193,1196.0,1196.0
2004-03-01,2.313,29.0,29.0,109.35900000000001,1360.0,1360.0
2004-04-01,3.101,39.0,39.0,109.245,1359.0,1359.0
2004-05-01,2.936,37.0,37.0,125.49900000000001,1561.0,1561.0
2004-06-01,2.5420000000000003,32.0,32.0,136.95,1703.0,1703.0
2004-07-01,3.192,40.0,40.0,166.517,2071.0,2071.0
2004-08-01,3.418,43.0,43.0,205.078,2551.0,2551.0
2004-09-01,2.825,35.0,35.0,184.114,2290.0,2290.0
2004-10-01,2.341,29.0,29.0,161.631,2010.0,2010.0
2004-11-01,2.583,32.0,32.0,158.645,1973.0,1973.0
2004-12-01,1.997,25.0,25.0,170.928,2126.0,2126.0
2005-01-01,46.899,541.31,541.31,91.726,1214.21,1214.21
