measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2018-06-01,719.854,6554.0,6554.0
2018-07-01,679.688,6188.0,6188.0
2018-08-01,694.023,6318.0,6318.0
2018-09-01,459.488,4183.0,4183.0
2018-10-01,494.718,4504.0,4504.0
2018-11-01,358.767,3266.0,3266.0
2018-12-01,296.462,2699.0,2699.0
2019-01-01,472.079,4204.0,4204.0
2019-02-01,454.979,4052.0,4052.0
2019-03-01,753.856,6713.0,6713.0
2019-04-01,774.691,6899.0,6899.0
2019-05-01,880.103,7837.0,7837.0
2019-06-01,852.914,7595.0,7595.0
2019-07-01,948.195,8444.0,8444.0
2019-08-01,844.38,7519.0,7519.0
2019-09-01,770.012,6857.0,6857.0
2019-10-01,610.564,5437.0,5437.0
2019-11-01,525.815,4682.0,4682.0
2019-12-01,466.412,4153.0,4153.0
2020-01-01,512.819,4496.0,4496.0
2020-02-01,527.025,4620.0,4620.0
2020-03-01,674.117,5910.0,5910.0
2020-04-01,915.627,8027.0,8027.0
2020-05-01,916.355,8034.0,8034.0
2020-06-01,891.499,7816.0,7816.0
2020-07-01,997.209,8743.0,8743.0
2020-08-01,800.718,7020.0,7020.0
2020-09-01,678.142,5945.0,5945.0
2020-10-01,687.518,6027.0,6027.0
2020-11-01,575.014,5041.0,5041.0
2020-12-01,485.957,4260.0,4260.0
2021-01-01,467.071,4131.0,4131.0
2021-02-01,456.267,4035.0,4035.0
2021-03-01,748.499,6620.0,6620.0
2021-04-01,1005.778,8895.0,8895.0
2021-05-01,1013.576,8964.0,8964.0
2021-06-01,933.71,8258.0,8258.0
2021-07-01,1008.88,8923.0,8923.0
2021-08-01,919.516,8132.0,8132.0
2021-09-01,860.146,7607.0,7607.0
2021-10-01,706.231,6246.0,6246.0
2021-11-01,664.143,5874.0,5874.0
2021-12-01,485.183,4291.0,4291.0
2022-01-01,541.232,1847.0,1847.0
2022-02-01,603.929,2061.0,2061.0
2022-03-01,787.475,2687.0,2687.0
2022-04-01,1022.184,3488.0,3488.0
2022-05-01,968.907,3306.0,3306.0
2022-06-01,1023.958,3494.0,3494.0
2022-07-01,911.633,3110.0,3110.0
2022-08-01,886.803,3026.0,3026.0
2022-09-01,830.254,2833.0,2833.0
2022-10-01,696.128,2375.0,2375.0
2022-11-01,543.628,1855.0,1855.0
2022-12-01,425.869,1453.0,1453.0
2023-01-01,599.0,2044.0,2044.0
2023-02-01,539.0,1839.0,1839.0
2023-03-01,756.0,2579.0,2579.0
2023-04-01,839.0,2863.0,2863.0
2023-05-01,864.0,2948.0,2948.0
2023-06-01,858.0,2927.0,2927.0
2023-07-01,860.0,2934.0,2934.0
2023-08-01,887.0,3026.0,3026.0
2023-09-01,758.0,2586.0,2586.0
2023-10-01,816.0,2784.0,2784.0
2023-11-01,664.0,2266.0,2266.0
2023-12-01,583.0,1989.0,1989.0
2024-01-01,654.0,2231.0,2231.0
2024-02-01,709.0,2419.0,2419.0
2024-03-01,804.0,2743.0,2743.0
2024-04-01,816.0,2784.0,2784.0
2024-05-01,833.0,2842.0,2842.0
2024-06-01,697.0,2378.0,2378.0
2024-07-01,559.0,1907.0,1907.0
2024-08-01,824.0,2811.0,2811.0
2024-09-01,660.0,2252.0,2252.0
2024-10-01,861.0,2938.0,2938.0
2024-11-01,615.0,2098.0,2098.0
2024-12-01,598.0,2040.0,2040.0
