measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,11.253,111.0,111.0
2003-02-01,9.421000000000001,93.0,93.0
2003-03-01,10.554,104.0,104.0
2003-04-01,9.276,91.0,91.0
2003-05-01,9.161,90.0,90.0
2003-06-01,10.309000000000001,102.0,102.0
2003-07-01,11.221,111.0,111.0
2003-08-01,11.655,115.0,115.0
2003-09-01,10.149000000000001,100.0,100.0
2003-10-01,10.741,106.0,106.0
2003-11-01,9.077,89.0,89.0
2003-12-01,10.183,100.0,100.0
2004-01-01,1.594,15.0,15.0
2004-02-01,0.8,8.0,8.0
2004-03-01,8.911,85.0,85.0
2004-04-01,12.651,121.0,121.0
2004-05-01,22.15,211.0,211.0
2004-06-01,7.099,68.0,68.0
2004-07-01,7.73,74.0,74.0
2004-08-01,22.26,213.0,213.0
2004-09-01,5.816,56.0,56.0
2004-10-01,8.54,82.0,82.0
2004-11-01,1.545,15.0,15.0
2004-12-01,0.905,9.0,9.0
2005-01-01,4.288,41.35,41.35
2005-02-01,1.473,14.21,14.21
2005-03-01,1.633,15.74,15.74
2005-04-01,1.9780000000000002,19.07,19.07
2005-05-01,1.8370000000000002,17.71,17.71
2005-06-01,2.384,22.99,22.99
2005-07-01,2.427,23.4,23.4
2005-08-01,2.851,27.49,27.49
2005-09-01,1.866,17.99,17.99
2005-10-01,2.073,19.99,19.99
2005-11-01,1.6660000000000001,16.07,16.07
2005-12-01,3.523,33.97,33.97
2006-01-01,2.938,29.0,29.0
2006-02-01,1.5370000000000001,15.0,15.0
2006-03-01,1.2910000000000001,13.0,13.0
2006-04-01,2.474,24.0,24.0
2006-05-01,2.3120000000000003,23.0,23.0
2006-06-01,2.1020000000000003,21.0,21.0
2006-07-01,3.045,30.0,30.0
2006-08-01,2.9530000000000003,29.0,29.0
2006-09-01,1.357,13.0,13.0
2006-10-01,1.433,14.0,14.0
2006-11-01,1.6880000000000002,17.0,17.0
2006-12-01,1.87,18.0,18.0
2007-01-01,0.166,18.0,18.0
2007-02-01,0.369,42.0,42.0
2007-03-01,0.1,12.0,12.0
2007-04-01,0.097,12.0,12.0
2007-05-01,0.109,12.0,12.0
2007-06-01,0.309,36.0,36.0
2007-07-01,0.192,24.0,24.0
2007-08-01,0.149,18.0,18.0
2007-09-01,0.10600000000000001,12.0,12.0
2007-10-01,0.17300000000000001,18.0,18.0
2007-11-01,0.10300000000000001,12.0,12.0
2007-12-01,0.128,12.0,12.0
2008-01-01,0.218,18.0,18.0
2008-02-01,0.196,12.0,12.0
2008-03-01,0.23500000000000001,18.0,18.0
2008-04-01,0.14600000000000002,12.0,12.0
2008-05-01,0.10700000000000001,6.0,6.0
2008-06-01,0.372,24.0,24.0
2008-07-01,0.108,6.0,6.0
2008-08-01,0.10400000000000001,6.0,6.0
2008-09-01,0.221,18.0,18.0
2008-10-01,0.10500000000000001,6.0,6.0
2008-11-01,0.067,6.0,6.0
2008-12-01,0.12100000000000001,6.0,6.0
2009-01-01,0.098,6.0,6.0
2009-02-01,0.12,6.0,6.0
2009-03-01,0.134,6.0,6.0
2009-04-01,0.12300000000000001,6.0,6.0
2009-05-01,0.328,6.0,6.0
2009-06-01,0.127,6.0,6.0
2009-07-01,0.167,6.0,6.0
2009-08-01,0.233,12.0,12.0
2009-09-01,0.111,6.0,6.0
2009-10-01,0.203,6.0,6.0
2009-11-01,0.165,6.0,6.0
2009-12-01,0.191,6.0,6.0
2010-01-01,0.281,17.0,17.0
2010-02-01,0.067,6.0,6.0
2010-03-01,0.08900000000000001,6.0,6.0
2010-04-01,0.154,12.0,12.0
2010-05-01,0.3,23.0,23.0
2010-06-01,0.199,17.0,17.0
2010-07-01,0.126,12.0,12.0
2010-08-01,0.138,12.0,12.0
2010-09-01,0.11800000000000001,12.0,12.0
2010-10-01,0.21200000000000002,17.0,17.0
2010-11-01,0.223,17.0,17.0
2010-12-01,0.093,6.0,6.0
2011-01-01,0.068,6.0,6.0
2011-02-01,0.167,6.0,6.0
2011-03-01,0.076,6.0,6.0
2011-04-01,0.234,12.0,12.0
2011-05-01,0.202,12.0,12.0
2011-06-01,0.335,6.0,6.0
2011-07-01,0.162,6.0,6.0
2011-08-01,0.141,6.0,6.0
2011-09-01,0.105,6.0,6.0
2011-10-01,0.148,6.0,6.0
2011-11-01,0.23,12.0,12.0
2011-12-01,0.132,6.0,6.0
2012-01-01,0.22,12.0,12.0
2012-02-01,0.341,19.0,19.0
2012-03-01,0.17,12.0,12.0
2012-04-01,0.687,43.0,43.0
2012-05-01,0.676,43.0,43.0
2012-06-01,0.829,50.0,50.0
2012-07-01,0.371,25.0,25.0
2012-08-01,0.148,6.0,6.0
2012-09-01,0.213,12.0,12.0
2012-10-01,0.498,31.0,31.0
2012-11-01,0.393,25.0,25.0
2012-12-01,0.454,31.0,31.0
2013-01-01,0.0,25.0,25.0
2013-02-01,0.0,19.0,19.0
2013-03-01,0.0,31.0,31.0
2013-04-01,0.0,50.0,50.0
2013-05-01,0.0,25.0,25.0
2013-06-01,0.0,25.0,25.0
2013-07-01,0.0,25.0,25.0
2013-08-01,0.0,25.0,25.0
2013-09-01,0.0,19.0,19.0
2013-10-01,0.0,19.0,19.0
2013-11-01,0.0,19.0,19.0
2013-12-01,0.0,62.0,62.0
2014-01-01,0.487,37.0,37.0
2014-02-01,0.519,25.0,25.0
2014-03-01,0.42,19.0,19.0
2014-04-01,0.163,6.0,6.0
2014-05-01,0.664,31.0,31.0
2014-06-01,0.393,19.0,19.0
2014-07-01,0.089,6.0,6.0
2014-08-01,0.188,12.0,12.0
2014-09-01,0.18,6.0,6.0
2014-10-01,0.256,12.0,12.0
2014-11-01,0.539,25.0,25.0
2014-12-01,0.102,6.0,6.0
2015-01-01,0.33,18.0,18.0
2015-02-01,0.16,6.0,6.0
2015-03-01,0.406,18.0,18.0
2015-04-01,0.25,12.0,12.0
2015-05-01,0.71,36.0,36.0
2015-06-01,0.4,18.0,18.0
2015-07-01,0.599,30.0,30.0
2015-08-01,0.225,12.0,12.0
2015-09-01,0.265,12.0,12.0
2015-10-01,0.276,12.0,12.0
2015-11-01,0.233,12.0,12.0
2015-12-01,1.146,54.0,54.0
2016-01-01,0.548,24.0,24.0
2016-02-01,0.39,18.0,18.0
2016-03-01,0.216,12.0,12.0
2016-04-01,0.235,12.0,12.0
2016-05-01,0.513,24.0,24.0
2016-06-01,0.21,12.0,12.0
2016-07-01,0.19,12.0,12.0
