measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2021-01-01,21.91,323.0,323.0
2021-02-01,21.307,317.0,317.0
2021-03-01,16.605,246.0,246.0
2021-04-01,18.916,281.0,281.0
2021-05-01,21.651,322.0,322.0
2021-06-01,29.472,438.0,438.0
2021-07-01,32.468,482.0,482.0
2021-08-01,33.11,492.0,492.0
2021-09-01,27.979,415.0,415.0
2021-10-01,23.675,352.0,352.0
2021-11-01,19.473,289.0,289.0
2021-12-01,20.434,304.0,304.0
2022-01-01,14.758,146.0,146.0
2022-02-01,13.14,130.0,130.0
2022-03-01,10.464,103.0,103.0
2022-04-01,10.908,108.0,108.0
2022-05-01,16.114,159.0,159.0
2022-06-01,19.615,194.0,194.0
2022-07-01,23.114,229.0,229.0
2022-08-01,23.234,230.0,230.0
2022-09-01,19.585,194.0,194.0
2022-10-01,15.137,150.0,150.0
2022-11-01,14.187,141.0,141.0
2022-12-01,15.744,156.0,156.0
2023-01-01,18.635,275.0,275.0
2023-02-01,17.576,260.0,260.0
2023-03-01,17.346,258.0,258.0
2023-04-01,16.752,248.0,248.0
2023-05-01,23.917,355.0,355.0
2023-06-01,27.629,410.0,410.0
2023-07-01,30.3,450.0,450.0
2023-08-01,33.351,496.0,496.0
2023-09-01,28.096,418.0,418.0
2023-10-01,20.739,308.0,308.0
2023-11-01,19.228,286.0,286.0
2023-12-01,20.431,304.0,304.0
2024-01-01,14.083,132.0,132.0
2024-02-01,9.724,91.0,91.0
2024-03-01,11.034,104.0,104.0
2024-04-01,10.367,97.0,97.0
2024-05-01,13.852,131.0,131.0
2024-06-01,15.627,148.0,148.0
2024-07-01,16.892,158.0,158.0
2024-08-01,19.087,180.0,180.0
2024-09-01,15.837,149.0,149.0
2024-10-01,13.718,130.0,130.0
2024-11-01,10.99,103.0,103.0
2024-12-01,11.789,110.0,110.0
